date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2015-01-05,28883,新金二,等價,101.95,0.05,101.95,101.95,101.95,3,50,5097500,101.95,101.95,109.05,94.85
2015-01-06,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.95,101.9,109.0,94.8
2015-01-07,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.95,101.9,109.0,94.8
2015-01-08,28883,新金二,等價,101.7,-0.2,101.9,101.9,101.7,4,49,4987350,101.78,101.7,108.8,94.6
2015-01-09,28883,新金二,等價,101.7,0.0,101.7,101.7,101.7,1,16,1627200,101.7,101.7,108.8,94.6
2015-01-12,28883,新金二,等價,101.7,0.0,101.7,101.7,101.7,4,50,5085000,101.7,101.7,108.8,94.6
2015-01-13,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.7,101.7,108.8,94.6
2015-01-14,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.7,101.7,108.8,94.6
2015-01-15,28883,新金二,等價,101.7,0.0,101.7,101.7,101.7,1,1,101700,101.7,101.7,108.8,94.6
2015-01-16,28883,新金二,等價,101.6,-0.1,101.7,101.7,101.6,8,171,17375200,101.6,101.6,108.7,94.5
2015-01-19,28883,新金二,等價,101.6,0.0,101.6,101.6,101.6,1,1,101600,101.6,101.6,108.7,94.5
2015-01-20,28883,新金二,等價,101.6,0.0,101.6,101.6,101.6,4,31,3149600,101.6,101.6,108.7,94.5
2015-01-21,28883,新金二,等價,101.6,0.0,101.6,101.6,101.6,1,1,101600,101.6,101.6,108.7,94.5
2015-01-22,28883,新金二,等價,101.5,-0.1,101.6,101.6,101.5,2,2,203100,101.55,101.5,108.6,94.4
2015-01-23,28883,新金二,等價,101.5,0.0,101.5,101.75,101.5,3,26,2640250,101.54,101.5,108.6,94.4
2015-01-26,28883,新金二,等價,101.65,0.15,101.5,101.65,101.5,2,2,203150,101.57,101.65,108.75,94.55
2015-01-27,28883,新金二,等價,101.5,-0.15,101.65,102.0,101.5,3,4,406650,101.66,101.5,108.6,94.4
2015-01-28,28883,新金二,等價,101.6,0.1,101.6,101.6,101.6,1,1,101600,101.6,101.6,108.7,94.5
2015-01-29,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.6,101.5,108.6,94.4
2015-01-30,28883,新金二,等價,101.5,0.0,101.5,101.5,101.5,1,1,101500,101.5,101.5,108.6,94.4
2015-02-02,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.5,101.5,108.6,94.4
2015-02-03,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.5,101.5,108.6,94.4
2015-02-04,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.5,101.5,108.6,94.4
2015-02-05,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.5,101.5,108.6,94.4
2015-02-06,28883,新金二,等價,101.4,-0.1,101.15,101.5,101.15,19,298,30160850,101.21,101.4,108.45,94.35
2015-02-09,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.21,101.4,108.45,94.35
2015-02-10,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.21,101.4,108.45,94.35
2015-02-11,28883,新金二,等價,101.5,0.1,101.4,101.5,101.4,12,167,16948800,101.48,101.5,108.6,94.4
2015-02-12,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.48,101.45,108.55,94.35
2015-02-13,28883,新金二,等價,101.3,-0.15,101.3,101.3,101.3,1,5,506500,101.3,101.3,108.35,94.25
2015-02-16,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.3,101.3,108.35,94.25
2015-02-17,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.3,101.3,108.35,94.25
2015-02-24,28883,新金二,等價,101.4,0.1,101.4,101.4,101.4,1,1,101400,101.4,101.4,108.45,94.35
2015-02-25,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.4,101.4,108.45,94.35
2015-02-26,28883,新金二,等價,101.6,0.2,101.6,101.6,101.6,1,1,101600,101.6,101.6,108.7,94.5
2015-03-02,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.6,101.5,108.6,94.4
2015-03-03,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.6,101.45,108.55,94.35
2015-03-04,28883,新金二,等價,101.45,0.0,101.35,101.45,101.35,2,8,810900,101.36,101.45,108.55,94.35
2015-03-05,28883,新金二,等價,101.65,0.2,101.65,101.65,101.65,1,1,101650,101.65,101.65,108.75,94.55
2015-03-06,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.65,101.6,108.7,94.5
2015-03-09,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.65,101.55,108.65,94.45
2015-03-10,28883,新金二,等價,101.45,-0.1,101.3,101.45,101.3,4,51,5166450,101.3,101.45,108.55,94.35
2015-03-11,28883,新金二,等價,101.35,-0.1,101.25,101.35,101.25,3,21,2128250,101.34,101.35,108.4,94.3
2015-03-12,28883,新金二,等價,101.45,0.1,101.35,101.45,101.35,5,39,3955150,101.41,101.45,108.55,94.35
2015-03-13,28883,新金二,等價,101.45,0.0,101.45,101.45,101.45,3,30,3043500,101.45,101.45,108.55,94.35
2015-03-16,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.45,101.45,108.55,94.35
2015-03-17,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.45,101.45,108.55,94.35
2015-03-18,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.45,101.45,108.55,94.35
2015-03-19,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.45,101.45,108.55,94.35
2015-03-20,28883,新金二,等價,101.45,0.0,101.45,101.45,101.45,2,4,405800,101.45,101.45,108.55,94.35
2015-03-23,28883,新金二,等價,101.4,-0.05,101.4,101.4,101.4,4,12,1216800,101.4,101.4,108.45,94.35
2015-03-24,28883,新金二,等價,101.25,-0.15,100.65,101.25,100.65,3,9,910650,101.18,101.25,108.3,94.2
2015-03-25,28883,新金二,等價,101.25,0.0,100.7,101.25,100.7,2,2,201950,100.97,101.25,108.3,94.2
2015-03-26,28883,新金二,等價,101.3,0.05,101.2,101.3,101.2,2,2,202500,101.25,101.3,108.35,94.25
2015-03-27,28883,新金二,等價,101.3,0.0,101.3,101.3,101.3,1,3,303900,101.3,101.3,108.35,94.25
2015-03-30,28883,新金二,等價,101.4,0.1,101.4,101.4,101.4,6,52,5272800,101.4,101.4,108.45,94.35
2015-03-31,28883,新金二,等價,101.4,0.0,101.4,101.4,101.4,3,80,8112000,101.4,101.4,108.45,94.35
2015-04-01,28883,新金二,等價,101.4,0.0,101.4,101.4,101.4,10,114,11559600,101.4,101.4,108.45,94.35
2015-04-02,28883,新金二,等價,101.4,0.0,101.4,101.4,101.4,6,67,6793800,101.4,101.4,108.45,94.35
2015-04-07,28883,新金二,等價,101.45,0.05,101.4,101.45,101.4,3,150,15212500,101.41,101.45,108.55,94.35
2015-04-08,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.41,101.45,108.55,94.35
2015-04-09,28883,新金二,等價,101.5,0.05,101.5,101.5,101.5,5,85,8627500,101.5,101.5,108.6,94.4
2015-04-10,28883,新金二,等價,101.6,0.1,101.5,101.7,101.5,16,183,18590550,101.58,101.6,108.7,94.5
2015-04-13,28883,新金二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.58,101.6,108.7,94.5
