date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2015-01-05,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.5,107.5,93.5
2015-01-06,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.5,107.5,93.5
2015-01-07,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.5,107.5,93.5
2015-01-08,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.5,107.5,93.5
2015-01-09,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.5,107.5,93.5
2015-01-12,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.5,107.5,93.5
2015-01-13,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.0,107.0,93.0
2015-01-14,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.0,107.0,93.0
2015-01-15,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.0,107.0,93.0
2015-01-16,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.0,107.0,93.0
2015-01-19,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.0,107.0,93.0
2015-01-20,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.0,107.0,93.0
2015-01-21,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.0,107.0,93.0
2015-01-22,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.0,107.0,93.0
2015-01-23,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.0,107.0,93.0
2015-01-26,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.0,107.0,93.0
2015-01-27,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.0,107.0,93.0
2015-01-28,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.0,107.0,93.0
2015-01-29,84061,金可一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.5,100.0,107.0,93.0
