date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2024-10-29,65841,南俊國際一,等價,115.4,0.7,116.0,116.5,115.05,202,1052,121949500,115.92,115.4,126.9,103.9
2024-10-30,65841,南俊國際一,等價,115.45,0.05,114.2,115.7,114.2,60,126,14546050,115.44,115.45,126.95,103.95
2024-11-01,65841,南俊國際一,等價,114.8,-0.65,114.0,114.8,113.35,38,171,19435800,113.65,114.8,126.25,103.35
2024-11-04,65841,南俊國際一,等價,110.7,-4.1,113.5,113.5,110.0,65,202,22439700,111.08,110.7,121.75,99.65
2024-11-05,65841,南俊國際一,等價,113.95,3.25,111.0,113.95,111.0,105,292,32769800,112.22,113.95,125.3,102.6
2024-11-06,65841,南俊國際一,等價,114.25,0.3,113.4,114.4,113.4,250,3561,404500300,113.59,114.25,125.65,102.85
2024-11-07,65841,南俊國際一,等價,115.9,1.65,114.25,116.5,114.25,89,293,33878900,115.62,115.9,127.45,104.35
2024-11-08,65841,南俊國際一,等價,115.9,0.0,115.9,116.5,115.8,58,236,27413150,116.15,115.9,127.45,104.35
2024-11-11,65841,南俊國際一,等價,114.5,-1.4,115.9,115.9,114.5,24,88,10120450,115.0,114.5,125.95,103.05
2024-11-12,65841,南俊國際一,等價,114.3,-0.2,113.2,114.3,113.2,7,13,1473300,113.33,114.3,125.7,102.9
2024-11-13,65841,南俊國際一,等價,114.3,0.0,112.0,114.3,112.0,3,6,674300,112.38,114.3,125.7,102.9
2024-11-14,65841,南俊國際一,等價,110.55,-3.75,112.0,112.0,110.55,2,7,781100,111.58,110.55,121.6,99.5
2024-11-15,65841,南俊國際一,等價,110.4,-0.15,111.0,111.25,110.0,20,52,5748750,110.55,110.4,121.4,99.4
2024-11-18,65841,南俊國際一,等價,110.7,0.3,110.4,111.35,108.1,6,6,661750,110.29,110.7,121.75,99.65
2024-11-19,65841,南俊國際一,等價,110.75,0.05,110.2,111.0,110.1,21,60,6637400,110.62,110.75,121.8,99.7
2024-11-20,65841,南俊國際一,等價,112.0,1.25,111.7,112.0,111.7,2,10,1118500,111.85,112.0,123.2,100.8
2024-11-21,65841,南俊國際一,等價,113.5,1.5,111.0,115.0,111.0,52,241,27483900,114.04,113.5,124.85,102.15
2024-11-22,65841,南俊國際一,等價,114.75,1.25,114.25,115.0,112.4,67,190,21746150,114.45,114.75,126.2,103.3
2024-11-25,65841,南俊國際一,等價,115.65,0.9,115.0,116.4,115.0,60,220,25366200,115.3,115.65,127.2,104.1
2024-11-26,65841,南俊國際一,等價,115.6,-0.05,115.55,116.5,115.5,30,80,9254900,115.68,115.6,127.15,104.05
2024-11-27,65841,南俊國際一,等價,113.95,-1.65,116.4,116.4,113.5,17,27,3080200,114.08,113.95,125.3,102.6
2024-11-28,65841,南俊國際一,等價,112.95,-1.0,114.0,114.0,112.4,9,16,1809950,113.12,112.95,124.2,101.7
