date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2017-02-21,17991,易威一,等價,110.0,10.0,110.0,110.0,110.0,43,170,18700000,104.04,110.0,121.0,99.0
2017-02-22,17991,易威一,等價,113.05,3.05,112.0,113.5,111.5,77,356,40155100,112.79,113.05,124.35,101.75
2017-02-23,17991,易威一,等價,113.2,0.15,113.05,114.0,112.5,16,154,17390600,112.92,113.2,124.5,101.9
2017-02-24,17991,易威一,等價,115.0,1.8,114.0,115.0,114.0,6,9,1028000,114.22,115.0,126.5,103.5
2017-03-01,17991,易威一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,114.22,115.0,126.5,103.5
2017-03-02,17991,易威一,等價,113.0,-2.0,114.0,114.0,113.0,3,4,453100,113.27,113.0,124.3,101.7
2017-03-03,17991,易威一,等價,114.0,1.0,113.1,114.5,113.1,9,19,2165200,113.95,114.0,125.4,102.6
2017-03-06,17991,易威一,等價,114.0,0.0,114.5,114.5,112.5,12,28,3167500,113.12,114.0,125.4,102.6
2017-03-07,17991,易威一,等價,116.0,2.0,114.5,116.0,114.5,10,20,2310000,115.5,116.0,127.6,104.4
2017-03-08,17991,易威一,等價,116.0,0.0,116.0,116.0,116.0,7,17,1972000,116.0,116.0,127.6,104.4
2017-03-09,17991,易威一,等價,115.0,-1.0,115.0,115.0,115.0,4,7,805000,115.0,115.0,126.5,103.5
2017-03-10,17991,易威一,等價,115.5,0.5,115.0,116.0,115.0,8,15,1728500,115.23,115.5,127.05,103.95
2017-03-13,17991,易威一,等價,115.0,-0.5,115.0,115.0,115.0,1,1,115000,115.0,115.0,126.5,103.5
2017-03-14,17991,易威一,等價,115.0,0.0,115.0,115.0,115.0,2,5,575000,115.0,115.0,126.5,103.5
2017-03-15,17991,易威一,等價,125.0,10.0,117.5,125.0,117.05,33,59,7171300,121.54,125.0,137.5,112.5
2017-03-16,17991,易威一,等價,130.0,5.0,120.0,130.0,120.0,39,60,7572650,126.21,130.0,143.0,117.0
2017-03-17,17991,易威一,等價,130.0,0.0,133.0,133.0,130.0,26,75,9856600,131.42,130.0,143.0,117.0
2017-03-20,17991,易威一,等價,131.0,1.0,129.1,131.0,128.0,19,23,2990100,130.0,131.0,144.1,117.9
2017-03-21,17991,易威一,等價,128.5,-2.5,131.0,131.5,128.5,15,28,3657500,130.62,128.5,141.35,115.65
2017-03-22,17991,易威一,等價,124.5,-4.0,123.6,124.5,122.1,10,12,1478600,123.21,124.5,136.95,112.05
2017-03-23,17991,易威一,等價,124.5,0.0,124.5,124.5,122.2,5,10,1228900,122.89,124.5,136.95,112.05
2017-03-24,17991,易威一,等價,120.0,-4.5,124.5,124.5,120.0,4,11,1363200,123.92,120.0,132.0,108.0
2017-03-27,17991,易威一,等價,117.0,-3.0,119.0,119.0,116.1,7,18,2110050,117.22,117.0,128.7,105.3
2017-03-28,17991,易威一,等價,117.1,0.1,118.0,118.0,117.1,7,19,2235900,117.67,117.1,128.8,105.4
2017-03-29,17991,易威一,等價,118.0,0.9,118.0,118.0,118.0,1,1,118000,118.0,118.0,129.8,106.2
2017-03-30,17991,易威一,等價,117.1,-0.9,118.0,118.0,117.0,3,5,587100,117.42,117.1,128.8,105.4
