date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2016-08-22,30334,威健四,等價,104.0,4.0,106.0,106.0,103.3,181,643,67358000,104.73,104.0,114.4,93.6
2016-08-23,30334,威健四,等價,103.95,-0.05,103.15,103.95,103.0,77,248,25583450,103.15,103.95,114.3,93.6
2016-08-24,30334,威健四,等價,103.5,-0.45,103.15,103.9,103.05,43,142,14650750,103.17,103.5,113.85,93.15
2016-08-25,30334,威健四,等價,103.7,0.2,103.1,103.7,103.1,22,94,9729750,103.17,103.7,114.05,93.35
2016-08-26,30334,威健四,等價,104.0,0.3,103.7,104.2,103.7,37,115,11964900,103.57,104.0,114.4,93.6
2016-08-29,30334,威健四,等價,104.0,0.0,104.75,104.75,104.0,19,107,11130000,104.01,104.0,114.4,93.6
2016-08-30,30334,威健四,等價,104.0,0.0,104.0,104.0,104.0,10,52,5408000,104.0,104.0,114.4,93.6
2016-08-31,30334,威健四,等價,103.8,-0.2,103.6,103.8,103.5,7,13,1347300,103.63,103.8,114.15,93.45
2016-09-01,30334,威健四,等價,103.6,-0.2,103.6,103.8,103.5,6,20,2071000,103.55,103.6,113.95,93.25
2016-09-02,30334,威健四,等價,103.5,-0.1,103.6,103.6,103.5,13,46,4763000,103.54,103.5,113.85,93.15
2016-09-05,30334,威健四,等價,103.5,0.0,103.5,103.5,103.5,1,1,103500,103.5,103.5,113.85,93.15
2016-09-06,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2016-09-07,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2016-09-08,30334,威健四,等價,103.6,0.1,104.0,104.0,103.6,2,2,207600,103.8,103.6,113.95,93.25
2016-09-09,30334,威健四,等價,103.9,0.3,103.9,103.9,103.9,1,1,103900,103.9,103.9,114.25,93.55
2016-09-12,30334,威健四,等價,103.6,0.1,103.6,103.6,103.6,1,1,103600,103.6,103.6,113.95,93.25
2016-09-13,30334,威健四,等價,103.4,-0.2,103.5,103.5,103.4,3,20,2069000,103.45,103.4,113.7,93.1
2016-09-14,30334,威健四,等價,103.1,-0.3,103.15,103.2,103.1,8,72,7425250,103.12,103.1,113.4,92.8
2016-09-19,30334,威健四,等價,103.2,0.1,103.2,103.2,103.2,2,4,412800,103.2,103.2,113.5,92.9
2016-09-20,30334,威健四,等價,103.3,0.1,103.2,103.3,103.2,4,18,1859100,103.28,103.3,113.6,93.0
2016-09-21,30334,威健四,等價,103.3,0.0,103.3,103.3,103.3,2,10,1033000,103.3,103.3,113.6,93.0
2016-09-22,30334,威健四,等價,103.3,0.0,103.35,103.35,103.25,7,24,2478350,103.26,103.3,113.6,93.0
2016-09-23,30334,威健四,等價,103.25,-0.05,103.25,103.25,103.2,12,40,4129500,103.23,103.25,113.55,92.95
2016-09-26,30334,威健四,等價,103.5,0.25,103.35,103.5,103.35,9,18,1860450,103.35,103.5,113.85,93.15
2016-09-29,30334,威健四,等價,103.5,0.0,103.15,103.5,103.1,13,40,4128300,103.2,103.5,113.85,93.15
2016-09-30,30334,威健四,等價,103.25,-0.25,103.5,103.5,103.25,2,8,826250,103.28,103.25,113.55,92.95
2016-10-03,30334,威健四,等價,103.5,0.25,103.25,103.5,103.25,2,11,1138250,103.47,103.5,113.85,93.15
2016-10-04,30334,威健四,等價,104.4,0.9,104.4,104.4,104.4,1,1,104400,104.4,104.4,114.8,94.0
2016-10-05,30334,威健四,等價,104.4,0.0,104.4,104.4,104.4,3,3,313200,104.4,104.4,114.8,94.0
2016-10-06,30334,威健四,等價,104.4,0.0,104.4,104.4,104.4,1,2,208800,104.4,104.4,114.8,94.0
2016-10-07,30334,威健四,等價,104.4,0.0,104.4,104.4,104.4,3,4,417600,104.4,104.4,114.8,94.0
2016-10-11,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.4,104.4,114.8,94.0
2016-10-12,30334,威健四,等價,104.35,-0.05,104.35,104.35,104.35,2,4,417400,104.35,104.35,114.75,93.95
2016-10-13,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.35,104.35,114.75,93.95
2016-10-14,30334,威健四,等價,104.3,-0.05,104.3,104.3,104.3,1,1,104300,104.3,104.3,114.7,93.9
2016-10-17,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.3,104.3,114.7,93.9
2016-10-18,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.3,104.3,114.7,93.9
2016-10-19,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.3,104.3,114.7,93.9
2016-10-20,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.3,104.3,114.7,93.9
2016-10-21,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.3,104.0,114.4,93.6
2016-10-24,30334,威健四,等價,103.95,-0.05,104.3,104.3,103.95,2,2,208250,104.12,103.95,114.3,93.6
2016-10-25,30334,威健四,等價,104.5,0.55,104.4,104.5,104.4,5,16,1671500,104.46,104.5,114.95,94.05
2016-10-26,30334,威健四,等價,104.7,0.2,104.5,104.7,104.5,3,10,1045600,104.56,104.7,115.15,94.25
2016-10-27,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.56,104.5,114.95,94.05
2016-10-28,30334,威健四,等價,104.5,0.0,104.5,104.5,104.5,1,5,522500,104.5,104.5,114.95,94.05
2016-10-31,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.5,104.4,114.8,94.0
2016-11-01,30334,威健四,等價,104.5,0.1,104.5,104.8,104.5,3,12,1254600,104.55,104.5,114.95,94.05
2016-11-02,30334,威健四,等價,104.0,-0.5,104.0,104.0,103.9,5,25,2598500,103.94,104.0,114.4,93.6
2016-11-03,30334,威健四,等價,104.35,0.35,104.7,104.7,104.35,3,11,1150350,104.57,104.35,114.75,93.95
2016-11-04,30334,威健四,等價,104.45,0.1,104.45,104.45,104.45,2,6,626700,104.45,104.45,114.85,94.05
2016-11-07,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.45,104.0,114.4,93.6
2016-11-08,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.45,104.0,114.4,93.6
2016-11-09,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.45,104.0,114.4,93.6
2016-11-10,30334,威健四,等價,104.0,0.0,104.0,104.0,104.0,1,2,208000,104.0,104.0,114.4,93.6
2016-11-11,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.0,104.0,114.4,93.6
2016-11-14,30334,威健四,等價,103.5,-0.5,103.5,103.5,103.5,1,3,310500,103.5,103.5,113.85,93.15
2016-11-15,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2016-11-16,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2016-11-17,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2016-11-18,30334,威健四,等價,103.0,-0.5,103.5,104.0,103.0,20,83,8563500,103.17,103.0,113.3,92.7
2016-11-21,30334,威健四,等價,103.0,0.0,103.0,103.0,103.0,5,20,2060000,103.0,103.0,113.3,92.7
2016-11-22,30334,威健四,等價,103.0,0.0,103.0,103.5,103.0,19,48,4945500,103.03,103.0,113.3,92.7
2016-11-23,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.03,103.0,113.3,92.7
2016-11-24,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.03,103.0,113.3,92.7
2016-11-25,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.03,103.0,113.3,92.7
2016-11-28,30334,威健四,等價,103.0,0.0,103.0,103.0,103.0,2,10,1030000,103.0,103.0,113.3,92.7
2016-11-29,30334,威健四,等價,103.0,0.0,103.0,103.0,103.0,4,30,3090000,103.0,103.0,113.3,92.7
2016-11-30,30334,威健四,等價,103.0,0.0,103.0,103.0,103.0,2,10,1030000,103.0,103.0,113.3,92.7
2016-12-01,30334,威健四,等價,103.0,0.0,103.0,103.0,103.0,14,47,4841000,103.0,103.0,113.3,92.7
2016-12-02,30334,威健四,等價,103.0,0.0,103.0,103.0,103.0,1,3,309000,103.0,103.0,113.3,92.7
2016-12-05,30334,威健四,等價,103.0,0.0,103.0,103.0,103.0,1,10,1030000,103.0,103.0,113.3,92.7
2016-12-06,30334,威健四,等價,103.0,0.0,102.8,103.0,102.8,13,82,8445800,102.99,103.0,113.3,92.7
2016-12-07,30334,威健四,等價,103.0,0.0,103.0,103.0,103.0,2,20,2060000,103.0,103.0,113.3,92.7
2016-12-08,30334,威健四,等價,103.0,0.0,103.0,103.0,103.0,1,1,103000,103.0,103.0,113.3,92.7
2016-12-09,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.0,103.1,113.4,92.8
2016-12-12,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.0,103.1,113.4,92.8
2016-12-13,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.0,103.1,113.4,92.8
2016-12-14,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.0,103.1,113.4,92.8
2016-12-15,30334,威健四,等價,103.1,0.0,103.1,103.1,103.1,1,5,515500,103.1,103.1,113.4,92.8
2016-12-16,30334,威健四,等價,103.05,-0.05,103.0,103.1,103.0,11,87,8965850,103.05,103.05,113.35,92.75
2016-12-19,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.05,103.05,113.35,92.75
2016-12-20,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.05,103.05,113.35,92.75
2016-12-21,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.05,103.05,113.35,92.75
2016-12-22,30334,威健四,等價,103.5,0.45,103.15,103.5,103.15,3,13,1344450,103.41,103.5,113.85,93.15
2016-12-23,30334,威健四,等價,103.5,0.0,103.5,103.5,103.5,2,10,1035000,103.5,103.5,113.85,93.15
2016-12-26,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2016-12-27,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2016-12-28,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2016-12-29,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2016-12-30,30334,威健四,等價,103.5,0.0,103.5,103.5,103.5,2,2,207000,103.5,103.5,113.85,93.15
2017-01-03,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2017-01-04,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2017-01-05,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2017-01-06,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2017-01-09,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2017-01-10,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,103.5,103.5,113.85,93.15
2017-01-11,30334,威健四,等價,104.0,0.5,104.0,104.0,104.0,27,147,15288000,104.0,104.0,114.4,93.6
2017-01-12,30334,威健四,等價,104.35,0.35,104.35,104.35,104.35,1,1,104350,104.35,104.35,114.75,93.95
2017-01-13,30334,威健四,等價,104.0,-0.35,104.0,104.0,104.0,2,4,416000,104.0,104.0,114.4,93.6
2017-01-16,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.0,104.0,114.4,93.6
2017-01-17,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.0,104.7,115.15,94.25
2017-01-18,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.0,104.7,115.15,94.25
2017-01-19,30334,威健四,等價,104.0,-0.7,104.0,104.0,104.0,2,10,1040000,104.0,104.0,114.4,93.6
2017-01-20,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.0,104.0,114.4,93.6
2017-01-23,30334,威健四,等價,104.0,0.0,103.55,104.75,103.55,6,16,1671050,104.44,104.0,114.4,93.6
2017-01-24,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.44,104.0,114.4,93.6
2017-01-25,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.44,104.0,114.4,93.6
2017-01-26,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.44,104.0,114.4,93.6
2017-02-02,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.44,104.0,114.4,93.6
2017-02-03,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.44,104.0,114.4,93.6
2017-02-06,30334,威健四,等價,104.5,0.5,104.45,104.5,104.45,5,12,1253950,104.49,104.5,114.95,94.05
2017-02-07,30334,威健四,等價,104.5,0.0,103.9,104.6,103.9,8,63,6583050,104.49,104.5,114.95,94.05
2017-02-08,30334,威健四,等價,104.45,-0.05,104.4,104.45,104.4,2,3,313300,104.43,104.45,114.85,94.05
2017-02-09,30334,威健四,等價,105.0,0.55,105.5,105.5,105.0,5,30,3160000,105.33,105.0,115.5,94.5
2017-02-10,30334,威健四,等價,105.4,0.4,104.5,105.4,104.5,2,3,314400,104.8,105.4,115.9,94.9
2017-02-13,30334,威健四,等價,105.0,-0.4,105.0,105.0,105.0,1,10,1050000,105.0,105.0,115.5,94.5
2017-02-14,30334,威健四,等價,105.0,0.0,106.0,106.0,105.0,4,16,1683500,105.21,105.0,115.5,94.5
2017-02-15,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.21,105.0,115.5,94.5
2017-02-16,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.21,105.0,115.5,94.5
2017-02-17,30334,威健四,等價,105.0,0.0,105.05,105.05,105.0,2,10,1050050,105.0,105.0,115.5,94.5
2017-02-20,30334,威健四,等價,105.0,0.0,105.0,105.0,105.0,2,2,210000,105.0,105.0,115.5,94.5
2017-02-21,30334,威健四,等價,105.0,0.0,105.0,105.0,105.0,2,10,1050000,105.0,105.0,115.5,94.5
2017-02-22,30334,威健四,等價,105.0,0.0,105.0,105.0,105.0,1,1,105000,105.0,105.0,115.5,94.5
2017-02-23,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.0,105.0,115.5,94.5
2017-02-24,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.0,105.0,115.5,94.5
2017-03-01,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.0,105.9,116.45,95.35
2017-03-02,30334,威健四,等價,106.0,0.1,106.0,106.0,106.0,14,36,3816000,106.0,106.0,116.6,95.4
2017-03-03,30334,威健四,等價,105.5,-0.5,105.5,105.5,105.5,1,10,1055000,105.5,105.5,116.05,94.95
2017-03-06,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.5,105.5,116.05,94.95
2017-03-07,30334,威健四,等價,106.0,0.5,106.0,106.0,106.0,2,10,1060000,106.0,106.0,116.6,95.4
2017-03-08,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-03-09,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-03-10,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-03-13,30334,威健四,等價,105.0,-1.0,105.0,105.0,105.0,2,35,3675000,105.0,105.0,115.5,94.5
2017-03-14,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.0,105.25,115.75,94.75
2017-03-15,30334,威健四,等價,106.0,0.75,105.0,107.5,105.0,5,28,2966000,105.92,106.0,116.6,95.4
2017-03-16,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.92,106.0,116.6,95.4
2017-03-17,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.92,107.0,117.7,96.3
2017-03-20,30334,威健四,等價,108.3,1.3,107.0,108.3,106.5,18,98,10542050,107.57,108.3,119.1,97.5
2017-03-21,30334,威健四,等價,108.0,-0.3,107.6,108.0,107.0,7,45,4847000,107.71,108.0,118.8,97.2
2017-03-22,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,107.71,108.0,118.8,97.2
2017-03-23,30334,威健四,等價,108.0,0.0,108.0,108.0,108.0,4,10,1080000,108.0,108.0,118.8,97.2
2017-03-24,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,108.0,107.9,118.65,97.15
2017-03-27,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,108.0,107.8,118.55,97.05
2017-03-28,30334,威健四,等價,106.5,-1.3,107.0,107.0,106.5,3,20,2136500,106.82,106.5,117.15,95.85
2017-03-29,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.82,106.5,117.15,95.85
2017-03-30,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.82,106.5,117.15,95.85
2017-03-31,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.82,106.5,117.15,95.85
2017-04-05,30334,威健四,等價,106.5,0.0,106.5,106.5,106.5,2,13,1384500,106.5,106.5,117.15,95.85
2017-04-06,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.5,106.5,117.15,95.85
2017-04-07,30334,威健四,等價,106.0,-0.5,106.0,106.0,106.0,2,2,212000,106.0,106.0,116.6,95.4
2017-04-10,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-04-11,30334,威健四,等價,106.0,0.0,106.0,106.0,106.0,2,8,848000,106.0,106.0,116.6,95.4
2017-04-12,30334,威健四,等價,106.0,0.0,106.0,106.0,106.0,2,20,2120000,106.0,106.0,116.6,95.4
2017-04-13,30334,威健四,等價,106.4,0.4,106.0,106.4,106.0,3,21,2226400,106.01,106.4,117.0,95.8
2017-04-14,30334,威健四,等價,105.7,-0.7,110.0,110.0,105.7,4,16,1715700,107.23,105.7,116.25,95.15
2017-04-17,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,107.23,105.7,116.25,95.15
2017-04-18,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,107.23,105.7,116.25,95.15
2017-04-19,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,107.23,105.7,116.25,95.15
2017-04-20,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,107.23,105.7,116.25,95.15
2017-04-21,30334,威健四,等價,105.0,-0.7,105.0,105.0,105.0,2,6,630000,105.0,105.0,115.5,94.5
2017-04-24,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.0,105.0,115.5,94.5
2017-04-25,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.0,105.0,115.5,94.5
2017-04-26,30334,威健四,等價,105.0,0.0,105.0,105.0,105.0,1,5,525000,105.0,105.0,115.5,94.5
2017-04-27,30334,威健四,等價,105.0,0.0,104.0,105.0,104.0,2,5,524000,104.8,105.0,115.5,94.5
2017-04-28,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,105.0,115.5,94.5
2017-05-02,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.8,117.45,96.15
2017-05-03,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-04,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-05,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-08,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-09,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-10,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-11,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-12,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-15,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-16,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-17,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-18,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-19,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-22,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-23,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.8,106.0,116.6,95.4
2017-05-24,30334,威健四,等價,106.0,0.0,106.0,106.0,106.0,5,8,848000,106.0,106.0,116.6,95.4
2017-05-25,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-05-26,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-05-31,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-06-01,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-06-02,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-06-05,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-06-06,30334,威健四,等價,106.0,0.0,106.0,106.0,106.0,3,9,954000,106.0,106.0,116.6,95.4
2017-06-07,30334,威健四,等價,106.0,0.0,106.0,106.05,106.0,5,16,1696050,106.0,106.0,116.6,95.4
2017-06-08,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-06-09,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-06-12,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-06-13,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-06-14,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,105.5,116.05,94.95
2017-06-15,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,105.5,116.05,94.95
2017-06-16,30334,威健四,等價,105.0,-0.5,105.0,105.0,105.0,1,2,210000,105.0,105.0,115.5,94.5
2017-06-19,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.0,105.0,115.5,94.5
2017-06-20,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.0,105.0,115.5,94.5
2017-06-21,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.0,105.0,115.5,94.5
2017-06-22,30334,威健四,等價,106.0,1.0,106.0,106.05,106.0,7,22,2332250,106.01,106.0,116.6,95.4
2017-06-23,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.01,106.0,116.6,95.4
2017-06-26,30334,威健四,等價,105.2,-0.8,105.2,105.2,105.2,1,5,526000,105.2,105.2,115.7,94.7
2017-06-27,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.2,105.2,115.7,94.7
2017-06-28,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.2,105.2,115.7,94.7
2017-06-29,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.2,105.2,115.7,94.7
2017-06-30,30334,威健四,等價,106.0,0.8,106.0,107.0,105.5,6,10,1058500,105.85,106.0,116.6,95.4
2017-07-03,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.85,106.0,116.6,95.4
2017-07-04,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.85,106.0,116.6,95.4
2017-07-05,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.85,106.0,116.6,95.4
2017-07-06,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.85,106.0,116.6,95.4
2017-07-07,30334,威健四,等價,106.0,0.0,106.0,106.0,106.0,3,10,1060000,106.0,106.0,116.6,95.4
2017-07-10,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-07-11,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-07-12,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-07-13,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
2017-07-14,30334,威健四,等價,106.0,0.0,106.0,106.0,106.0,6,22,2332000,106.0,106.0,116.6,95.4
2017-07-17,30334,威健四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.0,106.0,116.6,95.4
