date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2022-01-03,66683,中揚光三,等價,110.3,10.0,110.3,110.3,110.3,4,17,1875100,110.3,110.3,121.3,99.3
2022-01-04,66683,中揚光三,等價,113.0,2.7,112.8,114.0,112.8,265,841,95303300,113.32,113.0,124.3,101.7
2022-01-05,66683,中揚光三,等價,112.8,-0.2,113.0,113.05,112.3,83,323,36472050,112.91,112.8,124.05,101.55
2022-01-06,66683,中揚光三,等價,113.0,0.2,112.8,113.0,112.25,47,178,20105700,112.95,113.0,124.3,101.7
2022-01-07,66683,中揚光三,等價,112.4,-0.6,112.95,113.1,110.05,71,235,26344350,112.1,112.4,123.6,101.2
2022-01-10,66683,中揚光三,等價,108.05,-4.35,112.0,112.0,107.75,173,2758,302609500,109.64,108.05,118.85,97.25
2022-01-11,66683,中揚光三,等價,108.0,-0.05,108.05,108.05,105.0,70,202,21540350,106.9,108.0,118.8,97.2
2022-01-12,66683,中揚光三,等價,108.2,0.2,107.95,108.5,107.0,35,203,21930400,108.02,108.2,119.0,97.4
2022-01-13,66683,中揚光三,等價,110.4,2.2,108.2,110.4,108.2,18,144,15688150,108.8,110.4,121.4,99.4
2022-01-14,66683,中揚光三,等價,108.0,-2.4,106.85,108.0,106.85,2,2,214850,109.69,108.0,118.8,97.2
2022-01-17,66683,中揚光三,等價,110.0,2.0,108.0,110.0,108.0,17,82,8943000,108.52,110.0,121.0,99.0
2022-01-18,66683,中揚光三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,108.52,110.0,121.0,99.0
2022-01-19,66683,中揚光三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,109.5,109.5,120.45,98.55
2022-01-20,66683,中揚光三,等價,109.5,0.0,109.5,109.5,109.5,1,1,109500,109.5,109.5,120.45,98.55
2022-01-21,66683,中揚光三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,109.5,109.5,120.45,98.55
2022-01-24,66683,中揚光三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,109.5,108.0,118.8,97.2
2022-01-25,66683,中揚光三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,109.5,106.95,117.6,96.3
2022-01-26,66683,中揚光三,等價,107.8,0.85,104.45,107.8,104.45,2,6,630050,105.0,107.8,118.55,97.05
2022-01-27,66683,中揚光三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.0,107.8,118.55,97.05
2022-01-28,66683,中揚光三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.0,107.8,118.55,97.05
2022-02-07,66683,中揚光三,等價,110.8,3.0,110.8,110.8,110.8,1,1,110800,110.8,110.8,121.85,99.75
2022-02-08,66683,中揚光三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,110.8,108.5,119.35,97.65
2022-02-09,66683,中揚光三,等價,108.5,0.0,108.0,108.5,107.1,6,38,4097300,107.82,108.5,119.35,97.65
2022-02-10,66683,中揚光三,等價,108.45,-0.05,108.45,108.45,108.45,1,10,1084500,108.45,108.45,119.25,97.65
2022-02-11,66683,中揚光三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,108.45,108.45,119.25,97.65
2022-02-14,66683,中揚光三,等價,107.95,-0.5,107.95,107.95,107.95,1,89,9607550,107.95,107.95,118.7,97.2
2022-02-15,66683,中揚光三,等價,107.0,-0.95,107.0,107.0,107.0,1,1,107000,107.0,107.0,117.7,96.3
2022-02-16,66683,中揚光三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,107.0,107.0,117.7,96.3
2022-02-17,66683,中揚光三,等價,106.5,-0.5,106.5,106.5,106.5,1,1,106500,106.5,106.5,117.15,95.85
2022-02-18,66683,中揚光三,等價,107.0,0.5,105.0,107.0,105.0,2,11,1157000,105.18,107.0,117.7,96.3
2022-02-21,66683,中揚光三,等價,107.0,0.0,105.6,107.0,105.6,2,9,951800,105.75,107.0,117.7,96.3
2022-02-22,66683,中揚光三,等價,107.8,0.8,107.8,107.8,107.8,1,9,970200,107.8,107.8,118.55,97.05
2022-02-23,66683,中揚光三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,107.8,107.6,118.35,96.85
2022-02-24,66683,中揚光三,等價,105.5,-2.1,105.0,105.5,105.0,3,16,1685500,105.34,105.5,116.05,94.95
2022-02-25,66683,中揚光三,等價,105.0,-0.5,105.5,105.5,105.0,11,100,10503250,105.03,105.0,115.5,94.5
2022-03-01,66683,中揚光三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.03,105.0,115.5,94.5
2022-03-02,66683,中揚光三,等價,105.4,0.4,105.45,105.9,104.5,6,14,1468800,104.91,105.4,115.9,94.9
2022-03-03,66683,中揚光三,等價,106.0,0.6,105.5,106.0,105.5,12,43,4550000,105.81,106.0,116.6,95.4
2022-03-04,66683,中揚光三,等價,104.5,-1.5,106.0,106.0,104.5,5,18,1903500,105.75,104.5,114.95,94.05
2022-03-07,66683,中揚光三,等價,104.5,0.0,105.8,105.8,104.5,2,18,1884900,104.71,104.5,114.95,94.05
2022-03-08,66683,中揚光三,等價,104.5,0.0,104.5,105.0,104.5,11,34,3553500,104.51,104.5,114.95,94.05
2022-03-09,66683,中揚光三,等價,106.0,1.5,106.0,106.0,106.0,1,1,106000,106.0,106.0,116.6,95.4
2022-03-10,66683,中揚光三,等價,106.0,0.0,103.05,106.0,103.05,3,13,1342600,103.27,106.0,116.6,95.4
2022-03-11,66683,中揚光三,等價,104.5,-1.5,104.5,104.5,104.5,5,16,1672000,104.5,104.5,114.95,94.05
2022-03-14,66683,中揚光三,等價,105.75,1.25,104.5,105.75,104.5,4,12,1258550,104.87,105.75,116.3,95.2
2022-03-15,66683,中揚光三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.87,105.75,116.3,95.2
2022-03-16,66683,中揚光三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,104.87,105.75,116.3,95.2
2022-03-17,66683,中揚光三,等價,104.0,-1.75,105.5,105.5,104.0,16,26,2719400,104.59,104.0,114.4,93.6
