date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2024-08-28,61794,亞通四,等價,110.55,10.05,110.55,110.55,110.55,5,23,2542650,110.55,110.55,121.6,99.5
2024-08-29,61794,亞通四,等價,109.0,-1.55,110.55,112.0,108.9,299,1049,115227100,109.84,109.0,119.9,98.1
2024-08-30,61794,亞通四,等價,108.85,-0.15,108.5,109.15,108.5,61,282,30712250,108.9,108.85,119.7,98.0
2024-09-02,61794,亞通四,等價,107.2,-1.65,108.0,108.5,106.05,113,640,68681200,107.31,107.2,117.9,96.5
2024-09-03,61794,亞通四,等價,107.2,0.0,107.0,107.2,106.05,108,636,67863450,106.7,107.2,117.9,96.5
2024-09-04,61794,亞通四,等價,104.05,-3.15,103.1,105.5,103.1,172,2380,246996850,103.78,104.05,114.45,93.65
2024-09-05,61794,亞通四,等價,105.0,0.95,105.1,105.5,105.0,47,421,44321550,105.27,105.0,115.5,94.5
2024-09-06,61794,亞通四,等價,106.5,1.5,105.0,106.65,105.0,23,219,23092300,105.44,106.5,117.15,95.85
2024-09-09,61794,亞通四,等價,106.5,0.0,106.5,106.5,106.25,24,176,18736450,106.45,106.5,117.15,95.85
2024-09-10,61794,亞通四,等價,106.6,0.1,106.5,106.6,105.95,60,238,25340500,106.47,106.6,117.25,95.95
2024-09-11,61794,亞通四,等價,107.95,1.35,107.2,108.25,107.2,40,190,20468600,107.72,107.95,118.7,97.2
2024-09-12,61794,亞通四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,107.72,107.8,118.55,97.05
2024-09-13,61794,亞通四,等價,107.8,0.0,107.5,108.0,107.4,22,104,11215400,107.84,107.8,118.55,97.05
2024-09-16,61794,亞通四,等價,109.0,1.2,107.9,109.8,107.9,19,47,5135450,109.26,109.0,119.9,98.1
2024-09-18,61794,亞通四,等價,110.0,1.0,110.0,110.0,110.0,2,2,220000,110.0,110.0,121.0,99.0
2024-09-19,61794,亞通四,等價,107.95,-2.05,107.95,107.95,107.95,11,89,9607550,107.95,107.95,118.7,97.2
2024-09-20,61794,亞通四,等價,108.0,0.05,108.0,108.0,107.85,18,76,8206350,107.97,108.0,118.8,97.2
2024-09-23,61794,亞通四,等價,108.0,0.0,108.0,108.05,108.0,9,38,4104050,108.0,108.0,118.8,97.2
2024-09-24,61794,亞通四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,108.0,107.9,118.65,97.15
2024-09-25,61794,亞通四,等價,108.5,0.6,108.5,108.9,108.45,20,99,10745150,108.53,108.5,119.35,97.65
2024-09-26,61794,亞通四,等價,108.6,0.1,108.5,109.75,108.5,4,109,11947850,109.61,108.6,119.45,97.75
2024-09-27,61794,亞通四,等價,110.0,1.4,109.9,110.0,109.9,11,27,2969400,109.97,110.0,121.0,99.0
2024-09-30,61794,亞通四,等價,109.5,-0.5,110.0,110.0,109.0,20,83,9104000,109.68,109.5,120.45,98.55
2024-10-01,61794,亞通四,等價,110.0,0.5,109.95,111.0,109.6,30,82,9029550,110.11,110.0,121.0,99.0
2024-10-04,61794,亞通四,等價,109.0,-1.0,109.5,109.5,109.0,5,30,3277000,109.23,109.0,119.9,98.1
2024-10-07,61794,亞通四,等價,111.9,2.9,110.5,111.9,109.8,16,55,6076800,110.48,111.9,123.05,100.75
2024-10-08,61794,亞通四,等價,112.0,0.1,111.9,112.0,111.9,16,68,7613400,111.96,112.0,123.2,100.8
2024-10-09,61794,亞通四,等價,111.5,-0.5,112.0,112.3,111.5,19,240,26862650,111.92,111.5,122.65,100.35
2024-10-11,61794,亞通四,等價,113.0,1.5,112.0,113.0,112.0,14,108,12172300,112.7,113.0,124.3,101.7
2024-10-14,61794,亞通四,等價,115.0,2.0,112.3,115.5,112.3,26,165,18989000,115.08,115.0,126.5,103.5
2024-10-15,61794,亞通四,等價,117.0,2.0,116.0,117.2,115.8,26,115,13439650,116.86,117.0,128.7,105.3
2024-10-16,61794,亞通四,等價,120.0,3.0,116.95,120.0,116.95,42,223,26597600,119.27,120.0,132.0,108.0
2024-10-17,61794,亞通四,等價,119.0,-1.0,118.95,119.45,117.7,9,34,4045450,118.98,119.0,130.9,107.1
2024-10-18,61794,亞通四,等價,118.5,-0.5,118.45,119.0,117.3,12,26,3089050,118.8,118.5,130.35,106.65
2024-10-21,61794,亞通四,等價,120.0,1.5,120.0,120.0,119.5,8,18,2159000,119.94,120.0,132.0,108.0
2024-10-22,61794,亞通四,等價,118.0,-2.0,119.6,119.6,116.85,6,7,827350,118.19,118.0,129.8,106.2
2024-10-23,61794,亞通四,等價,115.65,-2.35,115.65,115.65,115.65,1,1,115650,115.65,115.65,127.2,104.1
2024-10-24,61794,亞通四,等價,115.5,-0.15,115.0,117.2,115.0,16,51,5906650,115.81,115.5,127.05,103.95
2024-10-25,61794,亞通四,等價,115.0,-0.5,115.0,115.0,115.0,4,45,5175000,115.0,115.0,126.5,103.5
2024-10-28,61794,亞通四,等價,115.0,0.0,115.0,115.5,115.0,4,10,1152500,115.25,115.0,126.5,103.5
2024-10-29,61794,亞通四,等價,114.85,-0.15,113.1,114.85,113.0,6,14,1585850,113.27,114.85,126.3,103.4
2024-10-30,61794,亞通四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,113.27,114.95,126.4,103.5
2024-11-01,61794,亞通四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,113.27,114.95,126.4,103.5
