date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2015-01-05,14774,聚陽四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,224.0,225.0,240.0,210.0
2015-01-06,14774,聚陽四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,224.0,223.0,238.0,208.0
2015-01-07,14774,聚陽四,等價,219.0,-4.0,219.0,219.0,219.0,1,1,219000,219.0,219.0,234.0,204.0
2015-01-08,14774,聚陽四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,219.0,224.0,239.0,209.0
2015-01-09,14774,聚陽四,等價,228.0,4.0,226.0,228.0,226.0,3,3,682000,227.33,228.0,243.0,213.0
2015-01-12,14774,聚陽四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,227.33,228.0,243.0,213.0
2015-01-13,14774,聚陽四,等價,226.0,-2.0,228.0,228.0,226.0,2,10,2270000,227.0,226.0,241.0,211.0
2015-01-14,14774,聚陽四,等價,226.0,0.0,226.0,226.0,226.0,1,5,1130000,226.0,226.0,241.0,211.0
2015-01-15,14774,聚陽四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,226.0,225.0,240.0,210.0
2015-01-16,14774,聚陽四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,226.0,222.0,237.0,207.0
2015-01-19,14774,聚陽四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,226.0,220.0,235.0,205.0
2015-01-20,14774,聚陽四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,226.0,220.0,235.0,205.0
2015-01-21,14774,聚陽四,等價,224.0,4.0,224.0,224.0,224.0,1,5,1120000,224.0,224.0,239.0,209.0
2015-01-22,14774,聚陽四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,224.0,226.0,241.0,211.0
2015-01-23,14774,聚陽四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,224.0,226.0,241.0,211.0
2015-01-26,14774,聚陽四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,224.0,226.0,241.0,211.0
2015-01-27,14774,聚陽四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,224.0,226.0,241.0,211.0
2015-01-28,14774,聚陽四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,224.0,226.0,241.0,211.0
