date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2015-08-20,61393,亞翔三,等價,100.6,0.6,100.3,100.6,99.95,138,651,65272850,100.25,100.6,110.65,90.55
2015-08-21,61393,亞翔三,等價,100.35,-0.25,100.4,100.4,100.3,22,367,36821750,100.33,100.35,110.35,90.35
2015-08-24,61393,亞翔三,等價,100.05,-0.3,100.25,100.25,100.0,21,158,15812650,100.08,100.05,110.05,90.05
2015-08-25,61393,亞翔三,等價,100.2,0.15,100.05,100.2,100.05,3,15,1502400,100.16,100.2,110.2,90.2
2015-08-26,61393,亞翔三,等價,100.2,0.0,100.2,100.2,100.2,1,10,1002000,100.2,100.2,110.2,90.2
2015-08-27,61393,亞翔三,等價,100.6,0.4,100.5,100.6,100.5,6,30,3016000,100.53,100.6,110.65,90.55
2015-08-28,61393,亞翔三,等價,100.6,0.0,100.6,100.6,100.6,3,25,2515000,100.6,100.6,110.65,90.55
2015-08-31,61393,亞翔三,等價,101.0,0.4,101.0,101.5,100.75,9,33,3326850,100.81,101.0,111.1,90.9
2015-09-01,61393,亞翔三,等價,101.5,0.5,101.2,101.5,101.0,4,12,1215100,101.25,101.5,111.65,91.35
2015-09-02,61393,亞翔三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.25,101.5,111.65,91.35
2015-09-03,61393,亞翔三,等價,102.1,0.6,101.5,102.1,101.5,19,86,8746850,101.7,102.1,112.3,91.9
2015-09-04,61393,亞翔三,等價,101.9,-0.2,101.95,102.3,101.9,14,40,4080350,102.0,101.9,112.05,91.75
2015-09-07,61393,亞翔三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,102.0,101.9,112.05,91.75
2015-09-08,61393,亞翔三,等價,102.0,0.1,102.0,102.0,102.0,7,28,2856000,102.0,102.0,112.2,91.8
2015-09-09,61393,亞翔三,等價,102.6,0.6,102.3,102.7,102.3,21,82,8408550,102.54,102.6,112.85,92.35
2015-09-10,61393,亞翔三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,102.54,102.6,112.85,92.35
2015-09-11,61393,亞翔三,等價,102.3,-0.3,102.5,102.5,102.3,10,30,3073350,102.44,102.3,112.5,92.1
2015-09-14,61393,亞翔三,等價,101.95,-0.35,101.95,101.95,101.95,1,1,101950,101.95,101.95,112.1,91.8
2015-09-15,61393,亞翔三,等價,101.95,0.0,101.95,101.95,101.95,3,5,509750,101.95,101.95,112.1,91.8
2015-09-16,61393,亞翔三,等價,102.3,0.35,101.9,102.4,101.9,6,17,1738200,102.24,102.3,112.5,92.1
2015-09-17,61393,亞翔三,等價,102.1,-0.2,102.1,102.1,102.1,5,25,2552500,102.1,102.1,112.3,91.9
2015-09-18,61393,亞翔三,等價,103.0,0.9,102.4,103.0,102.4,17,60,6151200,102.52,103.0,113.3,92.7
2015-09-21,61393,亞翔三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,102.52,102.8,113.05,92.55
2015-09-22,61393,亞翔三,等價,102.5,-0.3,102.5,102.8,102.5,4,13,1334000,102.61,102.5,112.75,92.25
2015-09-23,61393,亞翔三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,102.61,102.5,112.75,92.25
2015-09-24,61393,亞翔三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,102.61,102.5,112.75,92.25
2015-09-25,61393,亞翔三,等價,101.95,-0.55,102.05,102.05,101.95,3,6,612000,102.0,101.95,112.1,91.8
2015-09-30,61393,亞翔三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,102.0,101.95,112.1,91.8
2015-10-01,61393,亞翔三,等價,102.5,0.55,102.5,102.5,102.5,3,30,3075000,102.5,102.5,112.75,92.25
2015-10-02,61393,亞翔三,等價,102.5,0.0,102.5,102.5,102.5,1,10,1025000,102.5,102.5,112.75,92.25
2015-10-05,61393,亞翔三,等價,102.55,0.05,102.5,102.55,102.5,3,5,512600,102.52,102.55,112.8,92.3
2015-10-06,61393,亞翔三,等價,102.5,-0.05,102.5,102.5,102.5,1,1,102500,102.5,102.5,112.75,92.25
2015-10-07,61393,亞翔三,等價,102.6,0.1,102.5,102.95,102.5,8,20,2053650,102.68,102.6,112.85,92.35
2015-10-08,61393,亞翔三,等價,102.2,-0.4,102.5,102.5,102.2,4,11,1125700,102.33,102.2,112.4,92.0
2015-10-12,61393,亞翔三,等價,103.45,1.25,102.5,103.45,102.5,5,5,514750,102.95,103.45,113.75,93.15
