date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2023-11-08,53064,桂盟四,等價,109.0,0.55,110.5,110.5,108.65,302,2253,247187950,109.71,109.0,119.9,98.1
2023-11-09,53064,桂盟四,等價,108.55,-0.45,109.0,109.0,108.4,57,315,34219450,108.63,108.55,119.4,97.7
2023-11-10,53064,桂盟四,等價,108.1,-0.45,108.3,108.3,107.95,58,171,18485700,108.1,108.1,118.9,97.3
2023-11-13,53064,桂盟四,等價,107.8,-0.3,108.1,108.1,107.6,32,120,12951600,107.93,107.8,118.55,97.05
2023-11-14,53064,桂盟四,等價,107.95,0.15,107.8,108.1,107.8,19,54,5824800,107.86,107.95,118.7,97.2
2023-11-15,53064,桂盟四,等價,108.3,0.35,108.1,109.5,107.7,213,2603,281258350,108.06,108.3,119.1,97.5
2023-11-16,53064,桂盟四,等價,109.15,0.85,108.3,109.4,108.3,131,695,75646400,108.85,109.15,120.05,98.25
2023-11-17,53064,桂盟四,等價,109.05,-0.1,109.45,109.45,109.0,45,362,39501050,109.11,109.05,119.95,98.15
2023-11-20,53064,桂盟四,等價,108.9,-0.15,109.0,109.0,108.65,53,205,22299700,108.77,108.9,119.75,98.05
2023-11-21,53064,桂盟四,等價,108.3,-0.6,108.1,108.5,108.1,38,118,12793650,108.42,108.3,119.1,97.5
2023-11-22,53064,桂盟四,等價,108.3,0.0,108.3,108.35,108.1,19,75,8114400,108.17,108.3,119.1,97.5
2023-11-23,53064,桂盟四,等價,108.3,0.0,108.4,108.5,108.3,23,69,7479200,108.39,108.3,119.1,97.5
2023-11-24,53064,桂盟四,等價,108.35,0.05,108.3,108.45,108.3,10,35,3790900,108.31,108.35,119.15,97.55
2023-11-27,53064,桂盟四,等價,108.35,0.0,108.4,108.4,108.2,18,79,8555450,108.29,108.35,119.15,97.55
2023-11-28,53064,桂盟四,等價,110.4,2.05,108.7,110.4,108.65,173,463,50660900,109.48,110.4,121.4,99.4
2023-11-29,53064,桂盟四,等價,109.9,-0.5,110.75,110.75,109.55,71,231,25421600,110.05,109.9,120.85,98.95
2023-11-30,53064,桂盟四,等價,109.95,0.05,109.9,110.0,109.9,30,116,12756650,109.97,109.95,120.9,99.0
2023-12-01,53064,桂盟四,等價,111.0,1.05,110.4,111.0,110.4,74,423,46828400,110.7,111.0,122.1,99.9
2023-12-04,53064,桂盟四,等價,110.3,-0.7,110.3,110.6,110.1,37,139,15337600,110.34,110.3,121.3,99.3
2023-12-05,53064,桂盟四,等價,110.95,0.65,110.8,111.15,110.8,32,108,11979500,110.92,110.95,122.0,99.9
2023-12-06,53064,桂盟四,等價,110.95,0.0,111.3,111.3,110.7,19,46,5097200,110.8,110.95,122.0,99.9
2023-12-07,53064,桂盟四,等價,110.95,0.0,111.0,111.0,110.9,16,36,3993800,110.93,110.95,122.0,99.9
2023-12-08,53064,桂盟四,等價,111.0,0.05,110.95,111.0,110.9,5,16,1774900,110.93,111.0,122.1,99.9
2023-12-11,53064,桂盟四,等價,110.95,-0.05,110.95,111.0,110.95,16,50,5549650,110.99,110.95,122.0,99.9
2023-12-12,53064,桂盟四,等價,110.75,-0.2,110.55,110.75,110.35,34,175,19342700,110.52,110.75,121.8,99.7
2023-12-13,53064,桂盟四,等價,110.7,-0.05,110.5,110.8,110.5,16,61,6745250,110.57,110.7,121.75,99.65
2023-12-14,53064,桂盟四,等價,111.0,0.3,110.8,111.0,110.7,16,53,5877200,110.89,111.0,122.1,99.9
2023-12-15,53064,桂盟四,等價,111.9,0.9,111.0,111.9,111.0,43,137,15281250,111.54,111.9,123.05,100.75
2023-12-18,53064,桂盟四,等價,113.0,1.1,112.2,113.3,112.0,38,198,22353150,112.89,113.0,124.3,101.7
2023-12-19,53064,桂盟四,等價,112.5,-0.5,113.3,113.5,112.15,25,52,5854750,112.59,112.5,123.75,101.25
2023-12-20,53064,桂盟四,等價,112.7,0.2,112.6,112.75,112.5,19,73,8220450,112.6,112.7,123.95,101.45
2023-12-21,53064,桂盟四,等價,112.5,-0.2,112.25,112.5,112.25,5,16,1798000,112.37,112.5,123.75,101.25
2023-12-22,53064,桂盟四,等價,112.6,0.1,112.5,112.7,112.5,8,29,3265500,112.6,112.6,123.85,101.35
2023-12-25,53064,桂盟四,等價,113.35,0.75,112.6,113.35,112.6,52,324,36621750,113.03,113.35,124.65,102.05
2023-12-26,53064,桂盟四,等價,113.7,0.35,113.5,113.8,113.45,28,141,16013200,113.55,113.7,125.05,102.35
2023-12-27,53064,桂盟四,等價,113.4,-0.3,113.75,113.95,113.35,32,126,14312550,113.59,113.4,124.7,102.1
2023-12-28,53064,桂盟四,等價,112.8,-0.6,113.4,113.4,112.8,14,35,3957650,113.07,112.8,124.05,101.55
