date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2025-11-25,30322,偉訓二,等價,105.8,1.05,107.05,108.0,105.8,309,1447,154717900,106.92,105.8,116.35,95.25
2025-11-26,30322,偉訓二,等價,107.05,1.25,106.4,107.6,106.4,119,352,37718950,107.15,107.05,117.75,96.35
2025-11-27,30322,偉訓二,等價,106.65,-0.4,107.05,107.4,106.65,27,268,28674150,106.99,106.65,117.3,96.0
2025-11-28,30322,偉訓二,等價,105.6,-1.05,106.6,106.6,105.6,61,296,31396000,106.06,105.6,116.15,95.05
2025-12-01,30322,偉訓二,等價,105.65,0.05,105.6,106.65,105.3,34,104,10987100,105.64,105.65,116.2,95.1
2025-12-02,30322,偉訓二,等價,104.0,-1.65,103.2,105.15,103.2,240,2688,279281500,103.89,104.0,114.4,93.6
2025-12-03,30322,偉訓二,等價,104.6,0.6,103.9,104.6,103.9,88,340,35412900,104.15,104.6,115.05,94.15
2025-12-04,30322,偉訓二,等價,104.6,0.0,104.5,104.7,104.15,11,28,2927050,104.53,104.6,115.05,94.15
2025-12-05,30322,偉訓二,等價,103.9,-0.7,104.4,104.45,103.9,24,63,6561450,104.15,103.9,114.25,93.55
2025-12-08,30322,偉訓二,等價,104.0,0.1,103.6,104.8,103.25,49,150,15609800,104.06,104.0,114.4,93.6
2025-12-09,30322,偉訓二,等價,103.8,-0.2,104.2,104.75,103.5,47,166,17267200,104.01,103.8,114.15,93.45
2025-12-10,30322,偉訓二,等價,104.3,0.5,104.6,104.6,103.35,25,97,10104950,104.17,104.3,114.7,93.9
2025-12-11,30322,偉訓二,等價,104.0,-0.3,103.9,104.0,103.9,8,15,1559800,103.98,104.0,114.4,93.6
2025-12-12,30322,偉訓二,等價,103.65,-0.35,103.5,103.75,103.5,11,33,3418400,103.58,103.65,114.0,93.3
2025-12-15,30322,偉訓二,等價,101.95,-1.7,102.55,102.55,101.95,20,69,7051250,102.19,101.95,112.1,91.8
2025-12-16,30322,偉訓二,等價,101.1,-0.85,101.5,102.0,100.0,48,218,21883700,100.38,101.1,111.2,91.0
2025-12-17,30322,偉訓二,等價,100.5,-0.6,101.0,101.85,100.3,17,112,11302350,100.91,100.5,110.55,90.45
2025-12-18,30322,偉訓二,等價,100.8,0.3,100.5,101.0,100.5,8,39,3937500,100.96,100.8,110.85,90.75
2025-12-19,30322,偉訓二,等價,101.3,0.5,100.0,102.0,100.0,31,142,14285100,100.59,101.3,111.4,91.2
2025-12-22,30322,偉訓二,等價,99.95,-1.35,100.45,100.7,99.0,21,83,8277200,99.72,99.95,109.9,90.0
2025-12-23,30322,偉訓二,等價,99.7,-0.25,99.95,100.05,99.7,6,16,1596250,99.76,99.7,109.65,89.75
2025-12-24,30322,偉訓二,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,99.76,99.0,108.9,89.1
2025-12-26,30322,偉訓二,等價,97.0,-2.0,96.5,98.0,96.0,30,178,17108950,96.11,97.0,106.7,87.3
2025-12-29,30322,偉訓二,等價,95.0,-2.0,96.0,96.0,95.0,25,174,16593350,95.36,95.0,104.5,85.5
2025-12-30,30322,偉訓二,等價,96.0,1.0,95.15,96.9,95.15,6,9,864800,96.08,96.0,105.6,86.4
2025-12-31,30322,偉訓二,等價,96.0,0.0,96.0,96.8,95.95,12,88,8449250,96.01,96.0,105.6,86.4
2026-01-02,30322,偉訓二,等價,96.0,0.0,96.5,96.5,96.0,4,14,1344550,96.03,96.0,105.6,86.4
2026-01-05,30322,偉訓二,等價,95.9,-0.1,96.0,96.0,95.5,7,14,1339300,95.66,95.9,105.45,86.35
2026-01-06,30322,偉訓二,等價,95.95,0.05,95.8,95.95,95.8,3,25,2398000,95.92,95.95,105.5,86.4
2026-01-07,30322,偉訓二,等價,96.0,0.05,95.0,96.0,95.0,4,10,953800,95.38,96.0,105.6,86.4
