date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2026-07-16,16231,大東電一,等價,110.55,10.05,110.55,110.55,110.55,57,240,26532000,110.55,110.55,121.6,99.5
2026-07-17,16231,大東電一,等價,107.65,-2.9,105.5,108.1,105.5,262,2817,300208000,106.57,107.65,118.4,96.9
2026-07-20,16231,大東電一,等價,108.0,0.35,109.3,109.3,106.5,177,2823,306624750,108.61,108.0,118.8,97.2
2026-07-21,16231,大東電一,等價,107.0,-1.0,105.5,107.7,105.5,139,2669,282494000,105.84,107.0,117.7,96.3
2026-07-22,16231,大東電一,等價,108.05,1.05,106.85,108.3,106.7,130,2398,256609850,107.0,108.05,118.85,97.25
2026-07-23,16231,大東電一,等價,110.5,2.45,109.0,112.0,109.0,315,5962,652645800,109.46,110.5,121.55,99.45
2026-07-24,16231,大東電一,等價,110.6,0.1,110.5,111.5,110.2,57,375,41467850,110.58,110.6,121.65,99.55
2026-07-27,16231,大東電一,等價,110.5,-0.1,111.45,111.45,110.0,35,194,21412250,110.37,110.5,121.55,99.45
2026-07-28,16231,大東電一,等價,110.5,0.0,110.5,110.75,110.5,22,99,10941500,110.52,110.5,121.55,99.45
2026-07-29,16231,大東電一,等價,108.2,-2.3,110.5,110.5,106.0,46,139,14975400,107.73,108.2,119.0,97.4
2026-07-30,16231,大東電一,等價,108.5,0.3,108.0,108.5,106.55,19,54,5839200,108.13,108.5,119.35,97.65
2026-07-31,16231,大東電一,等價,109.0,0.5,109.0,109.0,109.0,2,3,327000,109.0,109.0,119.9,98.1
