date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2022-06-01,30336,威健六,等價,102.95,2.95,104.0,104.0,101.9,535,4817,495509500,102.86,102.95,113.2,92.7
2022-06-02,30336,威健六,等價,102.95,0.0,102.95,103.1,102.65,350,1599,164510000,102.88,102.95,113.2,92.7
2022-06-06,30336,威健六,等價,102.45,-0.5,102.95,103.1,102.45,169,1266,130122900,102.78,102.45,112.65,92.25
2022-06-07,30336,威健六,等價,102.45,0.0,102.5,102.65,102.45,58,878,89996550,102.5,102.45,112.65,92.25
2022-06-08,30336,威健六,等價,102.45,0.0,102.65,102.65,102.4,133,773,79253250,102.52,102.45,112.65,92.25
2022-06-09,30336,威健六,等價,103.0,0.55,102.9,103.35,102.7,386,4695,483044550,102.9,103.0,113.3,92.7
2022-06-10,30336,威健六,等價,102.9,-0.1,103.0,103.0,102.7,71,786,80866500,102.88,102.9,113.15,92.65
2022-06-13,30336,威健六,等價,102.5,-0.4,102.8,102.8,102.45,52,251,25736050,102.53,102.5,112.75,92.25
2022-06-14,30336,威健六,等價,102.0,-0.5,102.45,102.45,101.9,68,390,39793950,102.03,102.0,112.2,91.8
2022-06-15,30336,威健六,等價,101.9,-0.1,102.0,102.1,101.8,53,473,48231400,101.96,101.9,112.05,91.75
2022-06-16,30336,威健六,等價,100.5,-1.4,101.9,102.0,100.0,93,1341,135987800,101.4,100.5,110.55,90.45
2022-06-17,30336,威健六,等價,101.5,1.0,100.5,101.5,100.4,92,779,78496150,100.76,101.5,111.65,91.35
2022-06-20,30336,威健六,等價,101.4,-0.1,101.5,101.55,101.35,35,418,42422950,101.49,101.4,111.5,91.3
2022-06-21,30336,威健六,等價,101.65,0.25,101.5,101.65,101.35,28,225,22842300,101.51,101.65,111.8,91.5
2022-06-22,30336,威健六,等價,101.2,-0.45,101.65,101.65,101.05,17,531,53917750,101.54,101.2,111.3,91.1
2022-06-23,30336,威健六,等價,101.15,-0.05,101.1,101.15,101.0,26,282,28483850,101.0,101.15,111.25,91.05
2022-06-24,30336,威健六,等價,101.0,-0.15,101.1,101.1,100.9,9,480,48515000,101.07,101.0,111.1,90.9
2022-06-27,30336,威健六,等價,101.0,0.0,101.0,101.0,101.0,13,450,45450000,101.0,101.0,111.1,90.9
2022-06-28,30336,威健六,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.0,100.95,111.0,90.9
2022-06-29,30336,威健六,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.95,100.95,111.0,90.9
2022-06-30,30336,威健六,等價,99.95,-1.0,100.55,100.55,99.5,42,630,62849250,99.76,99.95,109.9,90.0
2022-07-01,30336,威健六,等價,99.3,-0.65,99.85,99.85,99.25,18,189,18822350,99.58,99.3,109.2,89.4
2022-07-04,30336,威健六,等價,98.6,-0.7,99.2,99.2,98.6,6,41,4054200,98.88,98.6,108.45,88.75
2022-07-05,30336,威健六,等價,98.5,-0.1,98.6,99.0,98.5,38,1315,129665050,98.6,98.5,108.35,88.65
2022-07-06,30336,威健六,等價,98.0,-0.5,98.35,98.35,98.0,7,65,6378750,98.13,98.0,107.8,88.2
2022-07-07,30336,威健六,等價,98.5,0.5,99.0,99.0,98.0,23,982,97022600,98.74,98.5,108.35,88.65
2022-07-08,30336,威健六,等價,99.25,0.75,98.5,99.3,98.5,7,1184,116776900,98.62,99.25,109.15,89.35
2022-07-11,30336,威健六,等價,99.25,0.0,99.25,99.55,99.25,10,472,46847200,99.25,99.25,109.15,89.35
2022-07-12,30336,威健六,等價,99.2,-0.05,99.2,99.2,99.2,5,1380,136896000,99.2,99.2,109.1,89.3
2022-07-13,30336,威健六,等價,99.25,0.05,99.2,99.3,99.15,9,40,3969000,99.22,99.25,109.15,89.35
2022-07-14,30336,威健六,等價,99.5,0.25,99.25,99.5,99.25,5,1390,137960000,99.25,99.5,109.45,89.55
2022-07-15,30336,威健六,等價,99.6,0.1,99.5,99.9,99.5,10,432,42988200,99.5,99.6,109.55,89.65
2022-07-18,30336,威健六,等價,99.7,0.1,99.6,99.85,99.5,9,55,5484300,99.71,99.7,109.65,89.75
2022-07-19,30336,威健六,等價,99.9,0.2,99.6,99.9,99.6,4,25,2493000,99.72,99.9,109.85,89.95
2022-07-20,30336,威健六,等價,100.15,0.25,100.0,100.2,100.0,16,109,10913600,100.12,100.15,110.15,90.15
2022-07-21,30336,威健六,等價,100.35,0.2,100.1,100.35,100.1,9,55,5511900,100.21,100.35,110.35,90.35
2022-07-22,30336,威健六,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.21,100.3,110.3,90.3
2022-07-25,30336,威健六,等價,100.75,0.45,100.75,100.8,100.55,17,474,47756900,100.75,100.75,110.8,90.7
2022-07-26,30336,威健六,等價,100.7,-0.05,100.75,100.75,100.7,3,801,80700700,100.74,100.7,110.75,90.65
2022-07-27,30336,威健六,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.74,100.7,110.75,90.65
2022-07-28,30336,威健六,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,100.74,100.6,110.65,90.55
2022-07-29,30336,威健六,等價,101.3,0.7,100.6,101.3,100.6,19,188,19004650,101.08,101.3,111.4,91.2
2022-08-01,30336,威健六,等價,101.3,0.0,101.1,101.3,101.0,51,215,21750750,101.16,101.3,111.4,91.2
2022-08-02,30336,威健六,等價,101.0,-0.3,100.4,101.0,100.4,4,25,2518250,100.73,101.0,111.1,90.9
2022-08-03,30336,威健六,等價,101.0,0.0,101.0,101.0,100.55,16,49,4946750,100.95,101.0,111.1,90.9
2022-08-04,30336,威健六,等價,101.0,0.0,101.15,101.15,100.9,14,67,6766850,100.99,101.0,111.1,90.9
2022-08-05,30336,威健六,等價,101.3,0.3,101.1,101.3,101.1,21,97,9820300,101.24,101.3,111.4,91.2
2022-08-08,30336,威健六,等價,101.1,-0.2,101.3,101.3,101.1,11,110,11128500,101.16,101.1,111.2,91.0
2022-08-09,30336,威健六,等價,101.1,0.0,101.1,101.1,100.85,13,1414,142954100,101.09,101.1,111.2,91.0
2022-08-10,30336,威健六,等價,101.0,-0.1,101.0,101.0,101.0,2,10,1010000,101.0,101.0,111.1,90.9
2022-08-11,30336,威健六,等價,101.3,0.3,101.0,101.4,101.0,18,472,47698100,101.05,101.3,111.4,91.2
2022-08-12,30336,威健六,等價,101.4,0.1,101.3,101.4,101.1,26,531,53799400,101.31,101.4,111.5,91.3
2022-08-15,30336,威健六,等價,101.6,0.2,101.45,101.6,101.45,34,283,28725300,101.5,101.6,111.75,91.45
2022-08-16,30336,威健六,等價,101.7,0.1,101.7,101.8,101.7,24,151,15364400,101.75,101.7,111.85,91.55
2022-08-17,30336,威健六,等價,101.8,0.1,101.8,101.85,101.8,9,1140,116052500,101.8,101.8,111.95,91.65
2022-08-18,30336,威健六,等價,102.0,0.2,101.85,102.0,101.8,32,154,15689850,101.88,102.0,112.2,91.8
2022-08-19,30336,威健六,等價,102.0,0.0,102.0,102.0,102.0,7,840,85680000,102.0,102.0,112.2,91.8
2022-08-22,30336,威健六,等價,101.75,-0.25,101.85,101.85,101.75,9,97,9877500,101.82,101.75,111.9,91.6
2022-08-23,30336,威健六,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.82,101.75,111.9,91.6
2022-08-24,30336,威健六,等價,101.75,0.0,102.0,102.0,101.75,4,31,3156000,101.8,101.75,111.9,91.6
2022-08-25,30336,威健六,等價,101.55,-0.2,101.75,101.95,101.55,12,733,74629150,101.81,101.55,111.7,91.4
2022-08-26,30336,威健六,等價,101.95,0.4,101.95,102.0,101.85,9,46,4689000,101.93,101.95,112.1,91.8
2022-08-29,30336,威健六,等價,101.0,-0.95,101.5,101.55,100.85,33,332,33594350,101.18,101.0,111.1,90.9
2022-08-30,30336,威健六,等價,101.0,0.0,101.0,101.05,100.5,20,221,22306400,100.93,101.0,111.1,90.9
2022-08-31,30336,威健六,等價,101.2,0.2,101.0,101.2,101.0,6,31,3131200,101.0,101.2,111.3,91.1
2022-09-01,30336,威健六,等價,100.95,-0.25,101.1,101.1,100.95,2,401,40540950,101.09,100.95,111.0,90.9
2022-09-02,30336,威健六,等價,100.9,-0.05,100.95,100.95,100.9,7,421,42498900,100.94,100.9,110.95,90.85
2022-09-05,30336,威健六,等價,100.0,-0.9,100.9,100.9,100.0,30,97,9723750,100.24,100.0,110.0,90.0
2022-09-06,30336,威健六,等價,100.0,0.0,100.1,100.1,100.0,6,33,3302000,100.06,100.0,110.0,90.0
2022-09-07,30336,威健六,等價,99.7,-0.3,99.9,99.9,99.7,14,507,50640100,99.88,99.7,109.65,89.75
2022-09-08,30336,威健六,等價,99.0,-0.7,99.55,99.55,99.0,48,299,29619950,99.06,99.0,108.9,89.1
2022-09-12,30336,威健六,等價,99.8,0.8,99.15,99.8,99.15,16,63,6275500,99.61,99.8,109.75,89.85
2022-09-13,30336,威健六,等價,100.1,0.3,100.0,100.1,100.0,5,26,2601750,100.06,100.1,110.1,90.1
2022-09-14,30336,威健六,等價,100.15,0.05,100.1,100.15,100.05,14,181,18116500,100.09,100.15,110.15,90.15
2022-09-15,30336,威健六,等價,100.2,0.05,100.25,101.0,100.15,17,121,12158100,100.48,100.2,110.2,90.2
2022-09-16,30336,威健六,等價,100.0,-0.2,100.1,100.2,100.0,8,26,2600700,100.02,100.0,110.0,90.0
2022-09-19,30336,威健六,等價,99.85,-0.15,100.0,100.0,99.75,8,84,8389050,99.86,99.85,109.8,89.9
2022-09-20,30336,威健六,等價,100.0,0.15,99.9,100.0,99.9,8,33,3299500,99.98,100.0,110.0,90.0
2022-09-21,30336,威健六,等價,99.8,-0.2,100.0,100.0,99.8,3,13,1299600,99.96,99.8,109.75,89.85
2022-09-22,30336,威健六,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,99.96,99.8,109.75,89.85
2022-09-23,30336,威健六,等價,100.0,0.2,99.8,100.35,99.8,56,1327,132525750,99.86,100.0,110.0,90.0
2022-09-26,30336,威健六,等價,99.95,-0.05,100.0,100.0,99.75,11,37,3698500,99.95,99.95,109.9,90.0
2022-09-27,30336,威健六,等價,99.95,0.0,99.85,99.95,99.85,3,75,7495750,99.94,99.95,109.9,90.0
2022-09-28,30336,威健六,等價,99.0,-0.95,99.95,99.95,99.0,11,42,4165400,99.17,99.0,108.9,89.1
