date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2025-09-15,32843,太普高三,等價,110.0,10.0,110.0,110.0,110.0,5,5,550000,110.0,110.0,121.0,99.0
2025-09-16,32843,太普高三,等價,121.0,11.0,121.0,121.0,121.0,38,722,87362000,121.0,121.0,133.1,108.9
2025-09-17,32843,太普高三,等價,121.0,0.0,119.0,121.0,119.0,27,321,38593250,120.22,121.0,133.1,108.9
2025-09-18,32843,太普高三,等價,118.7,-2.3,118.75,118.75,118.7,2,2,237450,118.72,118.7,130.55,106.85
2025-09-19,32843,太普高三,等價,117.65,-1.05,118.45,118.8,117.6,15,146,17294400,118.45,117.65,129.4,105.9
2025-09-22,32843,太普高三,等價,112.0,-5.65,117.65,117.65,111.95,74,722,84290900,116.74,112.0,123.2,100.8
2025-09-23,32843,太普高三,等價,109.7,-2.3,111.5,111.5,109.7,14,47,5197600,110.58,109.7,120.65,98.75
2025-09-24,32843,太普高三,等價,109.7,0.0,110.3,110.75,109.7,8,28,3074100,109.78,109.7,120.65,98.75
2025-09-25,32843,太普高三,等價,109.6,-0.1,109.7,109.7,109.6,3,5,548350,109.67,109.6,120.55,98.65
2025-09-26,32843,太普高三,等價,106.8,-2.8,106.8,106.8,106.8,2,6,640800,106.8,106.8,117.45,96.15
2025-09-30,32843,太普高三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.8,105.5,116.05,94.95
2025-10-01,32843,太普高三,等價,106.5,1.0,105.5,106.5,102.15,6,11,1153350,104.85,106.5,117.15,95.85
2025-10-02,32843,太普高三,等價,106.45,-0.05,106.85,106.85,106.45,3,7,746650,106.66,106.45,117.05,95.85
2025-10-03,32843,太普高三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.66,106.45,117.05,95.85
2025-10-07,32843,太普高三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.66,106.45,117.05,95.85
2025-10-08,32843,太普高三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.66,106.45,117.05,95.85
2025-10-09,32843,太普高三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,106.66,106.45,117.05,95.85
2025-10-13,32843,太普高三,等價,105.9,-0.55,101.15,105.9,101.05,6,8,814150,101.76,105.9,116.45,95.35
2025-10-14,32843,太普高三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.76,105.0,115.5,94.5
2025-10-15,32843,太普高三,等價,105.0,0.0,105.0,105.0,105.0,2,2,210000,105.0,105.0,115.5,94.5
2025-10-16,32843,太普高三,等價,104.7,-0.3,102.05,104.7,102.05,4,9,921550,102.39,104.7,115.15,94.25
2025-10-17,32843,太普高三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,102.39,103.9,114.25,93.55
2025-10-20,32843,太普高三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,102.39,102.35,112.55,92.15
2025-10-21,32843,太普高三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,102.39,102.2,112.4,92.0
2025-10-22,32843,太普高三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,102.39,102.2,112.4,92.0
2025-10-23,32843,太普高三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,102.39,102.15,112.35,91.95
2025-10-27,32843,太普高三,等價,104.0,1.85,102.95,104.5,102.95,13,25,2589850,103.59,104.0,114.4,93.6
2025-10-28,32843,太普高三,等價,102.3,-1.7,102.5,102.5,102.1,4,14,1431600,102.25,102.3,112.5,92.1
2025-10-29,32843,太普高三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,102.25,102.05,112.25,91.85
2025-10-30,32843,太普高三,等價,102.0,-0.05,101.05,102.0,101.05,2,2,203050,101.52,102.0,112.2,91.8
2025-10-31,32843,太普高三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.52,102.0,112.2,91.8
2025-11-03,32843,太普高三,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,101.52,102.0,112.2,91.8
2025-11-04,32843,太普高三,等價,100.2,-1.8,100.2,100.2,100.2,1,3,300600,100.2,100.2,110.2,90.2
