date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2024-07-16,33621,先進光一,等價,124.1,0.85,125.7,127.0,124.1,673,1948,243877900,125.19,124.1,136.5,111.7
2024-07-17,33621,先進光一,等價,124.0,-0.1,124.0,124.4,122.8,163,609,75455450,123.9,124.0,136.4,111.6
2024-07-18,33621,先進光一,等價,124.0,0.0,123.5,124.2,123.2,141,554,68511500,123.66,124.0,136.4,111.6
2024-07-19,33621,先進光一,等價,123.5,-0.5,123.8,123.9,123.4,73,357,44157100,123.68,123.5,135.85,111.15
2024-07-22,33621,先進光一,等價,126.1,2.6,123.5,126.1,122.85,197,709,88431950,124.72,126.1,138.7,113.5
2024-07-23,33621,先進光一,等價,125.3,-0.8,126.5,126.5,123.7,552,3329,418435500,125.69,125.3,137.8,112.8
2024-07-26,33621,先進光一,等價,124.35,-0.95,123.7,124.8,123.4,104,345,42791300,124.03,124.35,136.75,111.95
2024-07-29,33621,先進光一,等價,122.0,-2.35,124.45,124.5,121.8,131,374,45958550,122.88,122.0,134.2,109.8
2024-07-30,33621,先進光一,等價,121.45,-0.55,121.8,121.85,120.1,89,308,37279150,121.03,121.45,133.55,109.35
2024-07-31,33621,先進光一,等價,121.45,0.0,121.25,121.7,121.0,44,92,11171450,121.42,121.45,133.55,109.35
2024-08-01,33621,先進光一,等價,122.0,0.55,121.45,122.0,120.9,57,175,21283550,121.62,122.0,134.2,109.8
2024-08-02,33621,先進光一,等價,120.95,-1.05,121.0,121.85,120.1,72,421,50719250,120.47,120.95,133.0,108.9
2024-08-05,33621,先進光一,等價,115.95,-5.0,114.5,117.0,113.7,70,226,26062350,115.32,115.95,127.5,104.4
2024-08-06,33621,先進光一,等價,114.95,-1.0,115.95,115.95,113.5,63,133,15178750,114.12,114.95,126.4,103.5
2024-08-07,33621,先進光一,等價,116.0,1.05,115.0,117.0,115.0,65,214,24842150,116.08,116.0,127.6,104.4
2024-08-08,33621,先進光一,等價,115.2,-0.8,115.0,115.5,114.7,30,51,5868350,115.06,115.2,126.7,103.7
2024-08-09,33621,先進光一,等價,116.0,0.8,115.45,116.1,115.0,67,420,48491600,115.45,116.0,127.6,104.4
2024-08-12,33621,先進光一,等價,116.45,0.45,116.0,117.05,116.0,124,631,73526500,116.52,116.45,128.05,104.85
2024-08-13,33621,先進光一,等價,115.95,-0.5,116.9,116.9,115.0,52,214,24744700,115.62,115.95,127.5,104.4
2024-08-14,33621,先進光一,等價,115.6,-0.35,116.0,116.0,114.5,80,206,23758250,115.33,115.6,127.15,104.05
2024-08-15,33621,先進光一,等價,114.2,-1.4,115.5,115.6,114.2,55,273,31287250,114.6,114.2,125.6,102.8
2024-08-16,33621,先進光一,等價,115.4,1.2,115.0,115.4,114.0,107,401,45981100,114.66,115.4,126.9,103.9
2024-08-19,33621,先進光一,等價,118.9,3.5,115.9,119.4,115.8,142,415,48945000,117.93,118.9,130.75,107.05
2024-08-20,33621,先進光一,等價,118.75,-0.15,118.9,119.6,118.75,81,187,22276350,119.12,118.75,130.6,106.9
2024-08-21,33621,先進光一,等價,117.7,-1.05,118.0,118.75,117.4,56,112,13224250,118.07,117.7,129.45,105.95
2024-08-22,33621,先進光一,等價,118.0,0.3,117.8,118.2,117.3,44,114,13436400,117.86,118.0,129.8,106.2
2024-08-23,33621,先進光一,等價,117.2,-0.8,117.7,117.7,115.8,58,198,23099100,116.66,117.2,128.9,105.5
2024-08-26,33621,先進光一,等價,119.1,1.9,117.2,119.5,117.2,112,378,44879650,118.72,119.1,131.0,107.2
2024-08-27,33621,先進光一,等價,119.0,-0.1,119.45,120.5,119.0,76,193,23103550,119.7,119.0,130.9,107.1
2024-08-28,33621,先進光一,等價,120.0,1.0,120.0,121.0,119.9,86,200,24048300,120.24,120.0,132.0,108.0
2024-08-29,33621,先進光一,等價,125.3,5.3,120.0,125.3,119.8,280,905,112273150,124.05,125.3,137.8,112.8
2024-08-30,33621,先進光一,等價,128.0,2.7,126.1,128.2,126.0,308,856,108947550,127.27,128.0,140.8,115.2
2024-09-02,33621,先進光一,等價,127.8,-0.2,128.35,129.9,127.0,110,193,24701250,127.96,127.8,140.55,115.05
2024-09-03,33621,先進光一,等價,127.5,-0.3,127.5,129.0,127.2,112,196,25091850,128.01,127.5,140.25,114.75
2024-09-04,33621,先進光一,等價,125.1,-2.4,123.0,125.9,120.0,48,79,9846800,124.64,125.1,137.6,112.6
2024-09-05,33621,先進光一,等價,124.45,-0.65,125.0,125.3,123.0,58,115,14365950,124.92,124.45,136.85,112.05
2024-09-06,33621,先進光一,等價,123.0,-1.45,124.45,124.45,121.8,32,116,14302100,123.29,123.0,135.3,110.7
2024-09-09,33621,先進光一,等價,123.0,0.0,124.0,124.0,121.0,35,57,6991000,122.64,123.0,135.3,110.7
2024-09-10,33621,先進光一,等價,119.85,-3.15,123.0,123.0,117.7,91,294,35168600,119.62,119.85,131.8,107.9
2024-09-11,33621,先進光一,等價,119.45,-0.4,119.85,119.85,118.0,36,75,8943400,119.24,119.45,131.35,107.55
2024-09-12,33621,先進光一,等價,120.0,0.55,119.0,120.0,119.0,59,114,13620450,119.47,120.0,132.0,108.0
2024-09-13,33621,先進光一,等價,120.0,0.0,119.9,120.8,119.9,33,78,9375100,120.19,120.0,132.0,108.0
2024-09-16,33621,先進光一,等價,118.0,-2.0,120.0,120.0,117.75,50,119,14062500,118.17,118.0,129.8,106.2
2024-09-18,33621,先進光一,等價,117.15,-0.85,117.7,117.7,116.6,60,159,18604500,117.0,117.15,128.85,105.45
2024-09-19,33621,先進光一,等價,119.5,2.35,118.0,119.5,118.0,18,41,4861400,118.57,119.5,131.45,107.55
2024-09-20,33621,先進光一,等價,120.0,0.5,119.9,120.0,119.5,36,78,9349500,119.86,120.0,132.0,108.0
2024-09-23,33621,先進光一,等價,119.85,-0.15,119.6,120.0,119.6,16,31,3717000,119.9,119.85,131.8,107.9
2024-09-24,33621,先進光一,等價,120.0,0.15,120.0,120.7,120.0,8,9,1081900,120.21,120.0,132.0,108.0
2024-09-25,33621,先進光一,等價,120.5,0.5,120.0,120.5,119.1,20,56,6716550,119.93,120.5,132.55,108.45
2024-09-26,33621,先進光一,等價,120.5,0.0,120.0,120.5,119.9,13,31,3720100,120.0,120.5,132.55,108.45
2024-09-27,33621,先進光一,等價,119.95,-0.55,120.0,120.15,119.6,29,81,9714200,119.92,119.95,131.9,108.0
2024-09-30,33621,先進光一,等價,119.3,-0.65,120.0,120.0,118.8,20,75,8933700,119.11,119.3,131.2,107.4
2024-10-01,33621,先進光一,等價,119.2,-0.1,119.4,119.5,119.2,10,14,1671450,119.38,119.2,131.1,107.3
2024-10-04,33621,先進光一,等價,118.5,-0.7,119.0,119.0,118.2,23,42,4983800,118.66,118.5,130.35,106.65
2024-10-07,33621,先進光一,等價,119.0,0.5,118.5,119.3,118.5,34,78,9283100,119.01,119.0,130.9,107.1
