date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2022-09-28,23581,廷鑫一,等價,106.5,-0.15,105.0,106.5,105.0,21,112,11805350,105.4,106.5,117.15,95.85
2022-09-29,23581,廷鑫一,等價,106.95,0.45,106.45,106.95,106.45,10,26,2768700,106.48,106.95,117.6,96.3
2022-09-30,23581,廷鑫一,等價,109.95,3.0,107.4,110.8,107.4,47,111,12024600,108.32,109.95,120.9,99.0
2022-10-03,23581,廷鑫一,等價,111.5,1.55,110.6,113.95,109.85,95,254,28401250,111.81,111.5,122.65,100.35
2022-10-04,23581,廷鑫一,等價,111.3,-0.2,110.95,111.35,110.0,16,27,2991400,110.79,111.3,122.4,100.2
2022-10-05,23581,廷鑫一,等價,113.8,2.5,114.45,114.45,113.3,111,644,73532300,114.08,113.8,125.15,102.45
2022-10-06,23581,廷鑫一,等價,114.4,0.6,112.5,114.7,112.5,39,193,22033700,114.16,114.4,125.8,103.0
2022-10-07,23581,廷鑫一,等價,113.95,-0.45,112.7,114.05,112.7,11,172,19457650,113.12,113.95,125.3,102.6
2022-10-11,23581,廷鑫一,等價,113.25,-0.7,112.5,113.75,112.0,9,9,1012000,112.44,113.25,124.55,101.95
2022-10-12,23581,廷鑫一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,111.5,111.5,122.65,100.35
2022-10-13,23581,廷鑫一,等價,113.5,2.0,113.5,113.5,113.2,14,23,2608600,113.41,113.5,124.85,102.15
2022-10-14,23581,廷鑫一,等價,113.4,-0.1,114.0,114.0,113.2,6,10,1134300,113.43,113.4,124.7,102.1
2022-10-17,23581,廷鑫一,等價,111.4,-2.0,110.0,112.95,110.0,19,23,2545250,110.66,111.4,122.5,100.3
2022-10-18,23581,廷鑫一,等價,111.7,0.3,111.5,112.0,111.5,15,29,3241000,111.75,111.7,122.85,100.55
2022-10-19,23581,廷鑫一,等價,111.0,-0.7,111.7,111.8,111.0,9,12,1337950,111.49,111.0,122.1,99.9
2022-10-20,23581,廷鑫一,等價,110.9,-0.1,110.0,110.9,110.0,2,2,220900,110.45,110.9,121.95,99.85
2022-10-21,23581,廷鑫一,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,110.45,110.5,121.55,99.45
2022-10-24,23581,廷鑫一,等價,110.95,0.45,110.95,111.0,110.95,4,8,887800,110.97,110.95,122.0,99.9
