date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2022-08-15,50096,榮剛六,等價,101.8,0.8,101.7,101.9,101.1,654,3999,406085750,101.54,101.8,111.95,91.65
2022-08-16,50096,榮剛六,等價,101.35,-0.45,101.8,101.8,101.2,308,1967,199910000,101.63,101.35,111.45,91.25
2022-08-17,50096,榮剛六,等價,101.3,-0.05,101.35,101.65,101.3,148,1504,152610650,101.46,101.3,111.4,91.2
2022-08-18,50096,榮剛六,等價,101.2,-0.1,101.3,101.4,100.95,250,2361,238817400,101.15,101.2,111.3,91.1
2022-08-19,50096,榮剛六,等價,101.0,-0.2,101.3,101.3,100.8,159,2011,203319100,101.1,101.0,111.1,90.9
2022-08-22,50096,榮剛六,等價,99.5,-1.5,101.0,101.0,99.5,341,7537,758407200,100.42,99.5,109.45,89.55
2022-08-23,50096,榮剛六,等價,99.5,0.0,99.7,99.8,99.0,107,538,53494000,99.43,99.5,109.45,89.55
2022-08-24,50096,榮剛六,等價,99.1,-0.4,99.5,100.0,99.1,113,709,70538750,99.49,99.1,109.0,89.2
2022-08-25,50096,榮剛六,等價,99.45,0.35,99.45,99.6,99.3,39,698,69415700,99.44,99.45,109.35,89.55
2022-08-26,50096,榮剛六,等價,100.25,0.8,99.75,100.25,99.7,37,180,17977000,99.87,100.25,110.25,90.25
2022-08-29,50096,榮剛六,等價,99.65,-0.6,99.15,99.7,99.15,39,178,17718050,99.47,99.65,109.6,89.7
2022-08-30,50096,榮剛六,等價,99.85,0.2,99.65,100.15,99.65,26,205,20451500,99.76,99.85,109.8,89.9
2022-08-31,50096,榮剛六,等價,99.8,-0.05,99.9,100.0,99.7,29,433,43242000,99.86,99.8,109.75,89.85
2022-09-01,50096,榮剛六,等價,99.6,-0.2,99.8,100.1,99.6,24,511,50922800,99.64,99.6,109.55,89.65
2022-09-02,50096,榮剛六,等價,99.1,-0.5,99.6,99.6,99.0,33,149,14776350,99.17,99.1,109.0,89.2
2022-09-05,50096,榮剛六,等價,99.0,-0.1,99.0,99.0,98.5,22,60,5931000,98.85,99.0,108.9,89.1
2022-09-06,50096,榮剛六,等價,97.95,-1.05,98.95,98.95,97.95,33,175,17181350,98.17,97.95,107.7,88.2
2022-09-07,50096,榮剛六,等價,97.9,-0.05,97.0,98.2,97.0,122,566,55258350,97.62,97.9,107.65,88.15
2022-09-08,50096,榮剛六,等價,98.5,0.6,98.0,98.5,97.95,19,94,9228500,98.17,98.5,108.35,88.65
2022-09-12,50096,榮剛六,等價,99.6,1.1,99.0,99.8,99.0,77,888,88253700,99.4,99.6,109.55,89.65
2022-09-13,50096,榮剛六,等價,99.85,0.25,99.7,99.9,99.7,38,186,18569650,99.76,99.85,109.8,89.9
2022-09-14,50096,榮剛六,等價,99.95,0.1,99.9,100.0,99.5,29,199,19864550,99.82,99.95,109.9,90.0
2022-09-15,50096,榮剛六,等價,100.0,0.05,99.4,100.55,99.3,43,517,51754650,99.99,100.0,110.0,90.0
2022-09-16,50096,榮剛六,等價,99.35,-0.65,99.95,99.95,99.35,15,163,16218000,99.41,99.35,109.25,89.45
2022-09-19,50096,榮剛六,等價,99.35,0.0,99.4,99.4,99.35,3,4,397450,99.35,99.35,109.25,89.45
2022-09-20,50096,榮剛六,等價,99.4,0.05,99.4,99.4,99.4,2,160,15904000,99.4,99.4,109.3,89.5
2022-09-21,50096,榮剛六,等價,99.0,-0.4,99.45,99.45,99.0,19,154,15258800,99.08,99.0,108.9,89.1
2022-09-22,50096,榮剛六,等價,100.0,1.0,98.8,100.1,98.0,34,242,24158950,99.83,100.0,110.0,90.0
2022-09-23,50096,榮剛六,等價,100.2,0.2,100.0,100.4,99.8,91,286,28648500,100.16,100.2,110.2,90.2
2022-09-26,50096,榮剛六,等價,99.65,-0.55,100.0,100.0,99.65,20,112,11198600,99.98,99.65,109.6,89.7
2022-09-27,50096,榮剛六,等價,99.95,0.3,100.2,100.2,99.95,6,231,23139500,100.17,99.95,109.9,90.0
2022-09-28,50096,榮剛六,等價,99.0,-0.95,99.95,100.0,99.0,11,48,4787750,99.74,99.0,108.9,89.1
2022-09-29,50096,榮剛六,等價,99.65,0.65,99.5,100.0,99.5,23,103,10291500,99.91,99.65,109.6,89.7
2022-09-30,50096,榮剛六,等價,99.0,-0.65,99.0,99.0,98.0,39,137,13471350,98.33,99.0,108.9,89.1
2022-10-03,50096,榮剛六,等價,98.75,-0.25,98.0,98.75,98.0,11,96,9464250,98.58,98.75,108.6,88.9
2022-10-04,50096,榮剛六,等價,99.4,0.65,99.0,99.4,99.0,18,157,15589350,99.3,99.4,109.3,89.5
2022-10-05,50096,榮剛六,等價,99.5,0.1,99.5,99.8,99.3,17,43,4276750,99.45,99.5,109.45,89.55
2022-10-06,50096,榮剛六,等價,100.3,0.8,99.5,100.3,99.5,34,103,10304550,100.04,100.3,110.3,90.3
2022-10-07,50096,榮剛六,等價,100.6,0.3,100.3,100.9,100.3,64,823,82639050,100.41,100.6,110.65,90.55
2022-10-11,50096,榮剛六,等價,101.0,0.4,100.6,101.3,100.6,124,568,57335950,100.94,101.0,111.1,90.9
2022-10-12,50096,榮剛六,等價,100.9,-0.1,101.1,101.1,100.0,44,221,22151700,100.23,100.9,110.95,90.85
2022-10-13,50096,榮剛六,等價,99.7,-1.2,100.05,100.05,98.6,55,209,20800850,99.52,99.7,109.65,89.75
2022-10-14,50096,榮剛六,等價,100.1,0.4,99.8,100.5,99.7,57,323,32303850,100.01,100.1,110.1,90.1
2022-10-17,50096,榮剛六,等價,99.3,-0.8,99.05,99.5,99.0,18,57,5647000,99.07,99.3,109.2,89.4
2022-10-18,50096,榮剛六,等價,99.8,0.5,99.3,99.8,99.2,6,19,1891100,99.53,99.8,109.75,89.85
2022-10-19,50096,榮剛六,等價,100.75,0.95,99.8,101.0,99.8,55,266,26760550,100.6,100.75,110.8,90.7
2022-10-20,50096,榮剛六,等價,100.0,-0.75,100.0,100.0,99.6,29,197,19673700,99.86,100.0,110.0,90.0
2022-10-21,50096,榮剛六,等價,100.0,0.0,100.0,100.0,99.95,11,77,7699000,99.98,100.0,110.0,90.0
2022-10-24,50096,榮剛六,等價,100.7,0.7,100.3,100.7,100.15,23,199,19969800,100.35,100.7,110.75,90.65
2022-10-25,50096,榮剛六,等價,100.0,-0.7,100.9,101.0,100.0,37,167,16834700,100.8,100.0,110.0,90.0
