date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2018-12-28,41901,佐登一KY,等價,104.7,4.7,101.5,104.7,101.3,320,1483,153065600,103.21,104.7,115.15,94.25
2019-01-02,41901,佐登一KY,等價,108.0,3.3,105.2,108.3,105.2,305,849,90801500,106.95,108.0,118.8,97.2
2019-01-03,41901,佐登一KY,等價,107.4,-0.6,107.5,108.5,107.0,105,277,29879250,107.86,107.4,118.1,96.7
2019-01-04,41901,佐登一KY,等價,107.6,0.2,107.7,108.35,107.0,151,400,43166750,107.91,107.6,118.35,96.85
2019-01-07,41901,佐登一KY,等價,109.3,1.7,108.2,110.1,108.2,268,723,79011950,109.28,109.3,120.2,98.4
2019-01-08,41901,佐登一KY,等價,109.4,0.1,109.3,110.0,109.0,248,1916,209651250,109.41,109.4,120.3,98.5
2019-01-09,41901,佐登一KY,等價,109.3,-0.1,110.0,110.0,108.5,126,1148,125459650,109.28,109.3,120.2,98.4
2019-01-10,41901,佐登一KY,等價,109.65,0.35,110.0,111.1,109.55,162,967,106798100,110.39,109.65,120.6,98.7
2019-01-11,41901,佐登一KY,等價,109.5,-0.15,109.7,110.0,108.4,78,635,69211350,108.99,109.5,120.45,98.55
2019-01-14,41901,佐登一KY,等價,110.5,1.0,109.5,110.5,109.5,55,145,15970550,110.14,110.5,121.55,99.45
2019-01-15,41901,佐登一KY,等價,110.95,0.45,110.5,112.5,110.5,66,136,15189950,111.55,110.95,122.0,99.9
2019-01-16,41901,佐登一KY,等價,109.8,-1.15,112.0,112.0,108.75,102,241,26524450,110.04,109.8,120.75,98.85
2019-01-17,41901,佐登一KY,等價,109.2,-0.6,109.1,109.7,108.9,7,25,2727300,108.99,109.2,120.1,98.3
2019-01-18,41901,佐登一KY,等價,108.6,-0.6,109.5,109.5,108.6,10,42,4583700,109.13,108.6,119.45,97.75
2019-01-21,41901,佐登一KY,等價,109.0,0.4,108.6,109.25,108.5,12,26,2827850,108.76,109.0,119.9,98.1
2019-01-22,41901,佐登一KY,等價,109.0,0.0,109.95,109.95,108.5,28,47,5120200,108.94,109.0,119.9,98.1
2019-01-23,41901,佐登一KY,等價,108.1,-0.9,109.9,109.9,107.3,25,39,4225250,109.01,108.1,118.9,97.3
2019-01-24,41901,佐登一KY,等價,108.65,0.55,108.5,108.65,108.5,5,7,759800,108.54,108.65,119.5,97.8
2019-01-25,41901,佐登一KY,等價,108.65,0.0,108.0,108.65,108.0,5,11,1188650,108.05,108.65,119.5,97.8
2019-01-28,41901,佐登一KY,等價,109.25,0.6,109.5,109.9,109.2,19,37,4044300,109.3,109.25,120.15,98.35
2019-01-29,41901,佐登一KY,等價,108.2,-1.05,107.6,108.2,107.5,8,26,2803100,107.81,108.2,119.0,97.4
2019-01-30,41901,佐登一KY,等價,109.4,1.2,108.5,109.4,108.5,29,122,13303400,109.04,109.4,120.3,98.5
2019-01-31,41901,佐登一KY,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,109.04,109.4,120.3,98.5
2019-02-01,41901,佐登一KY,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,109.04,109.4,120.3,98.5
2019-02-11,41901,佐登一KY,等價,111.5,2.1,109.9,111.5,109.9,61,149,16461300,110.59,111.5,122.65,100.35
2019-02-12,41901,佐登一KY,等價,111.55,0.05,111.35,112.0,111.05,41,86,9592700,111.54,111.55,122.7,100.4
