date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,185473993,99363934,117776107,92844831,92844831,92629162,0.500581,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,185473993,101046905,119659126,97409660,97409660,88064333,0.525193,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,197373993,109386816,138102501,111558754,111558754,85815239,0.565215,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,197373993,109389506,141148229,115040633,115040633,82333360,0.582856,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,197373993,109093992,140812593,114440633,114440633,82933360,0.579816,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,197373993,108652243,141135234,115131699,115131699,82242294,0.583317,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,197373993,108365893,141249853,117080561,117080561,80293432,0.593191,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,197373993,107944941,140834637,117070345,117070345,80303648,0.59314,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,197373993,108112493,141781598,116638358,116638358,80735635,0.590951,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,197373993,107622664,141983065,117880020,117880020,79493973,0.597242,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,197373993,107140580,142150648,117029603,117029603,80344390,0.592933,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,197373993,106658697,142604331,119636627,119636627,77737366,0.606142,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,197373993,107275213,142067272,118871732,118871732,78502261,0.602266,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,197373993,107261990,142546941,118620393,118620393,78753600,0.600993,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,197373993,106020295,141738468,117939844,117939844,79434149,0.597545,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,197373993,107303664,143244821,118615264,118615264,78758729,0.600967,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,197373993,107573967,142367118,118428844,118428844,78945149,0.600023,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,197373993,107278891,141505590,119926474,119926474,77447519,0.60761,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,197373993,106797180,140874590,119506912,119506912,77867081,0.605485,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,197373993,106482873,139201889,118078264,118078264,79295729,0.598246,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,197373993,106027975,140537646,118139264,118139264,79234729,0.598555,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,197373993,105691223,141011009,120519892,120519892,76854101,0.610617,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,197373993,106014307,143095443,120177892,120177892,77196101,0.608884,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,197373993,106180989,142856409,121279429,121279429,76094564,0.614465,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,197373993,105523441,141238597,120875813,120875813,76498180,0.61242,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,197373993,106623506,140499475,120835813,120835813,76538180,0.612218,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,197373993,107807813,142016238,122124813,122124813,75249180,0.618748,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,197373993,108510253,141345975,122815813,122815813,74558180,0.622249,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,197373993,110297090,140161868,118828566,118828566,78545427,0.602048,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,197373993,110587013,140377387,118146264,118146264,79227729,0.598591,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,197373993,110865063,142603381,118789264,118789264,78584729,0.601849,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,197373993,110328463,141344258,115957264,115957264,81416729,0.5875,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,197373993,109279466,141360152,114980729,114980729,82393264,0.582553,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,197373993,109124366,140989650,113914729,113914729,83459264,0.577152,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,197373993,108827902,140882932,112976729,112976729,84397264,0.572399,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,197373993,108840482,139902280,112282802,112282802,85091191,0.568883,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,197373993,110292724,140634987,113314802,113314802,84059191,0.574112,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-25,197373993,110513424,140582602,111448104,111448104,85925889,0.564654,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-31,197373993,110836107,140645602,112966653,112966653,84407340,0.572348,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-08,197373993,110781039,140324987,113597653,113597653,83776340,0.575545,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-15,197373993,110726817,139389078,113137653,113137653,84236340,0.573215,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-22,197373993,110436381,138970028,114292653,114292653,83081340,0.579066,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-30,197373993,110879302,139931395,115118653,115118653,82255340,0.583251,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-03,197373993,111137022,141138948,114663410,114663410,82710583,0.580945,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-19,197373993,111713859,141240056,114348795,114348795,83025198,0.579351,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-26,197373993,113530692,139904176,114899653,114899653,82474340,0.582142,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-04,197373993,114667852,140603786,114285511,114285511,83088482,0.57903,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-11,197373993,114592109,141249359,112668393,112668393,84705600,0.570837,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-18,197373993,116831229,141490816,112077391,112077391,85296602,0.567843,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-25,197373993,116898229,140696493,113473391,113473391,83900602,0.574916,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-01,197373993,117421328,141534836,113921391,113921391,83452602,0.577185,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-08,197373993,117755969,141343778,115217318,115217318,82156675,0.583751,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-15,197373993,119884730,141364492,114116318,114116318,83257675,0.578173,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-22,197373993,122601343,141657387,112787823,112787823,84586170,0.571442,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-29,197373993,122657459,141671215,112506823,112506823,84867170,0.570018,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-06,197373993,122700577,141214772,112242318,112242318,85131675,0.568678,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-13,197373993,122598796,140191710,112057318,112057318,85316675,0.567741,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-20,197373993,120996895,139746571,111254318,111254318,86119675,0.563673,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-27,197373993,119621270,139709880,111513318,111513318,85860675,0.564985,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-04,197373993,119441096,139895712,114986016,114986016,82387977,0.582579,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-08,197373993,119299336,139450369,115157016,115157016,82216977,0.583446,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-17,197373993,118964836,138450369,114357016,114357016,83016977,0.579393,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-24,197373993,119672438,137879369,112927016,112927016,84446977,0.572147,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-01,197373993,119091280,137582874,111707016,111707016,85666977,0.565966,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-07,197373993,119447764,139017126,110384436,110384436,86989557,0.559265,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-15,197373993,119647834,139136741,108513436,108513436,88860557,0.549786,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-22,197373993,118975590,138604998,108509827,108509827,88864166,0.549768,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-29,197373993,119665090,137155674,109221827,109221827,88152166,0.553375,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-05,197373993,121072106,137576674,108951827,108951827,88422166,0.552007,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-12,197373993,119098547,128705703,101512715,101512715,95861278,0.514317,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-19,197373993,119687300,125902699,102654220,102654220,94719773,0.5201,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-26,197373993,120345089,126749202,102547220,102547220,94826773,0.519558,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-02,197373993,120896952,126737741,101448310,101448310,95925683,0.51399,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-10,197373993,116517674,123385432,101525514,101525514,95848479,0.514381,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-14,197373993,116605421,122909971,99790932,99790932,97583061,0.505593,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-23,197373993,116068442,122986376,99850009,99850009,97523984,0.505892,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-30,197373993,115961805,124229376,100344009,100344009,97029984,0.508395,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-07,197373993,114758033,124920380,100668009,100668009,96705984,0.510037,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-14,197373993,114435809,123782468,99425009,99425009,97948984,0.503739,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-21,197373993,113293880,123032955,100735009,100735009,96638984,0.510376,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-28,197373993,110885951,119996614,98164101,98164101,99209892,0.497351,finmind,2026-07-22T04:17:31.412074+08:00
2016-11-04,197373993,110219349,119383614,97291101,97291101,100082892,0.492928,finmind,2026-07-22T04:17:31.412074+08:00
2016-11-11,197373993,108303840,117594415,94857756,94857756,102516237,0.480599,finmind,2026-07-22T04:17:31.412074+08:00
