date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,562275000,15521134,498850185,486835580,486835580,75439420,0.865832,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,562275000,15647134,498856185,486838580,486838580,75436420,0.865837,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,562275000,15887134,497641185,485533580,485533580,76741420,0.863516,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,562275000,16734134,497955185,483535580,483535580,78739420,0.859963,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,562275000,17045134,498455565,483412580,483412580,78862420,0.859744,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,562275000,17211341,498235228,483382580,483382580,78892420,0.859691,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,562275000,16878341,496740848,484131400,484131400,78143600,0.861022,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,562275000,16967341,496598343,483809400,483809400,78465600,0.86045,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,562275000,16654341,495394488,483634400,483634400,78640600,0.860139,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,562275000,16349341,494782488,483594400,483594400,78680600,0.860067,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,562275000,15874341,494337488,483584400,483584400,78690600,0.86005,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,562275000,15877341,494356488,483560400,483560400,78714600,0.860007,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,562275000,15274341,493954702,483605400,483605400,78669600,0.860087,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,562275000,15167341,494005702,483605400,483605400,78669600,0.860087,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,562275000,14963341,494072702,483605400,483605400,78669600,0.860087,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,562275000,14999341,493759702,483749400,483749400,78525600,0.860343,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,562275000,14792341,493766702,483749400,483749400,78525600,0.860343,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,562275000,14721341,493894702,483751400,483751400,78523600,0.860347,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,562275000,14643341,493913702,483752400,483752400,78522600,0.860348,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,562275000,14495341,493913702,483752400,483752400,78522600,0.860348,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,562275000,14125341,493685702,483519400,483519400,78755600,0.859934,finmind,2026-07-22T04:17:31.412074+08:00
