date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,208725000,483281,204750274,201933000,201933000,6792000,0.96746,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,208725000,496281,204749274,201932000,201932000,6793000,0.967455,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,208725000,552281,204746274,201929000,201929000,6796000,0.96744,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,208725000,841281,204604274,201787000,201787000,6938000,0.96676,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,208725000,949281,204521274,201704000,201704000,7021000,0.966362,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,208725000,1006281,204375274,201558000,201558000,7167000,0.965663,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,208725000,946281,204417274,201600000,201600000,7125000,0.965864,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,208725000,907281,204416274,201599000,201599000,7126000,0.965859,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,208725000,779281,204414274,201597000,201597000,7128000,0.96585,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,208725000,717281,204471274,201654000,201654000,7071000,0.966123,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,208725000,579281,204505274,201688000,201688000,7037000,0.966286,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,208725000,532281,204531274,201714000,201714000,7011000,0.96641,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,208725000,471281,204561274,202244000,202244000,6481000,0.96895,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,208725000,480281,204577274,202260000,202260000,6465000,0.969026,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,208725000,397281,204609274,202292000,202292000,6433000,0.96918,finmind,2026-07-22T04:17:31.412074+08:00
