date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,127055000,4073447,46990965,38795061,38795061,88259939,0.305341,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,127055000,4288330,47765965,39814061,39814061,87240939,0.313361,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,127055000,5089260,47188965,39891061,39891061,87163939,0.313967,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,127055000,6270260,46662061,41166061,41166061,85888939,0.324002,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,127055000,6219260,47114061,41183061,41183061,85871939,0.324136,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,127055000,6026260,46602061,41151061,41151061,85903939,0.323884,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,127055000,5832260,45780061,41184061,41184061,85870939,0.324144,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,127055000,5901260,45383061,41224061,41224061,85830939,0.324458,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,127055000,6019260,45535061,41336061,41336061,85718939,0.32534,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,127055000,5984260,45391061,41329061,41329061,85725939,0.325285,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,127055000,5950260,44657061,41299061,41299061,85755939,0.325049,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,127055000,5868260,44840061,40152061,40152061,86902939,0.316021,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,127055000,5775260,44823061,40116061,40116061,86938939,0.315738,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,127055000,5678260,44775061,40104061,40104061,86950939,0.315643,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,127055000,5577260,44706061,40037061,40037061,87017939,0.315116,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,127055000,5360260,43612061,39929061,39929061,87125939,0.314266,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,127055000,5398260,43875061,39832061,39832061,87222939,0.313503,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,127055000,5339260,44862061,38791061,38791061,88263939,0.305309,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,127055000,5571260,44372061,38791061,38791061,88263939,0.305309,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,127055000,5896260,45271061,38791061,38791061,88263939,0.305309,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,127055000,6212260,46300061,39961061,39961061,87093939,0.314518,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,127055000,6310260,46467061,39961061,39961061,87093939,0.314518,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,127055000,6618260,46013061,40987061,40987061,86067939,0.322593,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,127055000,8410260,47363061,41020061,41020061,86034939,0.322853,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,127055000,8986260,48712061,41022061,41022061,86032939,0.322869,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,127055000,9307260,48993061,42076061,42076061,84978939,0.331164,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,127055000,9997260,50217965,43645061,43645061,83409939,0.343513,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,127055000,10281260,50969965,43825061,43825061,83229939,0.34493,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,127055000,10369260,51062965,43911061,43911061,83143939,0.345607,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,127055000,10621260,51671965,44043061,44043061,83011939,0.346646,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,127055000,10382260,51570965,42875061,42875061,84179939,0.337453,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,127055000,10143260,50809965,43953061,43953061,83101939,0.345937,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,127055000,10024260,50592965,44147061,44147061,82907939,0.347464,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,127055000,10068260,50753965,44176061,44176061,82878939,0.347692,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,127055000,10149260,50969965,44162061,44162061,82892939,0.347582,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,127055000,9503260,50366965,44147061,44147061,82907939,0.347464,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,127055000,9391260,49746965,44386061,44386061,82668939,0.349345,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-25,127055000,9300260,49626965,43398061,43398061,83656939,0.341569,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-31,127055000,9348260,49696965,43408061,43408061,83646939,0.341648,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-08,127055000,9315260,48779965,43402061,43402061,83652939,0.341601,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-15,127055000,9486260,48910965,43536061,43536061,83518939,0.342655,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-22,127055000,9403260,48814965,43522061,43522061,83532939,0.342545,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-30,127055000,9534260,48750965,43500061,43500061,83554939,0.342372,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-03,127055000,9592260,49072965,43406061,43406061,83648939,0.341632,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-19,127055000,9622260,49055965,43355061,43355061,83699939,0.341231,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-26,127055000,9521260,48556965,42320061,42320061,84734939,0.333085,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-04,127055000,9730260,49106965,42498061,42498061,84556939,0.334486,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-11,127055000,9759260,49033965,42520061,42520061,84534939,0.334659,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-18,127055000,10059471,50099965,42832061,42832061,84222939,0.337114,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-25,127055000,9826260,48560061,42861061,42861061,84193939,0.337343,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-01,127055000,9869260,47641061,42892061,42892061,84162939,0.337587,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-08,127055000,9846260,47663061,42892061,42892061,84162939,0.337587,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-15,127055000,10089260,47344061,42945061,42945061,84109939,0.338004,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-22,127055000,9930260,47928061,42943061,42943061,84111939,0.337988,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-29,127055000,9937260,48040061,44022061,44022061,83032939,0.34648,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-06,127055000,9731260,47830061,42961061,42961061,84093939,0.33813,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-13,127055000,9929260,48003061,43117061,43117061,83937939,0.339357,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-20,127055000,10109260,48153061,43358061,43358061,83696939,0.341254,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-27,127055000,10310260,48252061,43482061,43482061,83572939,0.34223,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-04,127055000,10639260,48548061,43956061,43956061,83098939,0.345961,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-08,127055000,10692260,48564061,44051061,44051061,83003939,0.346709,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-17,127055000,10900260,48719061,44244061,44244061,82810939,0.348228,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-24,127055000,11309260,48606061,44638061,44638061,82416939,0.351329,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-01,127055000,11496260,48641061,45113061,45113061,81941939,0.355067,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-07,127055000,11601260,49210061,45230061,45230061,81824939,0.355988,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-15,127055000,11668260,49235061,45313061,45313061,81741939,0.356641,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-22,127055000,11745260,49318061,45414061,45414061,81640939,0.357436,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-29,127055000,11747260,49322061,45416061,45416061,81638939,0.357452,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-05,127055000,11793260,49329061,45419061,45419061,81635939,0.357476,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-12,127055000,11930260,49557061,45605061,45605061,81449939,0.35894,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-19,127055000,12126260,50172061,45605061,45605061,81449939,0.35894,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-26,127055000,11947260,50195061,45605061,45605061,81449939,0.35894,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-02,127055000,12268260,50439061,45930061,45930061,81124939,0.361497,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-10,127055000,12448260,50618061,46236061,46236061,80818939,0.363906,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-14,127055000,12432260,50214061,46236061,46236061,80818939,0.363906,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-23,127055000,12429260,50610061,46236061,46236061,80818939,0.363906,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-30,127055000,12474260,50156061,46236061,46236061,80818939,0.363906,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-07,127055000,12445260,50311061,46236061,46236061,80818939,0.363906,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-14,127055000,12404260,50318061,46236061,46236061,80818939,0.363906,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-21,127055000,12302260,50268061,46236061,46236061,80818939,0.363906,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-28,127055000,12206260,51028061,46236061,46236061,80818939,0.363906,finmind,2026-07-22T04:17:31.412074+08:00
2016-11-04,127055000,12185260,51375061,47448061,47448061,79606939,0.373445,finmind,2026-07-22T04:17:31.412074+08:00
2016-11-11,127055000,12189260,51166061,47239061,47239061,79815939,0.3718,finmind,2026-07-22T04:17:31.412074+08:00
2016-11-18,127055000,12202260,50154061,46236061,46236061,80818939,0.363906,finmind,2026-07-22T04:17:31.412074+08:00
2016-11-25,127055000,12145260,49712061,46236061,46236061,80818939,0.363906,finmind,2026-07-22T04:17:31.412074+08:00
2016-12-02,127055000,12549260,49974061,46496061,46496061,80558939,0.365952,finmind,2026-07-22T04:17:31.412074+08:00
2016-12-09,127055000,12621260,50396061,46498061,46498061,80556939,0.365968,finmind,2026-07-22T04:17:31.412074+08:00
2016-12-16,127055000,12630260,50421061,46498061,46498061,80556939,0.365968,finmind,2026-07-22T04:17:31.412074+08:00
2016-12-30,127055000,12910898,50922061,46503061,46503061,80551939,0.366007,finmind,2026-07-22T04:17:31.412074+08:00
2017-01-06,127055000,12908898,50928061,46503061,46503061,80551939,0.366007,finmind,2026-07-22T04:17:31.412074+08:00
2017-01-13,127055000,13279898,51291061,46755061,46755061,80299939,0.367991,finmind,2026-07-22T04:17:31.412074+08:00
2017-01-20,127055000,13495898,52612965,46755061,46755061,80299939,0.367991,finmind,2026-07-22T04:17:31.412074+08:00
2017-01-26,127055000,13553898,52769965,46755061,46755061,80299939,0.367991,finmind,2026-07-22T04:17:31.412074+08:00
2017-02-03,127055000,13551898,53193965,46755061,46755061,80299939,0.367991,finmind,2026-07-22T04:17:31.412074+08:00
2017-02-10,127055000,13708898,53591965,46755061,46755061,80299939,0.367991,finmind,2026-07-22T04:17:31.412074+08:00
2017-02-18,127055000,13815898,54415965,47858061,47858061,79196939,0.376672,finmind,2026-07-22T04:17:31.412074+08:00
2017-02-24,127055000,13735898,53541965,46755061,46755061,80299939,0.367991,finmind,2026-07-22T04:17:31.412074+08:00
2017-03-03,127055000,13824898,53574965,46755061,46755061,80299939,0.367991,finmind,2026-07-22T04:17:31.412074+08:00
2017-03-10,127055000,14154898,53637965,46803061,46803061,80251939,0.368369,finmind,2026-07-22T04:17:31.412074+08:00
2017-03-17,127055000,14540899,54187965,47156061,47156061,79898939,0.371147,finmind,2026-07-22T04:17:31.412074+08:00
2017-03-24,127055000,14499900,54932965,47156061,47156061,79898939,0.371147,finmind,2026-07-22T04:17:31.412074+08:00
2017-03-31,127055000,14365900,52110061,47156061,47156061,79898939,0.371147,finmind,2026-07-22T04:17:31.412074+08:00
2017-04-07,127055000,14398900,52559965,47156061,47156061,79898939,0.371147,finmind,2026-07-22T04:17:31.412074+08:00
2017-04-14,127055000,14273901,52593965,47154061,47154061,79900939,0.371131,finmind,2026-07-22T04:17:31.412074+08:00
2017-04-21,127055000,14294901,52589965,47154061,47154061,79900939,0.371131,finmind,2026-07-22T04:17:31.412074+08:00
2017-04-28,127055000,14264901,52567965,47154061,47154061,79900939,0.371131,finmind,2026-07-22T04:17:31.412074+08:00
2017-05-05,127055000,14540901,52621965,47154061,47154061,79900939,0.371131,finmind,2026-07-22T04:17:31.412074+08:00
2017-05-12,127055000,14955901,53218965,47154061,47154061,79900939,0.371131,finmind,2026-07-22T04:17:31.412074+08:00
2017-05-19,127055000,14996901,53129965,47154061,47154061,79900939,0.371131,finmind,2026-07-22T04:17:31.412074+08:00
2017-05-26,127055000,15034901,53182965,47154061,47154061,79900939,0.371131,finmind,2026-07-22T04:17:31.412074+08:00
2017-06-03,127055000,14981901,53290965,47144061,47144061,79910939,0.371052,finmind,2026-07-22T04:17:31.412074+08:00
2017-06-09,127055000,14858901,53321965,47144061,47144061,79910939,0.371052,finmind,2026-07-22T04:17:31.412074+08:00
2017-06-16,127055000,14623901,52425061,47146061,47146061,79908939,0.371068,finmind,2026-07-22T04:17:31.412074+08:00
2017-06-23,127055000,14574901,52872061,47146061,47146061,79908939,0.371068,finmind,2026-07-22T04:17:31.412074+08:00
2017-06-30,127055000,14290901,52612061,47146061,47146061,79908939,0.371068,finmind,2026-07-22T04:17:31.412074+08:00
2017-07-07,127055000,14098901,53323061,47144061,47144061,79910939,0.371052,finmind,2026-07-22T04:17:31.412074+08:00
2017-07-14,127055000,13969901,53481061,47144061,47144061,79910939,0.371052,finmind,2026-07-22T04:17:31.412074+08:00
2017-07-21,127055000,13906901,53432061,47144061,47144061,79910939,0.371052,finmind,2026-07-22T04:17:31.412074+08:00
2017-07-28,127055000,13739901,52985061,47144061,47144061,79910939,0.371052,finmind,2026-07-22T04:17:31.412074+08:00
2017-08-04,127055000,14088901,53731061,47287061,47287061,79767939,0.372178,finmind,2026-07-22T04:17:31.412074+08:00
2017-08-11,127055000,14550901,54117061,47639061,47639061,79415939,0.374948,finmind,2026-07-22T04:17:31.412074+08:00
2017-08-18,127055000,14750901,54356061,47878061,47878061,79176939,0.376829,finmind,2026-07-22T04:17:31.412074+08:00
2017-08-25,127055000,14613901,56181061,47913061,47913061,79141939,0.377105,finmind,2026-07-22T04:17:31.412074+08:00
