date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,153602869,638001,130074668,116752281,116752281,36850588,0.760092,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,153602869,880001,129918668,117943281,117943281,35659588,0.767846,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,153602869,1320804,129933668,118026281,118026281,35576588,0.768386,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,153602869,1574804,129959668,118052281,118052281,35550588,0.768555,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,153602869,1588804,129891668,118040281,118040281,35562588,0.768477,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,153602869,1565004,129891668,118040281,118040281,35562588,0.768477,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,153602869,1550005,129882668,118031281,118031281,35571588,0.768418,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,153602869,1545005,129863668,118012281,118012281,35590588,0.768295,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,153602869,1538005,129853668,118002281,118002281,35600588,0.76823,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,153602869,1430005,129818668,117987281,117987281,35615588,0.768132,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,153602869,1326005,129703668,117882281,117882281,35720588,0.767448,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,153602869,1334005,129634986,117815599,117815599,35787270,0.767014,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,153602869,1317005,129607986,117838599,117838599,35764270,0.767164,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,153602869,1278005,129470986,117317599,117317599,36285270,0.763772,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,153602869,1232005,129318250,117558731,117558731,36044138,0.765342,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,153602869,1217005,129322250,117562731,117562731,36040138,0.765368,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,153602869,1221005,129298250,117538731,117538731,36064138,0.765212,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,176643300,1391705,129285250,117535731,117535731,59107569,0.665385,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,176643300,1368705,129286250,117536731,117536731,59106569,0.66539,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,176643300,1352705,148295515,137156616,137156616,39486684,0.776461,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,176643300,1283705,148324636,137175616,137175616,39467684,0.776568,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,176643300,1258705,148524636,137365616,137365616,39277684,0.777644,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,176643300,1258705,148535636,137376616,137376616,39266684,0.777706,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,176643300,1258705,148496636,137337616,137337616,39305684,0.777486,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,176643300,1258705,148499046,137347616,137347616,39295684,0.777542,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,176643300,1258705,148489046,137337616,137337616,39305684,0.777486,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,176643300,1258705,148514046,137332616,137332616,39310684,0.777457,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,176643300,1261705,148486046,137304616,137304616,39338684,0.777299,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,176643300,1258705,148427046,137245616,137245616,39397684,0.776965,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,176643300,1258705,148384846,137207616,137207616,39435684,0.77675,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,176643300,1243705,148387846,137210616,137210616,39432684,0.776767,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,176643300,1160055,148427846,137250616,137250616,39392684,0.776993,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,176643300,1055455,149443846,137367616,137367616,39275684,0.777655,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,176643300,1055455,149623846,137388616,137388616,39254684,0.777774,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,176643300,1007455,149634846,137379616,137379616,39263684,0.777723,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,176643300,937155,149176846,137408616,137408616,39234684,0.777888,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,176643300,896155,149241846,137459616,137459616,39183684,0.778176,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-25,176643300,857155,149246846,136471815,136471815,40171485,0.772584,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-31,176643300,841855,149286846,136499815,136499815,40143485,0.772743,finmind,2026-07-22T04:17:31.412074+08:00
