date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,465027263,283080170,338211380,279375502,279375502,185651761,0.600772,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,465027263,284185588,340448289,286600226,286600226,178427037,0.616308,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,465027263,266135184,338646924,276732389,276732389,188294874,0.595089,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,465027263,269681307,336420023,277028696,277028696,187998567,0.595726,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,465027263,277950191,345389495,282126046,282126046,182901217,0.606687,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,465027263,277839735,347651803,281716165,281716165,183311098,0.605806,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,465027263,278509527,349496548,281372329,281372329,183654934,0.605066,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,465027263,279400674,349326688,282693421,282693421,182333842,0.607907,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,465027263,280727432,348829354,284891765,284891765,180135498,0.612635,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,465027263,279468069,350471673,285099911,285099911,179927352,0.613082,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,465027263,279362305,349658241,282056348,282056348,182970915,0.606537,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,465027263,280015864,357743615,288601669,288601669,176425594,0.620612,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,465027263,279315421,355406632,287404552,287404552,177622711,0.618038,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,465027263,273869057,355983270,290978645,290978645,174048618,0.625724,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,465027263,271962518,358445103,295209945,295209945,169817318,0.634823,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,465027263,269166553,354946691,294770650,294770650,170256613,0.633878,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,465027263,272709569,355401481,292348195,292348195,172679068,0.628669,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,465027263,270501535,355770822,291774079,291774079,173253184,0.627434,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,465027263,269374718,356413557,293017705,293017705,172009558,0.630109,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,465027263,270823076,358422586,297527630,297527630,167499633,0.639807,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,465027263,270848151,358590278,295518763,295518763,169508500,0.635487,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,465027263,274224778,357523595,298348222,298348222,166679041,0.641571,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,465027263,274126436,358305415,297460912,297460912,167566351,0.639663,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,465027263,278052040,355739373,297933122,297933122,167094141,0.640679,finmind,2026-07-22T04:17:31.412074+08:00
