date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,71905614,14997714,26990006,15061011,15061011,56844603,0.209455,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,71905614,14359715,25873006,15835011,15835011,56070603,0.220219,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,71905614,13549789,25477080,13108011,13108011,58797603,0.182295,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,71905614,10594038,21986171,10842216,10842216,61063398,0.150784,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,71905614,10589062,21614171,11026216,11026216,60879398,0.153343,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,71905614,11006415,20346171,11065011,11065011,60840603,0.153882,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,71905614,10476213,21270171,9986216,9986216,61919398,0.13888,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,71905614,10110212,21340171,8684216,8684216,63221398,0.120772,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,71980129,9581212,21018171,8584216,8584216,63395913,0.119258,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,71980129,8316212,19472171,7176216,7176216,64803913,0.099697,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,71980129,7526212,18103653,6135216,6135216,65844913,0.085235,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,71980129,6538212,17956653,6135216,6135216,65844913,0.085235,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,71980129,5969212,17684653,7190216,7190216,64789913,0.099892,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,71980129,5876212,17585653,7173216,7173216,64806913,0.099656,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,71980129,5608212,16630653,6135216,6135216,65844913,0.085235,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,71980129,5380212,15710653,7360216,7360216,64619913,0.102253,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,71980129,5740212,15097653,7478216,7478216,64501913,0.103893,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,71980129,5292212,15144653,7574216,7574216,64405913,0.105226,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,71980129,5304212,15232653,8915216,8915216,63064913,0.123857,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,71980129,5585212,15059653,8816216,8816216,63163913,0.122481,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,71980129,5379212,15704653,6135216,6135216,65844913,0.085235,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,71980129,4838212,19574653,13480216,13480216,58499913,0.187277,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,71980129,4780212,20540171,13980216,13980216,57999913,0.194223,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,71980129,5285417,21335840,14194635,14194635,57785494,0.197202,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,71980129,5003417,20650259,14194635,14194635,57785494,0.197202,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,71980129,4822417,21898876,14194635,14194635,57785494,0.197202,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,71980129,4736417,22505876,14194635,14194635,57785494,0.197202,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,71980129,4659768,22823876,14194635,14194635,57785494,0.197202,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,71980129,4657768,23243876,14194635,14194635,57785494,0.197202,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,71980129,4628623,23087876,13986635,13986635,57993494,0.194312,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,71980129,4803623,23800876,14069635,14069635,57910494,0.195466,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,71980129,4668623,24207876,15308635,15308635,56671494,0.212679,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,71980129,4758623,24626876,16452635,16452635,55527494,0.228572,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,71980129,4740623,23823795,16563635,16563635,55416494,0.230114,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,71980129,4606623,25044726,17638635,17638635,54341494,0.245049,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,71980129,4504623,24250795,17730635,17730635,54249494,0.246327,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,71980129,4416623,25367795,17750635,17750635,54229494,0.246605,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-25,71980129,4424574,25179795,17902635,17902635,54077494,0.248716,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-31,71980129,4458574,25413795,17902635,17902635,54077494,0.248716,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-08,71980129,4339574,26652513,17902635,17902635,54077494,0.248716,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-15,71980129,4299574,26573455,17925635,17925635,54054494,0.249036,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-22,71980129,4418574,26999455,17943635,17943635,54036494,0.249286,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-30,71980129,4539574,27485455,18083635,18083635,53896494,0.251231,finmind,2026-07-22T04:17:31.412074+08:00
