date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,1588520922,634949516,1353246344,1292786310,1292786310,295734612,0.81383,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,1588520922,643699653,1352671944,1290153945,1290153945,298366977,0.812173,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,1588520922,639581479,1342980026,1282570736,1282570736,305950186,0.807399,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,1588520922,637768851,1331559519,1273676707,1273676707,314844215,0.8018,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,1588520922,638743135,1329434356,1273101742,1273101742,315419180,0.801438,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,1588520922,648243785,1329542780,1272838696,1272838696,315682226,0.801273,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,1588520922,659863002,1327864594,1271628466,1271628466,316892456,0.800511,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,1588520922,670220536,1335669780,1277607590,1277607590,310913332,0.804275,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,1588520922,676518612,1341261259,1287026051,1287026051,301494871,0.810204,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,1588520922,676836357,1343624851,1290101755,1290101755,298419167,0.81214,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,1588520922,674724601,1346136672,1292401299,1292401299,296119623,0.813588,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,1588520922,676869444,1347604101,1288862398,1288862398,299658524,0.81136,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,1588520922,675725937,1348997204,1288241400,1288241400,300279522,0.810969,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,1588520922,673411861,1348108764,1285891754,1285891754,302629168,0.80949,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,1588520922,672081129,1346400869,1285062309,1285062309,303458613,0.808968,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,1588520922,668737587,1343670273,1282885146,1282885146,305635776,0.807597,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,1588520922,663687200,1340914837,1277493519,1277493519,311027403,0.804203,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,1588520922,661337692,1340933108,1277768234,1277768234,310752688,0.804376,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,1588520922,660610619,1339697459,1278728987,1278728987,309791935,0.804981,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,1588520922,657081718,1334101946,1268659373,1268659373,319861549,0.798642,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,1588520922,650130982,1330162135,1266960787,1266960787,321560135,0.797573,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,1588520922,648596841,1328370040,1264510812,1264510812,324010110,0.79603,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,1588520922,648751356,1327114037,1264268392,1264268392,324252530,0.795878,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,1588520922,649427403,1327751110,1266471293,1266471293,322049629,0.797264,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,1588520922,644464980,1323203785,1259693725,1259693725,328827197,0.792998,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,1588520922,642836333,1321357050,1261458804,1261458804,327062118,0.794109,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,1588520922,641807524,1320073586,1256435939,1256435939,332084983,0.790947,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,1588520922,642499771,1321026190,1256230937,1256230937,332289985,0.790818,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,1588520922,637878023,1317151788,1251247019,1251247019,337273903,0.787681,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,1588520922,638837819,1314693410,1248397843,1248397843,340123079,0.785887,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,1588520922,644395091,1314421559,1250419150,1250419150,338101772,0.787159,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,1588520922,639192955,1312286401,1247493765,1247493765,341027157,0.785318,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,1588520922,628501426,1303646028,1237421987,1237421987,351098935,0.778977,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,1588520922,623022004,1298045518,1233437286,1233437286,355083636,0.776469,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,1588520922,618623182,1295734156,1232520416,1232520416,356000506,0.775892,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,1588520922,611901723,1292616858,1226504481,1226504481,362016441,0.772105,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,1588520922,606954165,1288537048,1223635660,1223635660,364885262,0.770299,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-25,1588520922,607030346,1291006285,1225984085,1225984085,362536837,0.771777,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-31,1588520922,607448670,1291375738,1226645085,1226645085,361875837,0.772193,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-08,1588520922,606604524,1288006766,1224097523,1224097523,364423399,0.770589,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-15,1588520922,604110665,1287181742,1222407395,1222407395,366113527,0.769526,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-22,1588520922,599927966,1281986167,1217043913,1217043913,371477009,0.766149,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-30,1588520922,599634295,1282336511,1222265995,1222265995,366254927,0.769437,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-03,1588520922,597222987,1282216333,1219072253,1219072253,369448669,0.767426,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-19,1588520922,601515195,1283564470,1218972805,1218972805,369548117,0.767363,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-26,1588520922,605981088,1288606706,1224465733,1224465733,364055189,0.770821,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-04,1588520922,604324466,1289050762,1223385469,1223385469,365135453,0.770141,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-11,1588520922,606563640,1287002599,1219778357,1219778357,368742565,0.767871,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-18,1588520922,617230201,1286521012,1219079662,1219079662,369441260,0.767431,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-25,1588520922,618984201,1291196291,1222977960,1222977960,365542962,0.769885,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-01,1588520922,618179446,1287394526,1217166880,1217166880,371354042,0.766227,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-08,1588520922,614207581,1286339585,1214611545,1214611545,373909377,0.764618,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-15,1588520922,611331953,1283148541,1210067415,1210067415,378453507,0.761757,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-22,1588520922,608873313,1279177037,1207752734,1207752734,380768188,0.7603,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-29,1588520922,605151900,1274440641,1203787113,1203787113,384733809,0.757804,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-06,1588520922,597480049,1270165452,1199548965,1199548965,388971957,0.755136,finmind,2026-07-22T04:17:31.412074+08:00
