date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,35400000,5844312,27180663,23146767,23146767,12253233,0.653863,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,35400000,5848312,27180663,23146767,23146767,12253233,0.653863,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,35400000,5768132,27091663,23057767,23057767,12342233,0.651349,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,35400000,5623132,26983663,22949767,22949767,12450233,0.648299,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,35400000,5481132,26941663,22907767,22907767,12492233,0.647112,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,35400000,5511932,26800663,22834767,22834767,12565233,0.64505,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,35400000,5528932,26089743,22800767,22800767,12599233,0.644089,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,35400000,5499932,26001743,22754767,22754767,12645233,0.64279,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,35400000,5482932,25850743,21682110,21682110,13717890,0.612489,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,35400000,5510932,25743743,21620110,21620110,13779890,0.610738,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,35400000,5471932,25646743,21567110,21567110,13832890,0.60924,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,35400000,5499932,25215508,20579875,20579875,14820125,0.581352,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,35400000,5519392,25188508,20552875,20552875,14847125,0.58059,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,35400000,5656392,25180508,20436875,20436875,14963125,0.577313,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,35400000,5668392,25091508,21114875,21114875,14285125,0.596465,finmind,2026-07-22T04:17:31.412074+08:00
