date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,72033590,182129,49149398,39513291,39513291,32520299,0.54854,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,72033590,186129,50024398,39886291,39886291,32147299,0.553718,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,72033590,286129,50196778,40566671,40566671,31466919,0.563163,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,72033590,254129,48045744,36275671,36275671,35757919,0.503594,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,72033590,300129,48084744,36270671,36270671,35762919,0.503524,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,72033590,309129,48080744,36028671,36028671,36004919,0.500165,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,72033590,292129,48699095,36504022,36504022,35529568,0.506764,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,72033590,407129,48431781,36852022,36852022,35181568,0.511595,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,72033590,1551129,46033781,34747022,34747022,37286568,0.482372,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,72033590,1357129,45972781,34023022,34023022,38010568,0.472322,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,72033590,1175129,45409781,34448022,34448022,37585568,0.478222,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,72033590,1114129,46618781,34394022,34394022,37639568,0.477472,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,72033590,1067129,45506781,32028022,32028022,40005568,0.444626,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,72033590,1257129,45206781,33428022,33428022,38605568,0.464062,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,72033590,1141129,45064781,32299022,32299022,39734568,0.448388,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,72033590,1073129,44505781,32188022,32188022,39845568,0.446847,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,72033590,1432129,44032781,30937022,30937022,41096568,0.42948,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,72033590,1744129,43870781,30064022,30064022,41969568,0.417361,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,72033590,1605129,42864781,30119022,30119022,41914568,0.418125,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,72033590,1514129,39752781,25785705,25785705,46247885,0.357968,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,72033590,1146129,38044464,26085705,26085705,45947885,0.362133,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,72033590,1073129,38292464,25835705,25835705,46197885,0.358662,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,72033590,1086129,37165464,25576705,25576705,46456885,0.355066,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,72033590,727129,36517464,25157705,25157705,46875885,0.34925,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,72033590,528129,34573464,23443301,23443301,48590289,0.32545,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,72033590,425129,33360060,23293301,23293301,48740289,0.323367,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,72033590,418129,33149060,22271046,22271046,49762544,0.309176,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,72033590,531129,33514060,22271046,22271046,49762544,0.309176,finmind,2026-07-22T04:17:31.412074+08:00
