date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,80265286,9596028,58551387,50462554,50462554,29802732,0.628697,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,80265286,9619028,58551387,50462554,50462554,29802732,0.628697,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,80265286,9673028,58541387,50462554,50462554,29802732,0.628697,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,80265286,9706028,58531387,50462554,50462554,29802732,0.628697,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,80265286,9758028,58531387,50462554,50462554,29802732,0.628697,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,80265286,9727028,58511387,50442554,50442554,29822732,0.628448,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,80265286,9658028,58511387,50442554,50442554,29822732,0.628448,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,80265286,9659028,58511387,48769839,48769839,31495447,0.607608,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,80265286,9629028,58921387,48769839,48769839,31495447,0.607608,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,80265286,9558028,59011387,48779839,48779839,31485447,0.607733,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,80265286,9500028,59147387,48789839,48789839,31475447,0.607857,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,80265286,9493028,59192387,48789839,48789839,31475447,0.607857,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,80265286,9441028,59248387,48789839,48789839,31475447,0.607857,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,80265286,9447028,59309387,48789839,48789839,31475447,0.607857,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,80265286,9408028,59323387,48789839,48789839,31475447,0.607857,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,80265286,9411028,59325387,48791839,48791839,31473447,0.607882,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,80265286,9393028,59325387,48791839,48791839,31473447,0.607882,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,80265286,9390028,59325387,48791839,48791839,31473447,0.607882,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,80265286,9387028,59333387,48799839,48799839,31465447,0.607982,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,80265286,9352028,59360387,48821839,48821839,31443447,0.608256,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,80265286,9307066,59408387,48859839,48859839,31405447,0.608729,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,80265286,9297066,59413387,48864839,48864839,31400447,0.608792,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,80265286,9273066,59438387,48875839,48875839,31389447,0.608929,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,80265286,9272066,59503387,48880839,48880839,31384447,0.608991,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,80265286,9267066,59533387,48880839,48880839,31384447,0.608991,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,80265286,9281066,59563387,48880839,48880839,31384447,0.608991,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,80265286,9283066,59674387,49916839,49916839,30348447,0.621898,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,80265286,9303066,59780387,50022839,50022839,30242447,0.623219,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,80265286,9304066,59789387,49187986,49187986,31077300,0.612818,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,80265286,9337066,59769387,49187986,49187986,31077300,0.612818,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,80265286,9375066,59754387,49187986,49187986,31077300,0.612818,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,80265286,9358066,59739387,49187986,49187986,31077300,0.612818,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,80265286,9355066,59729387,49187986,49187986,31077300,0.612818,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,80265286,9368066,59724387,49187986,49187986,31077300,0.612818,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,80265286,9396066,59706387,49187986,49187986,31077300,0.612818,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,80265286,9418066,59683387,49189986,49189986,31075300,0.612843,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,80265286,9419066,59675387,49193986,49193986,31071300,0.612892,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-25,80265286,9426066,59665387,49198986,49198986,31066300,0.612955,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-31,80265286,9427066,59682387,49235986,49235986,31029300,0.613416,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-08,80265286,9457384,59667387,49235986,49235986,31029300,0.613416,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-15,80265286,9516385,59657387,49235986,49235986,31029300,0.613416,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-22,80265286,9558385,59664387,49245986,49245986,31019300,0.61354,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-30,80265286,9559385,59692387,49247986,49247986,31017300,0.613565,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-03,80265286,9562385,59687387,49247986,49247986,31017300,0.613565,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-19,80265286,9577626,59696387,49247986,49247986,31017300,0.613565,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-26,80265286,9593066,59713387,49257986,49257986,31007300,0.61369,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-04,80265286,9645066,59689387,49260986,49260986,31004300,0.613727,finmind,2026-07-22T04:17:31.412074+08:00
