date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2020-05-08,18000000,,13459745,11240644,11240644,6759356,0.62448,finmind,2026-07-22T04:17:31.412074+08:00
2020-11-20,18000000,,12643431,9032974,9032974,8967026,0.501832,finmind,2026-07-22T04:17:31.412074+08:00
2020-12-04,18000000,,12112172,8947974,8947974,9052026,0.49711,finmind,2026-07-22T04:17:31.412074+08:00
2020-12-11,18000000,,11709354,8947974,8947974,9052026,0.49711,finmind,2026-07-22T04:17:31.412074+08:00
2020-12-18,20000000,1000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2020-12-25,20000000,12000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2020-12-31,20000000,20000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-01-08,20000000,20000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-01-15,20000000,15000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-01-22,20000000,3000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-01-29,20000000,4000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-02-05,20000000,37000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-02-09,20000000,37000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-02-20,20000000,,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-02-26,20000000,107000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-03-05,20000000,138000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-03-12,20000000,134000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-03-19,20000000,133000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-03-26,20000000,131000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-04-01,20000000,131000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-04-09,20000000,131000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-04-16,20000000,134000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-04-23,20000000,134000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-04-29,20000000,134000,11748354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-05-07,20000000,132000,12177354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-05-14,20000000,131000,12335354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-05-21,20000000,131000,12399354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-05-28,20000000,134000,12399354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-06-04,20000000,133000,12399354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-06-11,20000000,131000,12399354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
2021-06-18,20000000,131000,12399354,8947974,8947974,11052026,0.447399,finmind,2026-07-22T04:17:31.412074+08:00
