date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,227391064,7858839,139460892,113944903,113944903,113446161,0.501097,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,227391064,7654840,138670636,113439455,113439455,113951609,0.498874,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,227391064,8386890,139677991,112379455,112379455,115011609,0.494212,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,227391064,10011511,136098573,111578165,111578165,115812899,0.490688,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,227391064,9583847,136169573,110716505,110716505,116674559,0.486899,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,227391064,9996847,132933573,108994505,108994505,118396559,0.479326,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,227391064,9897847,132566573,109514505,109514505,117876559,0.481613,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,227391064,9718028,132219094,108224686,108224686,119166378,0.475941,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,227391064,9990469,131288535,106665127,106665127,120725937,0.469082,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,227391064,10077469,129284535,105848127,105848127,121542937,0.465489,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,227391064,9817848,128763535,105381127,105381127,122009937,0.463436,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,227391064,9280512,129499701,105326127,105326127,122064937,0.463194,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,227391064,9320462,128260551,102920977,102920977,124470087,0.452617,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,227391064,9002462,127709551,100740355,100740355,126650709,0.443027,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,227391064,8703281,126923370,101110355,101110355,126280709,0.444654,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,227391064,8272840,126955029,103376455,103376455,124014609,0.45462,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,227391064,7822840,125614029,103316455,103316455,124074609,0.454356,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,227391064,7974840,125089029,101834455,101834455,125556609,0.447838,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,227391064,7975840,125911029,104013455,104013455,123377609,0.457421,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,227391064,7915840,125047029,103964455,103964455,123426609,0.457206,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,227391064,8088840,125253104,102829455,102829455,124561609,0.452214,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,227391064,8353840,125701104,102919455,102919455,124471609,0.45261,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,227391064,8369840,126117104,102839455,102839455,124551609,0.452258,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,227391064,8287840,124901104,103020455,103020455,124370609,0.453054,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,227391064,8006840,125509104,103210455,103210455,124180609,0.45389,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,227391064,8159840,125317104,103209455,103209455,124181609,0.453885,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,227391064,8235840,125311475,103642455,103642455,123748609,0.455789,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,227391064,8437840,125602931,104009455,104009455,123381609,0.457403,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,227391064,8348840,124956931,104130455,104130455,123260609,0.457936,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,227391064,8505840,125576965,104294455,104294455,123096609,0.458657,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,227391064,8758840,125111965,104385455,104385455,123005609,0.459057,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,227391064,8335840,125568931,104300455,104300455,123090609,0.458683,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,227391064,8763840,127022386,104322455,104322455,123068609,0.45878,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,227391064,8549840,126303187,105464455,105464455,121926609,0.463802,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,227391064,8705840,128785187,104926455,104926455,122464609,0.461436,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,227391064,10503840,131478221,107151455,107151455,120239609,0.471221,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,227391064,10456840,130866221,105237455,105237455,122153609,0.462804,finmind,2026-07-22T04:17:31.412074+08:00
