date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,115597348,543913,75858976,68347945,68347945,47249403,0.591259,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,115597348,570913,76069976,69405945,69405945,46191403,0.600411,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,115597348,628597,76279976,69459945,69459945,46137403,0.600878,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,115597348,437597,76731976,69397945,69397945,46199403,0.600342,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,115597348,493597,75308976,68362945,68362945,47234403,0.591389,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,115597348,552597,75897976,68308945,68308945,47288403,0.590921,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,115597348,512597,75755976,68293945,68293945,47303403,0.590792,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,115597348,690597,75284976,68284945,68284945,47312403,0.590714,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,115597348,695597,74340976,67242945,67242945,48354403,0.5817,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,115597348,646597,73233976,69448945,69448945,46148403,0.600783,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,115597348,527597,73746976,70040945,70040945,45556403,0.605904,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,115597348,474597,73303976,69550945,69550945,46046403,0.601666,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,115597348,499846,73455976,68344945,68344945,47252403,0.591233,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,115597348,341846,73426976,68467945,68467945,47129403,0.592297,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,115597348,283846,74309976,68472945,68472945,47124403,0.59234,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,115597348,284846,74141976,68482945,68482945,47114403,0.592427,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,115597348,205846,74710976,70150945,70150945,45446403,0.606856,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,115597348,293846,74283976,70029945,70029945,45567403,0.605809,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,115597348,632846,73468093,68697945,68697945,46899403,0.594287,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,115597348,553846,72895423,68807945,68807945,46789403,0.595238,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,115597348,461846,74027423,69874945,69874945,45722403,0.604468,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,115597348,463846,74250423,69960945,69960945,45636403,0.605212,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,115597348,552846,73755423,70050945,70050945,45546403,0.605991,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,115597348,656846,73555423,68900945,68900945,46696403,0.596043,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,115597348,618846,73518423,68880945,68880945,46716403,0.59587,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,115597348,676846,73469423,68880945,68880945,46716403,0.59587,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,115597348,656846,73840423,70159945,70159945,45437403,0.606934,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,115597348,666846,73373423,70144945,70144945,45452403,0.606804,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,115597348,529846,72982423,68731945,68731945,46865403,0.594581,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,115597348,445846,73169423,69930945,69930945,45666403,0.604953,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,115597348,432846,73439423,69866945,69866945,45730403,0.604399,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,115597348,283846,74178423,70056945,70056945,45540403,0.606043,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,115597348,200846,74479423,70127945,70127945,45469403,0.606657,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,115597348,271846,74541423,69889945,69889945,45707403,0.604598,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,115597348,213846,74699423,70124945,70124945,45472403,0.606631,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,115597348,238846,73307423,70708945,70708945,44888403,0.611683,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,115597348,273846,72968423,70672945,70672945,44924403,0.611372,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-25,115597348,527846,73551423,69648945,69648945,45948403,0.602513,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-31,115597348,321846,74109423,69558945,69558945,46038403,0.601735,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-08,115597348,407846,73957423,68571945,68571945,47025403,0.593197,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-15,115597348,365846,73547423,69763945,69763945,45833403,0.603508,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-22,115597348,265846,73984423,69955945,69955945,45641403,0.605169,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-30,115597348,292846,74475423,70080945,70080945,45516403,0.60625,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-03,115597348,320846,74464423,70011945,70011945,45585403,0.605654,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-19,115597348,319846,73300423,68522945,68522945,47074403,0.592773,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-26,115597348,298846,74106423,68393945,68393945,47203403,0.591657,finmind,2026-07-22T04:17:31.412074+08:00
