date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,45610405,409283,16706741,8583838,8583838,37026567,0.188199,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,45610405,375472,15806132,6833760,6833760,38776645,0.149829,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,51354686,342801,16737089,7296853,7296853,44057833,0.142087,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,51354686,383643,16882797,7291853,7291853,44062833,0.14199,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,51354686,466643,17117485,7173853,7173853,44180833,0.139692,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,51354686,262643,17266485,7242853,7242853,44111833,0.141036,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,51539544,263643,17350485,7190853,7190853,44348691,0.139521,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,51539544,226643,17653485,8322634,8322634,43216910,0.161481,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,51539544,200929,17769485,7484323,7484323,44055221,0.145215,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,51539544,108929,17842485,9143634,9143634,42395910,0.17741,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,51539544,106929,17752166,7997831,7997831,43541713,0.155179,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,51539544,101929,17826166,8066831,8066831,43472713,0.156517,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,51539544,112929,17896468,8104133,8104133,43435411,0.157241,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,51539544,161929,18087468,9270444,9270444,42269100,0.179871,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,51539544,168929,18471468,9631444,9631444,41908100,0.186875,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,51539544,173202,17752468,9856444,9856444,41683100,0.19124,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,51539544,159202,18353937,9372630,9372630,42166914,0.181853,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,51539544,531202,17409051,8240716,8240716,43298828,0.159891,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,51539544,503202,17473051,8240716,8240716,43298828,0.159891,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,51539544,716202,17311568,8240716,8240716,43298828,0.159891,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,51539544,779202,17352698,9701408,9701408,41838136,0.188232,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,51539544,573202,17661698,9701408,9701408,41838136,0.188232,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,51539544,533202,17392698,8651716,8651716,42887828,0.167866,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,51539544,584202,16927010,8651716,8651716,42887828,0.167866,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,51539544,526202,16792010,8651716,8651716,42887828,0.167866,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,51539544,476202,16798010,8651716,8651716,42887828,0.167866,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,51539544,434202,15742318,8645846,8645846,42893698,0.167752,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,51539544,398202,15655980,8638508,8638508,42901036,0.167609,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,51539544,369202,15658980,8644508,8644508,42895036,0.167726,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,51539544,207202,15807980,8644508,8644508,42895036,0.167726,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,51539544,131202,16199980,8644508,8644508,42895036,0.167726,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,51539544,152202,15560609,8643137,8643137,42896407,0.167699,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,51539544,120202,15612609,8643137,8643137,42896407,0.167699,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,51539544,91202,15650609,8643137,8643137,42896407,0.167699,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,51539544,76202,15535609,8643137,8643137,42896407,0.167699,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,51539544,61202,15593298,8643137,8643137,42896407,0.167699,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,51539544,62202,15074527,8631366,8631366,42908178,0.167471,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-25,51539544,68046,15061527,8631366,8631366,42908178,0.167471,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-31,51539544,61046,15027527,8631366,8631366,42908178,0.167471,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-08,51539544,71046,14932527,8631366,8631366,42908178,0.167471,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-15,51539544,69046,14933527,8631366,8631366,42908178,0.167471,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-22,51539544,61046,15270527,8631366,8631366,42908178,0.167471,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-30,51539544,149046,15256527,8631366,8631366,42908178,0.167471,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-03,51539544,49046,15257527,8631366,8631366,42908178,0.167471,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-19,51539544,130046,15657838,8631366,8631366,42908178,0.167471,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-26,51539544,109046,15696205,8620044,8620044,42919500,0.167251,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-04,51539544,101710,15255205,8620044,8620044,42919500,0.167251,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-11,51539544,100710,15257739,8618578,8618578,42920966,0.167223,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-18,51539544,133710,15802739,8618578,8618578,42920966,0.167223,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-25,51539544,71424,15744538,8616377,8616377,42923167,0.16718,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-01,51539544,77424,15638724,8615563,8615563,42923981,0.167164,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-08,51539544,292424,15609023,8615563,8615563,42923981,0.167164,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-15,51539544,275710,15168023,8615563,8615563,42923981,0.167164,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-22,51539544,53710,16383023,8615563,8615563,42923981,0.167164,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-29,51539544,82710,16341023,8615563,8615563,42923981,0.167164,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-06,51539544,37710,15364023,8615563,8615563,42923981,0.167164,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-13,51539544,53710,15853023,8615563,8615563,42923981,0.167164,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-20,51629329,78300,15813023,8615563,8615563,43013766,0.166873,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-27,51629329,78300,15806023,8615563,8615563,43013766,0.166873,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-04,51629329,46300,15754262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-08,51629329,46300,15745262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-17,51629329,80300,15684262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-24,51629329,87300,15668262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-01,51629329,86300,15659262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-07,51629329,85300,15321262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-15,51629329,87300,15342262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-22,51629329,133300,15993262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-29,51629329,50300,15531262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-05,51629329,92300,15933262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-12,51629329,85770,15527262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-19,51629329,100770,15626262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-26,51629329,123770,15648262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-02,51629329,108770,15662262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-10,51629329,104770,15936262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-14,51629329,53770,15479262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-23,51629329,46770,15810262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-30,51629329,68770,15793262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-07,51629329,215770,15231262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-14,51629329,156770,15662262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-21,51629329,189770,15248262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-28,51629329,191770,15642262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-11-04,51629329,205770,15655262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-11-11,51629329,309770,15634262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-11-18,51629329,209640,15188262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-11-25,51629329,162640,15627262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-12-02,51629329,169640,15636262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-12-09,51629329,171640,15615262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-12-16,51629329,176640,15608262,8611802,8611802,43017527,0.166801,finmind,2026-07-22T04:17:31.412074+08:00
2016-12-30,51629329,108640,16038460,8606000,8606000,43023329,0.166688,finmind,2026-07-22T04:17:31.412074+08:00
2017-01-06,51629329,137640,16105460,8606000,8606000,43023329,0.166688,finmind,2026-07-22T04:17:31.412074+08:00
2017-01-13,51629329,78640,15684654,8597194,8597194,43032135,0.166518,finmind,2026-07-22T04:17:31.412074+08:00
2017-01-20,51629329,74640,15611337,8474877,8474877,43154452,0.164149,finmind,2026-07-22T04:17:31.412074+08:00
2017-01-26,51629329,74640,15690337,8474877,8474877,43154452,0.164149,finmind,2026-07-22T04:17:31.412074+08:00
2017-02-03,51629329,73640,15697337,8474877,8474877,43154452,0.164149,finmind,2026-07-22T04:17:31.412074+08:00
2017-02-10,51629329,77640,15713215,8467755,8467755,43161574,0.164011,finmind,2026-07-22T04:17:31.412074+08:00
2017-02-18,51629329,93640,15709215,8467755,8467755,43161574,0.164011,finmind,2026-07-22T04:17:31.412074+08:00
2017-02-24,51629329,136640,15761215,8467755,8467755,43161574,0.164011,finmind,2026-07-22T04:17:31.412074+08:00
2017-03-03,51629329,128640,15580215,8467755,8467755,43161574,0.164011,finmind,2026-07-22T04:17:31.412074+08:00
2017-03-10,51629329,144640,15601215,8467755,8467755,43161574,0.164011,finmind,2026-07-22T04:17:31.412074+08:00
