date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,119471166,11978690,75162476,59793373,59793373,59677793,0.500484,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,119471166,12426690,74672476,58726373,58726373,60744793,0.491553,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,119471166,13597422,75343885,59681186,59681186,59789980,0.499545,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,119471166,13759635,74688061,59148362,59148362,60322804,0.495085,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,119471166,13847635,74704061,59146362,59146362,60324804,0.495068,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,119471166,13832254,75003061,60323362,60323362,59147804,0.50492,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,119471166,14211554,75122061,60398362,60398362,59072804,0.505548,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,119471166,14145554,75221061,60497362,60497362,58973804,0.506376,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,119471166,13961896,75178061,61490362,61490362,57980804,0.514688,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,119471166,13828896,74999131,61699362,61699362,57771804,0.516437,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,119471166,13743896,74999131,61699362,61699362,57771804,0.516437,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,119471166,13638896,75515131,61715362,61715362,57755804,0.516571,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,119471166,13750896,75484131,61741362,61741362,57729804,0.516789,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,119471166,14077896,76259131,61733362,61733362,57737804,0.516722,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,119471166,14237896,76379131,62730362,62730362,56740804,0.525067,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,119471166,14407896,76389408,62642639,62642639,56828527,0.524333,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,119471166,14439896,76836028,62495639,62495639,56975527,0.523102,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,119471166,14749896,76699607,61104218,61104218,58366948,0.511456,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,119471166,14916896,76460607,60845218,60845218,58625948,0.509288,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,119471166,14963896,76304607,60709218,60709218,58761948,0.50815,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,119471166,15143896,76563537,60616218,60616218,58854948,0.507371,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,119471166,15450896,76371537,60234218,60234218,59236948,0.504174,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,119471166,15568896,76157537,60052218,60052218,59418948,0.50265,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,119471166,15358896,76158537,60052218,60052218,59418948,0.50265,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,119471166,15342896,75878537,58929218,58929218,60541948,0.493251,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,119471166,15316896,75863537,58950218,58950218,60520948,0.493426,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,119471166,15311896,75874537,58950218,58950218,60520948,0.493426,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,119471166,15445896,75913537,58950218,58950218,60520948,0.493426,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,119471166,15725407,76435537,58880218,58880218,60590948,0.49284,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,119471166,15633483,75956537,58880218,58880218,60590948,0.49284,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,119471166,15612483,76430537,58878218,58878218,60592948,0.492824,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,119471166,15444483,76405537,58858218,58858218,60612948,0.492656,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,119471166,15326483,76787537,58798886,58798886,60672280,0.49216,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,119471166,15264483,76801537,58808886,58808886,60662280,0.492243,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,119471166,15264483,76895537,58859886,58859886,60611280,0.49267,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,119471166,15370480,77056537,59012886,59012886,60458280,0.493951,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,119471166,15343480,77016537,59035886,59035886,60435280,0.494143,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-25,119471166,15377480,77074537,59064886,59064886,60406280,0.494386,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-31,119471166,15333480,76990537,59034886,59034886,60436280,0.494135,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-08,119471166,15316673,77016537,59087886,59087886,60383280,0.494579,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-15,119471166,15306673,76669607,59151886,59151886,60319280,0.495114,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-22,119471166,15404673,76700607,59172886,59172886,60298280,0.49529,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-30,119471166,15471673,76274607,59299886,59299886,60171280,0.496353,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-03,119471166,15492597,76246537,59322886,59322886,60148280,0.496546,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-19,119471166,15570678,76246537,59283886,59283886,60187280,0.496219,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-26,119471166,15563678,76746537,59299886,59299886,60171280,0.496353,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-04,119471166,15726678,76805537,59295886,59295886,60175280,0.49632,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-11,119471166,15912678,76901537,59342886,59342886,60128280,0.496713,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-18,119471166,16436678,76557537,58254886,58254886,61216280,0.487606,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-25,119471166,16504678,76568537,58254886,58254886,61216280,0.487606,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-01,119471166,16748678,76934537,58184886,58184886,61286280,0.48702,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-08,119471166,16822678,76893537,58254886,58254886,61216280,0.487606,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-15,119471166,16792678,76845537,58348886,58348886,61122280,0.488393,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-22,119471166,16691678,76932537,58259886,58259886,61211280,0.487648,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-29,119471166,16935678,76173537,58239886,58239886,61231280,0.487481,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-06,119471166,16942678,76814537,58251886,58251886,61219280,0.487581,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-13,119471166,17381678,77072537,58171886,58171886,61299280,0.486912,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-20,119471166,16823081,76982537,58094886,58094886,61376280,0.486267,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-27,119471166,17463081,77347537,59077886,59077886,60393280,0.494495,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-04,119471166,17482081,76854537,58992886,58992886,60478280,0.493783,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-08,119471166,17716081,77287440,58994886,58994886,60476280,0.4938,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-17,119471166,17942685,77004440,59036886,59036886,60434280,0.494152,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-24,119471166,18450685,77038440,59080886,59080886,60390280,0.49452,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-01,119471166,18761685,77436091,59248886,59248886,60222280,0.495926,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-07,119471166,18977685,78264748,59317886,59317886,60153280,0.496504,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-15,119471166,18988685,78569748,59426886,59426886,60044280,0.497416,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-22,119471166,19298685,77625845,59468886,59468886,60002280,0.497768,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-29,119471166,19277185,77242817,59486886,59486886,59984280,0.497918,finmind,2026-07-22T04:17:31.412074+08:00
