date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,186957483,12150541,106422456,75674185,75674185,111283298,0.404767,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,186957483,11026542,105008456,74633276,74633276,112324207,0.399199,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,186957483,5591542,111736607,81057105,81057105,105900378,0.433559,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,186957483,6967542,101563082,75328253,75328253,111629230,0.402916,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,186957483,7283542,97041663,71337834,71337834,115619649,0.381572,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,186957483,7339542,95075205,68290910,68290910,118666573,0.365275,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,186957483,7925542,95045911,68824149,68824149,118133334,0.368127,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,186957483,8136542,94366612,69997703,69997703,116959780,0.374404,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,186957483,8066542,94466998,68477183,68477183,118480300,0.366271,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,186957483,7836542,94096697,67901467,67901467,119056016,0.363192,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,186957483,8014542,94439697,69023467,69023467,117934016,0.369193,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,186957483,7660542,96749309,72607159,72607159,114350324,0.388362,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,186957483,8458542,96133309,72518159,72518159,114439324,0.387886,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,186957483,6374542,94737088,69391079,69391079,117566404,0.37116,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,186957483,6269542,93372088,68958159,68958159,117999324,0.368844,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,186957483,6377542,88343088,63903079,63903079,123054404,0.341805,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,186957483,6726992,87649088,61275777,61275777,125681706,0.327752,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,186957483,8007992,84845088,60722931,60722931,126234552,0.324795,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,186957483,7681992,84873088,59006931,59006931,127950552,0.315617,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,186957483,7249992,82692767,57428857,57428857,129528626,0.307176,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,186957483,8197992,79412867,55729852,55729852,131227631,0.298088,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,186957483,8061992,79678867,56003852,56003852,130953631,0.299554,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,186957483,7706992,80120867,56344852,56344852,130612631,0.301378,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,186957483,7902992,80763500,58737852,58737852,128219631,0.314178,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,186957483,6663992,79363505,56952857,56952857,130004626,0.30463,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,186957483,6435992,78319505,57263857,57263857,129693626,0.306293,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,186957483,6586992,77323135,55905857,55905857,131051626,0.29903,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,186957483,6085883,95034322,62635599,62635599,124321884,0.335026,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,186957483,6137989,95680695,66136999,66136999,120820484,0.353754,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,186957483,5860989,95210687,67741907,67741907,119215576,0.362339,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,186957483,7160147,96022779,68051787,68051787,118905696,0.363996,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,186957483,7672952,95760792,67936322,67936322,119021161,0.363378,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,186957483,7603759,98559227,70943073,70943073,116014410,0.379461,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,186957483,8533759,105761939,78243264,78243264,108714219,0.418508,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,186957483,12078759,104419824,74719264,74719264,112238219,0.399659,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,186957483,11222759,101319074,72209264,72209264,114748219,0.386234,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,186957483,10616546,99672689,71174264,71174264,115783219,0.380698,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-25,186957483,10090546,99269689,71312264,71312264,115645219,0.381436,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-31,186957483,9890546,97901689,71318264,71318264,115639219,0.381468,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-08,186957483,10729546,93779064,67020359,67020359,119937124,0.358479,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-15,186957483,7570546,92000491,66803579,66803579,120153904,0.35732,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-22,186957483,6810546,91117491,65632592,65632592,121324891,0.351056,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-30,186957483,6650546,89349422,63907592,63907592,123049891,0.34183,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-03,186957483,6867915,88488422,63495592,63495592,123461891,0.339626,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-19,186957483,6589915,87729435,63324592,63324592,123632891,0.338711,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-26,186957483,7257915,87886435,63508127,63508127,123449356,0.339693,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-04,186957483,8021915,86542435,62041127,62041127,124916356,0.331846,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-11,186957483,8396915,84606040,58028465,58028465,128929018,0.310383,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-18,186957483,8121915,81429031,58698254,58698254,128259229,0.313966,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-25,186957483,8912915,79962951,57273254,57273254,129684229,0.306344,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-01,186957483,7921915,80311031,58331254,58331254,128626229,0.312003,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-08,186957483,7240916,79821031,58895139,58895139,128062344,0.315019,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-15,186957483,7523426,77794782,56392139,56392139,130565344,0.301631,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-22,186957483,7103426,78497031,54859214,54859214,132098269,0.293431,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-29,186957483,7229916,76947031,52403552,52403552,134553931,0.280297,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-06,186957483,7507813,74185031,46378179,46378179,140579304,0.248068,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-13,186957483,8767888,71297782,42191895,42191895,144765588,0.225676,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-20,186957483,8445888,69874100,43316557,43316557,143640926,0.231692,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-27,186957483,7907602,68348851,43235895,43235895,143721588,0.231261,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-04,186957483,6296157,67595850,42592557,42592557,144364926,0.227819,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-08,215082483,6556299,67809890,44854684,44854684,170227799,0.208546,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-17,215082483,6593134,66661598,43687557,43687557,171394926,0.20312,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-24,215082483,6403134,66344598,43987557,43987557,171094926,0.204515,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-01,215082483,6686134,66381598,44041557,44041557,171040926,0.204766,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-07,215082483,6635134,66393779,44197557,44197557,170884926,0.205491,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-15,215082483,7077134,66554598,44255557,44255557,170826926,0.205761,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-22,215082483,7437134,67374638,43535351,43535351,171547132,0.202412,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-29,215082483,6871793,67015558,43404351,43404351,171678132,0.201803,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-05,215082483,9387909,67413573,45747724,45747724,169334759,0.212699,finmind,2026-07-22T04:17:31.412074+08:00
