date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,185027323,45632058,113504995,85173701,85173701,99853622,0.46033,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,185027323,48032851,114446286,84234507,84234507,100792816,0.455254,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,185027323,47870854,108537151,79633435,79633435,105393888,0.430387,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,185027323,36471871,95734266,75653420,75653420,109373903,0.408877,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,185027323,36682971,93750757,69351174,69351174,115676149,0.374816,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,185027323,36823921,91499780,67856080,67856080,117171243,0.366735,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,185027323,37158922,89853623,69252166,69252166,115775157,0.374281,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,185027323,37813522,89139654,67209967,67209967,117817356,0.363243,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,185027323,37402545,89472259,67289715,67289715,117737608,0.363674,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,185027323,37831545,88178169,68020050,68020050,117007273,0.367622,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,185027323,40302545,89255352,67938980,67938980,117088343,0.367183,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,185027323,42971545,91315607,70874219,70874219,114153104,0.383047,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,185027323,43405430,92809196,71348673,71348673,113678650,0.385612,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,185027323,42863430,93239096,72205777,72205777,112821546,0.390244,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,185027323,43207430,93260674,69924944,69924944,115102379,0.377917,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,185027323,43308430,91574977,69964944,69964944,115062379,0.378133,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,185027323,41480230,89480153,70064744,70064744,114962579,0.378672,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,185027323,40429745,86690904,69015113,69015113,116012210,0.373,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,185027323,39403145,84430991,69276182,69276182,115751141,0.374411,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,185027323,39177760,86105768,69548182,69548182,115479141,0.375881,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,185027323,40167960,85692131,69310306,69310306,115717017,0.374595,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,185027323,40025960,85202911,69501044,69501044,115526279,0.375626,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,185027323,40316960,86175634,67252875,67252875,117774448,0.363475,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,185027323,41000970,86230709,69633121,69633121,115394202,0.37634,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,185027323,39105160,82363154,68032171,68032171,116995152,0.367687,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,185027323,37937488,80187640,66513171,66513171,118514152,0.359478,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,185027323,37720488,81935859,68851379,68851379,116175944,0.372115,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,185027323,38664488,83958769,70328017,70328017,114699306,0.380095,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,185027323,40903488,86425984,69988518,69988518,115038805,0.37826,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,185027323,42181838,89497353,72016634,72016634,113010689,0.389222,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,185027323,43413838,91791517,72572599,72572599,112454724,0.392226,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,185027323,44947838,90940617,71255404,71255404,113771919,0.385107,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,185027323,43015838,90962245,71356133,71356133,113671190,0.385652,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,185027323,43800838,91899833,74193025,74193025,110834298,0.400984,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,185027323,44310838,88513002,69427671,69427671,115599652,0.375229,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,185027323,38925988,87854625,69528831,69528831,115498492,0.375776,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,185027323,37446988,85888301,67465307,67465307,117562016,0.364623,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-25,185027323,37463820,85162388,69321382,69321382,115705941,0.374655,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-31,185027323,37295951,85412626,70354382,70354382,114672941,0.380238,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-08,185027323,37607828,84859544,68695653,68695653,116331670,0.371273,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-15,185027323,37398137,85737746,68276783,68276783,116750540,0.369009,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-22,185027323,35335525,84313029,68139783,68139783,116887540,0.368269,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-30,185027323,34507521,86407911,67945783,67945783,117081540,0.36722,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-03,185027323,34853521,84978975,68836016,68836016,116191307,0.372032,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-19,185027323,35246575,85958417,68991016,68991016,116036307,0.372869,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-26,185027323,34849575,86150717,66922783,66922783,118104540,0.361691,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-04,185027323,31083075,85092504,65137017,65137017,119890306,0.35204,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-11,185027323,25723063,80470930,65931578,65931578,119095745,0.356334,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-18,185027323,26640754,80173126,63265474,63265474,121761849,0.341925,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-25,185027323,25360754,80114557,62915211,62915211,122112112,0.340032,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-01,185027323,24980622,79613106,62179001,62179001,122848322,0.336053,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-08,185027323,25420622,78513931,63535001,63535001,121492322,0.343382,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-15,185027323,26652622,84459383,68943843,68943843,116083480,0.372614,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-22,185027323,26048622,84971433,68039776,68039776,116987547,0.367728,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-29,185027323,26067622,84580355,68504926,68504926,116522397,0.370242,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-06,185027323,28414649,84909166,66361105,66361105,118666218,0.358656,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-13,185027323,29843649,86454022,66334834,66334834,118692489,0.358514,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-20,185027323,29625649,87350545,64486572,64486572,120540751,0.348525,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-27,185027323,35042649,90733135,69351945,69351945,115675378,0.37482,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-04,185027323,37576649,92542565,66579007,66579007,118448316,0.359833,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-08,185027323,37071322,91751032,66421132,66421132,118606191,0.35898,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-17,185027323,34833322,92054863,67133487,67133487,117893836,0.36283,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-24,185027323,34571173,94555687,69239584,69239584,115787739,0.374213,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-01,185027323,33984173,94612516,72143131,72143131,112884192,0.389905,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-07,185027323,38639173,97182652,72763178,72763178,112264145,0.393256,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-15,185027323,38836315,98695500,72599061,72599061,112428262,0.392369,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-22,185027323,40992153,98401270,77163552,77163552,107863771,0.417039,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-29,185027323,39052153,102031912,79691598,79691598,105335725,0.430702,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-05,185027323,40718506,108746667,82181268,82181268,102846055,0.444157,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-12,185027323,45461316,108915062,85918899,85918899,99108424,0.464358,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-19,185027323,48329418,111855187,84105218,84105218,100922105,0.454556,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-26,185027323,52226236,113857659,87015607,87015607,98011716,0.470285,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-02,185027323,50640236,113376965,89522495,89522495,95504828,0.483834,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-10,185027323,51544236,114773645,89701205,89701205,95326118,0.4848,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-14,185027323,52857236,113382365,90880031,90880031,94147292,0.491171,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-23,185027323,54135236,114937272,89945499,89945499,95081824,0.48612,finmind,2026-07-22T04:17:31.412074+08:00
2016-09-30,185027323,54652267,117374927,90882499,90882499,94144824,0.491184,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-07,185027323,54822134,115840112,90104438,90104438,94922885,0.486979,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-14,185027323,52855398,114807680,88331576,88331576,96695747,0.477397,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-21,185027323,51945188,110084821,82036565,82036565,102990758,0.443375,finmind,2026-07-22T04:17:31.412074+08:00
2016-10-28,185027323,50942188,111151103,85537188,85537188,99490135,0.462295,finmind,2026-07-22T04:17:31.412074+08:00
2016-11-04,185027323,51402188,108090309,82144351,82144351,102882972,0.443958,finmind,2026-07-22T04:17:31.412074+08:00
2016-11-11,185027323,51055288,105262373,78968003,78968003,106059320,0.426791,finmind,2026-07-22T04:17:31.412074+08:00
2016-11-18,185027323,53071287,102147125,77047301,77047301,107980022,0.41641,finmind,2026-07-22T04:17:31.412074+08:00
2016-11-25,185027323,55966287,108107013,79225612,79225612,105801711,0.428183,finmind,2026-07-22T04:17:31.412074+08:00
2016-12-02,185027323,56936287,111135945,82394983,82394983,102632340,0.445313,finmind,2026-07-22T04:17:31.412074+08:00
2016-12-09,185027323,58718445,111394878,80353056,80353056,104674267,0.434277,finmind,2026-07-22T04:17:31.412074+08:00
2016-12-16,185027323,57594726,109889968,79889962,79889962,105137361,0.431774,finmind,2026-07-22T04:17:31.412074+08:00
2016-12-30,185027323,56674310,107193246,77893033,77893033,107134290,0.420981,finmind,2026-07-22T04:17:31.412074+08:00
2017-01-06,185027323,55788071,106958046,76882169,76882169,108145154,0.415518,finmind,2026-07-22T04:17:31.412074+08:00
2017-01-13,185027323,56093540,106036482,78314690,78314690,106712633,0.42326,finmind,2026-07-22T04:17:31.412074+08:00
2017-01-20,185027323,62433867,114048381,81916427,81916427,103110896,0.442726,finmind,2026-07-22T04:17:31.412074+08:00
2017-01-26,185027323,63737017,113908246,80842301,80842301,104185022,0.436921,finmind,2026-07-22T04:17:31.412074+08:00
2017-02-03,185027323,63795043,112656246,81973301,81973301,103054022,0.443033,finmind,2026-07-22T04:17:31.412074+08:00
2017-02-10,185027323,62338123,109353712,76413885,76413885,108613438,0.412987,finmind,2026-07-22T04:17:31.412074+08:00
2017-02-18,185027323,65123469,108648507,84079760,84079760,100947563,0.454418,finmind,2026-07-22T04:17:31.412074+08:00
2017-02-24,185027323,65759456,107976115,79038423,79038423,105988900,0.427172,finmind,2026-07-22T04:17:31.412074+08:00
2017-03-03,185027323,65059456,105929538,79802423,79802423,105224900,0.431301,finmind,2026-07-22T04:17:31.412074+08:00
2017-03-10,185027323,67059399,107375207,80047788,80047788,104979535,0.432627,finmind,2026-07-22T04:17:31.412074+08:00
2017-03-17,185027323,69584184,110820269,82938394,82938394,102088929,0.448249,finmind,2026-07-22T04:17:31.412074+08:00
2017-03-24,185027323,74502816,115135578,84547560,84547560,100479763,0.456946,finmind,2026-07-22T04:17:31.412074+08:00
2017-03-31,185027323,74298367,116779635,82658971,82658971,102368352,0.446739,finmind,2026-07-22T04:17:31.412074+08:00
2017-04-07,185027323,74282435,116804635,83451799,83451799,101575524,0.451024,finmind,2026-07-22T04:17:31.412074+08:00
2017-04-14,186604488,72912162,116360986,83618871,83618871,102985617,0.448108,finmind,2026-07-22T04:17:31.412074+08:00
2017-04-21,186604488,71855538,112721719,81000385,81000385,105604103,0.434075,finmind,2026-07-22T04:17:31.412074+08:00
2017-04-28,186604488,77766157,122372935,87783342,87783342,98821146,0.470425,finmind,2026-07-22T04:17:31.412074+08:00
2017-05-05,186604488,78824957,121884663,89412380,89412380,97192108,0.479154,finmind,2026-07-22T04:17:31.412074+08:00
2017-05-12,186604488,78160674,121098708,86892134,86892134,99712354,0.465649,finmind,2026-07-22T04:17:31.412074+08:00
2017-05-19,194403309,78771435,118589299,83151500,83151500,111251809,0.427727,finmind,2026-07-22T04:17:31.412074+08:00
2017-05-26,194403309,77249158,116426256,79308906,79308906,115094403,0.407961,finmind,2026-07-22T04:17:31.412074+08:00
2017-06-03,194403309,75183159,112849047,75879723,75879723,118523586,0.390321,finmind,2026-07-22T04:17:31.412074+08:00
2017-06-09,194403309,76273237,114808330,76586412,76586412,117816897,0.393956,finmind,2026-07-22T04:17:31.412074+08:00
2017-06-16,194403309,76754237,116189920,79307308,79307308,115096001,0.407952,finmind,2026-07-22T04:17:31.412074+08:00
2017-06-23,194403309,79453533,121508842,84368970,84368970,110034339,0.433989,finmind,2026-07-22T04:17:31.412074+08:00
2017-06-30,194403309,78883100,121418649,87443410,87443410,106959899,0.449804,finmind,2026-07-22T04:17:31.412074+08:00
2017-07-07,194403309,77180585,122759249,88587597,88587597,105815712,0.45569,finmind,2026-07-22T04:17:31.412074+08:00
2017-07-14,194403309,76730682,123010583,86401180,86401180,108002129,0.444443,finmind,2026-07-22T04:17:31.412074+08:00
2017-07-21,194844309,81843021,126880707,85617424,85617424,109226885,0.439415,finmind,2026-07-22T04:17:31.412074+08:00
2017-07-28,194844309,85711664,128324650,88015036,88015036,106829273,0.45172,finmind,2026-07-22T04:17:31.412074+08:00
2017-08-04,194844309,88983056,129437637,90730028,90730028,104114281,0.465654,finmind,2026-07-22T04:17:31.412074+08:00
2017-08-11,194844309,92102647,129949547,90654510,90654510,104189799,0.465266,finmind,2026-07-22T04:17:31.412074+08:00
2017-08-18,194844309,92116144,130274025,94005390,94005390,100838919,0.482464,finmind,2026-07-22T04:17:31.412074+08:00
2017-08-25,194844309,94914856,131803971,94094473,94094473,100749836,0.482921,finmind,2026-07-22T04:17:31.412074+08:00
2017-09-01,194844309,91662178,128365536,89470726,89470726,105373583,0.459191,finmind,2026-07-22T04:17:31.412074+08:00
2017-09-08,194844309,90539830,123794256,88074558,88074558,106769751,0.452025,finmind,2026-07-22T04:17:31.412074+08:00
2017-09-15,194844309,90324674,123717522,90832558,90832558,104011751,0.46618,finmind,2026-07-22T04:17:31.412074+08:00
2017-09-22,194844309,91511261,120733381,87486791,87486791,107357518,0.449009,finmind,2026-07-22T04:17:31.412074+08:00
2017-09-30,194844309,89018435,120728907,87351162,87351162,107493147,0.448313,finmind,2026-07-22T04:17:31.412074+08:00
2017-10-06,194844309,85518978,118679610,86690369,86690369,108153940,0.444921,finmind,2026-07-22T04:17:31.412074+08:00
2017-10-13,194844309,90084098,118962616,84866100,84866100,109978209,0.435559,finmind,2026-07-22T04:17:31.412074+08:00
2017-10-20,194844309,82233029,113447482,77554980,77554980,117289329,0.398036,finmind,2026-07-22T04:17:31.412074+08:00
2017-10-27,194844309,82761304,117617149,84379647,84379647,110464662,0.433062,finmind,2026-07-22T04:17:31.412074+08:00
2017-11-03,194844309,85062445,116365726,85439740,85439740,109404569,0.438503,finmind,2026-07-22T04:17:31.412074+08:00
2017-11-10,194844309,83627361,115741032,86859184,86859184,107985125,0.445788,finmind,2026-07-22T04:17:31.412074+08:00
2017-11-17,194844309,82735715,114576432,85817906,85817906,109026403,0.440443,finmind,2026-07-22T04:17:31.412074+08:00
2017-11-24,194844309,86312648,117533836,85567906,85567906,109276403,0.43916,finmind,2026-07-22T04:17:31.412074+08:00
2017-12-01,194844309,84788038,116662946,86737906,86737906,108106403,0.445165,finmind,2026-07-22T04:17:31.412074+08:00
2017-12-08,194844309,83975422,116943869,87630906,87630906,107213403,0.449748,finmind,2026-07-22T04:17:31.412074+08:00
2017-12-15,200296877,84094910,117764869,88140906,88140906,112155971,0.440051,finmind,2026-07-22T04:17:31.412074+08:00
2017-12-22,200296877,86104876,116400741,84633894,84633894,115662983,0.422542,finmind,2026-07-22T04:17:31.412074+08:00
2018-01-05,200296877,81949735,115639796,85571886,85571886,114724991,0.427225,finmind,2026-07-22T04:17:31.412074+08:00
2018-01-12,200296877,77992850,112307460,90432346,90432346,109864531,0.451492,finmind,2026-07-22T04:17:31.412074+08:00
