date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,132950363,5455694,51812904,38089912,38089912,94860451,0.286497,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,132950363,5472695,51698904,38039912,38039912,94910451,0.286121,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,132950363,5692695,50753904,36714412,36714412,96235951,0.276151,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,132950363,6337695,49839904,35599412,35599412,97350951,0.267765,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,132950363,6339695,49259904,35437412,35437412,97512951,0.266546,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,132950363,6218695,48408904,35281412,35281412,97668951,0.265373,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,132950363,6141695,48344904,35143412,35143412,97806951,0.264335,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,132950363,6073695,48296904,34134412,34134412,98815951,0.256746,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,132950363,5943695,47716904,34150412,34150412,98799951,0.256866,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,132950363,5760695,47303504,32733864,32733864,100216499,0.246211,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,132950363,5629596,47217504,32765864,32765864,100184499,0.246452,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,132950363,5530596,47078504,32744864,32744864,100205499,0.246294,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,132950363,5485596,46493504,32644864,32644864,100305499,0.245542,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,132950363,5413596,46082504,32644864,32644864,100305499,0.245542,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,132950363,5412596,46082504,32644864,32644864,100305499,0.245542,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,132950363,5401596,46082504,31844864,31844864,101105499,0.239524,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,132950363,5271596,46106504,31844864,31844864,101105499,0.239524,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,132950363,5133596,45858504,31594864,31594864,101355499,0.237644,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,132950363,5113596,45958504,31594864,31594864,101355499,0.237644,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,132950363,5167596,45748504,31361864,31361864,101588499,0.235892,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,132950363,5166596,45496504,31097864,31097864,101852499,0.233906,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,132950363,5235596,45906504,31097864,31097864,101852499,0.233906,finmind,2026-07-22T04:17:31.412074+08:00
