date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,2378060800,235159207,2137976615,2071350793,2071350793,306710007,0.871025,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,2378060800,237756238,2138988552,2073479329,2073479329,304581471,0.87192,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,2378060800,237018151,2134945232,2071148334,2071148334,306912466,0.87094,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,2378060800,239436975,2132372851,2070580322,2070580322,307480478,0.870701,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,2378060800,240795975,2130643132,2068489282,2068489282,309571518,0.869822,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,2378060800,241606975,2131198231,2065335432,2065335432,312725368,0.868496,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,2378060800,244779573,2129740347,2064223289,2064223289,313837511,0.868028,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,2378060800,244986063,2130281205,2066349300,2066349300,311711500,0.868922,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,2378060800,240913313,2128011977,2063159282,2063159282,314901518,0.867581,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,2378060800,238106829,2124192272,2060684624,2060684624,317376176,0.86654,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,2378060800,233915900,2120414832,2054352796,2054352796,323708004,0.863877,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,2378060800,232742447,2119275503,2053986408,2053986408,324074392,0.863723,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,2378060800,231598392,2119791290,2053223228,2053223228,324837572,0.863402,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,2378060800,230890841,2118488601,2052117460,2052117460,325943340,0.862937,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,2378060800,230106982,2115692798,2051039241,2051039241,327021559,0.862484,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,2378060800,228737713,2116133777,2050190300,2050190300,327870500,0.862127,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,2378060800,228984092,2116171578,2047863664,2047863664,330197136,0.861149,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,2378060800,230832830,2117263957,2050971803,2050971803,327088997,0.862456,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,2378060800,230835112,2116563789,2049915535,2049915535,328145265,0.862011,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,2378060800,228221148,2116184687,2048250105,2048250105,329810695,0.861311,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,2378060800,224046579,2115056469,2045676275,2045676275,332384525,0.860229,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,2378060800,224696479,2115739408,2046419315,2046419315,331641485,0.860541,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,2378060800,225222138,2115196269,2045490044,2045490044,332570756,0.86015,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,2378060800,224758387,2115166126,2045115912,2045115912,332944888,0.859993,finmind,2026-07-22T04:17:31.412074+08:00
