date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,7757446545,1208688632,6217392387,6092308299,6092308299,1665138246,0.78535,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,7757446545,1268224478,6261985078,6128890945,6128890945,1628555600,0.790066,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,7757446545,1308361298,6293497124,6156041191,6156041191,1601405354,0.793565,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,7757446545,1322738905,6300999338,6173913805,6173913805,1583532740,0.795869,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,7757446545,1328387914,6305262562,6177058903,6177058903,1580387642,0.796275,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,7757446545,1330358286,6305470104,6177676958,6177676958,1579769587,0.796354,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,7757446545,1323911543,6299744973,6169623452,6169623452,1587823093,0.795316,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,7757446545,1314204116,6293683315,6165949653,6165949653,1591496892,0.794843,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,7757446545,1299630521,6279774356,6150920650,6150920650,1606525895,0.792905,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,7757446545,1300123627,6280934432,6148696361,6148696361,1608750184,0.792619,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,7757446545,1289510217,6275071966,6142284266,6142284266,1615162279,0.791792,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,7757446545,1273300966,6274325783,6140555864,6140555864,1616890681,0.791569,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,7757446545,1268517407,6277439956,6142033867,6142033867,1615412678,0.79176,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,7757446545,1268912424,6281595877,6147726500,6147726500,1609720045,0.792494,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,7757446545,1267983727,6282746433,6149119288,6149119288,1608327257,0.792673,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,7757446545,1277050974,6280177314,6146122539,6146122539,1611324006,0.792287,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,7757446545,1304147508,6290667725,6159991138,6159991138,1597455407,0.794075,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,7757446545,1353150893,6320180123,6186317959,6186317959,1571128586,0.797468,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,7757446545,1383611199,6325929074,6189617346,6189617346,1567829199,0.797894,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,7757446545,1411019584,6329936533,6186208023,6186208023,1571238522,0.797454,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,7757446545,1443523583,6329447952,6180684428,6180684428,1576762117,0.796742,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,7757446545,1467817497,6333101307,6186635306,6186635306,1570811239,0.797509,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,7757446545,1494139682,6331319436,6185057060,6185057060,1572389485,0.797306,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,7757446545,1539115532,6337674237,6190807207,6190807207,1566639338,0.798047,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,7757446545,1555980019,6337607435,6187926122,6187926122,1569520423,0.797676,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,7757446545,1584199692,6346164178,6201412994,6201412994,1556033551,0.799414,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,7757446545,1597100222,6346930427,6195078011,6195078011,1562368534,0.798598,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,7757446545,1614673465,6359810291,6212717141,6212717141,1544729404,0.800871,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,7757446545,1647952123,6374352821,6226235875,6226235875,1531210670,0.802614,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,7757446545,1662422914,6382904754,6232758756,6232758756,1524687789,0.803455,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,7757446545,1660313465,6384779218,6235483309,6235483309,1521963236,0.803806,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,7757446545,1648357538,6379994375,6229815049,6229815049,1527631496,0.803075,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,7757446545,1651420451,6385876086,6241975635,6241975635,1515470910,0.804643,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,7757446545,1652890420,6387199858,6241568345,6241568345,1515878200,0.804591,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,7757446545,1646594895,6386658094,6236871956,6236871956,1520574589,0.803985,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,7757446545,1643683209,6380501307,6233898060,6233898060,1523548485,0.803602,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,7757446545,1643261091,6378989129,6226706947,6226706947,1530739598,0.802675,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-25,7757446545,1656033734,6384125824,6231795339,6231795339,1525651206,0.803331,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-31,7757446545,1654226211,6384090486,6231458040,6231458040,1525988505,0.803287,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-08,7757446545,1671699447,6381679146,6224537140,6224537140,1532909405,0.802395,finmind,2026-07-22T04:17:31.412074+08:00
