date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,196674224,11272481,110278979,86651493,86651493,110022731,0.440584,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,196674224,11337481,109886979,86651493,86651493,110022731,0.440584,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,196674224,10913481,109521979,86651493,86651493,110022731,0.440584,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,196674224,11057481,112073979,91227493,91227493,105446731,0.463851,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,196674224,11372481,111120979,89107493,89107493,107566731,0.453072,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,196674224,11376481,111770979,88698493,88698493,107975731,0.450992,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,196674224,13697433,111022979,89065493,89065493,107608731,0.452858,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,196674224,13751433,110614979,88017646,88017646,108656578,0.44753,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,196674224,13566433,109199979,87549646,87549646,109124578,0.445151,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,196674224,13496433,111157979,88483646,88483646,108190578,0.4499,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,196674224,13266433,110286979,89685646,89685646,106988578,0.456011,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,196674224,13224433,109917979,89410646,89410646,107263578,0.454613,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,196674224,13153433,109953979,89136646,89136646,107537578,0.45322,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,196674224,13147433,109882979,88110646,88110646,108563578,0.448003,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,196674224,13180433,108050979,87846646,87846646,108827578,0.446661,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,196674224,13415433,106424979,86705646,86705646,109968578,0.440859,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,196674224,13220433,106552979,86681493,86681493,109992731,0.440736,finmind,2026-07-22T04:17:31.412074+08:00
