date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,98049600,284384,44385372,30469475,30469475,67580125,0.310756,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,98049600,872384,45041483,30718586,30718586,67331014,0.313296,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,98049600,392384,49079780,35799839,35799839,62249761,0.36512,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,98049600,234384,47590557,34871616,34871616,63177984,0.355653,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,98049600,277384,47541544,34906603,34906603,63142997,0.35601,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,98049600,339384,47174514,33684573,33684573,64365027,0.343546,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,98049600,275384,47070514,33618573,33618573,64431027,0.342873,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,98049600,257384,47020387,33659446,33659446,64390154,0.34329,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,98049600,205384,46718045,32533104,32533104,65516496,0.331803,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,98049600,270384,46778834,32163402,32163402,65886198,0.328032,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,980496000,249384,46682370,32259938,32259938,948236062,0.032902,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,980496000,209384,46585370,32319938,32319938,948176062,0.032963,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,980496000,184384,45399919,32160487,32160487,948335513,0.0328,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,98049600,173384,45447893,32222461,32222461,65827139,0.328634,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,98049600,248384,45405605,32225173,32225173,65824427,0.328662,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,98049600,268384,45685810,32474378,32474378,65575222,0.331204,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,98049600,257384,44796677,32388245,32388245,65661355,0.330325,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,98049600,259384,44889063,32393631,32393631,65655969,0.33038,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,98049600,265384,44410905,32357473,32357473,65692127,0.330011,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,98049600,204384,44451668,32311236,32311236,65738364,0.32954,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,98049600,436384,41354668,29515236,29515236,68534364,0.301024,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,98049600,250384,42504391,29514959,29514959,68534641,0.301021,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,98049600,214384,42259391,30563959,30563959,67485641,0.311719,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,98049600,153384,42393237,30771805,30771805,67277795,0.313839,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,98049600,84384,42702463,31082031,31082031,66967569,0.317003,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,98049600,115384,42696355,31157923,31157923,66891677,0.317777,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,98049600,139384,43176639,31173207,31173207,66876393,0.317933,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,98049600,145384,43222589,31206157,31206157,66843443,0.318269,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,98049600,130384,43179570,29496138,29496138,68553462,0.300829,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,98049600,92384,43031194,29508762,29508762,68540838,0.300957,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,98049600,155384,42460061,29512629,29512629,68536971,0.300997,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,98049600,128384,42862323,29507891,29507891,68541709,0.300949,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,98049600,193384,42440271,29527839,29527839,68521761,0.301152,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,98049600,215384,42376942,29528510,29528510,68521090,0.301159,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,98049600,231384,41812942,29527510,29527510,68522090,0.301149,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,98049600,244384,41829942,29532510,29532510,68517090,0.3012,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,98049600,177384,41834942,30533510,30533510,67516090,0.311409,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-25,98049600,219384,41818612,30523180,30523180,67526420,0.311303,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-31,98049600,221384,41818414,30522982,30522982,67526618,0.311301,finmind,2026-07-22T04:17:31.412074+08:00
