date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2019-03-29,2047778415,,555946488,411327402,411327402,1636451013,0.200865,finmind,2026-07-22T04:17:31.412074+08:00
2020-05-08,2047778415,,560188239,415357540,415357540,1632420875,0.202833,finmind,2026-07-22T04:17:31.412074+08:00
2020-05-15,2047778415,,560190239,415359540,415359540,1632418875,0.202834,finmind,2026-07-22T04:17:31.412074+08:00
2020-05-22,2047778415,,560345416,415513618,415513618,1632264797,0.202909,finmind,2026-07-22T04:17:31.412074+08:00
2020-05-29,2047778415,,560346515,415514717,415514717,1632263698,0.20291,finmind,2026-07-22T04:17:31.412074+08:00
2020-06-05,2047778415,,560354814,415523016,415523016,1632255399,0.202914,finmind,2026-07-22T04:17:31.412074+08:00
2020-06-12,2047778415,,560471894,416640096,416640096,1631138319,0.20346,finmind,2026-07-22T04:17:31.412074+08:00
2020-06-20,2047778415,,560471894,416640096,416640096,1631138319,0.20346,finmind,2026-07-22T04:17:31.412074+08:00
2020-06-24,2047778415,,560471894,416640096,416640096,1631138319,0.20346,finmind,2026-07-22T04:17:31.412074+08:00
2020-07-03,2047778415,,560472894,416641096,416641096,1631137319,0.20346,finmind,2026-07-22T04:17:31.412074+08:00
2020-07-10,2047778415,,560495894,416664096,416664096,1631114319,0.203471,finmind,2026-07-22T04:17:31.412074+08:00
2020-07-17,2047778415,,560559492,416727694,416727694,1631050721,0.203502,finmind,2026-07-22T04:17:31.412074+08:00
2020-07-24,2047778415,,560559493,416727695,416727695,1631050720,0.203502,finmind,2026-07-22T04:17:31.412074+08:00
2020-07-31,2047778415,,560576493,416744695,416744695,1631033720,0.203511,finmind,2026-07-22T04:17:31.412074+08:00
2020-08-07,2047778415,,560578493,416746695,416746695,1631031720,0.203512,finmind,2026-07-22T04:17:31.412074+08:00
2020-08-14,2047778415,,560578493,416746695,416746695,1631031720,0.203512,finmind,2026-07-22T04:17:31.412074+08:00
2020-08-21,2047778415,,560578792,416746994,416746994,1631031421,0.203512,finmind,2026-07-22T04:17:31.412074+08:00
2020-08-28,2047778415,,560578989,416747191,416747191,1631031224,0.203512,finmind,2026-07-22T04:17:31.412074+08:00
2020-09-04,2047778415,,560579388,416747590,416747590,1631030825,0.203512,finmind,2026-07-22T04:17:31.412074+08:00
2020-09-11,2047778415,,560583388,416751590,416751590,1631026825,0.203514,finmind,2026-07-22T04:17:31.412074+08:00
2020-09-18,2047778415,,560583388,416751590,416751590,1631026825,0.203514,finmind,2026-07-22T04:17:31.412074+08:00
2020-09-26,2047778415,,560783388,416951590,416951590,1630826825,0.203612,finmind,2026-07-22T04:17:31.412074+08:00
2020-09-30,2047778415,,560784388,416952590,416952590,1630825825,0.203612,finmind,2026-07-22T04:17:31.412074+08:00
2020-10-08,2047778415,,560994480,417162682,417162682,1630615733,0.203715,finmind,2026-07-22T04:17:31.412074+08:00
2020-10-16,2047778415,,560994480,417162682,417162682,1630615733,0.203715,finmind,2026-07-22T04:17:31.412074+08:00
2020-10-23,2047778415,,561104679,417172881,417172881,1630605534,0.20372,finmind,2026-07-22T04:17:31.412074+08:00
2020-10-30,2047778415,,561108679,417176881,417176881,1630601534,0.203722,finmind,2026-07-22T04:17:31.412074+08:00
2020-11-06,2047778415,,561125978,417194180,417194180,1630584235,0.20373,finmind,2026-07-22T04:17:31.412074+08:00
2020-11-13,2047778415,,561147591,417215793,417215793,1630562622,0.203741,finmind,2026-07-22T04:17:31.412074+08:00
2020-11-20,2047778415,,561147591,417215793,417215793,1630562622,0.203741,finmind,2026-07-22T04:17:31.412074+08:00
2020-11-27,2047778415,,561147591,417215793,417215793,1630562622,0.203741,finmind,2026-07-22T04:17:31.412074+08:00
2020-12-04,2047778415,,561157790,417225992,417225992,1630552423,0.203746,finmind,2026-07-22T04:17:31.412074+08:00
2020-12-11,2047778415,,561157790,417225992,417225992,1630552423,0.203746,finmind,2026-07-22T04:17:31.412074+08:00
2020-12-18,2047778415,,561222790,417225992,417225992,1630552423,0.203746,finmind,2026-07-22T04:17:31.412074+08:00
2020-12-25,2047778415,,561202386,417677588,417677588,1630100827,0.203966,finmind,2026-07-22T04:17:31.412074+08:00
2020-12-31,2047778415,,561502386,417625588,417625588,1630152827,0.203941,finmind,2026-07-22T04:17:31.412074+08:00
2021-01-08,2047778415,,561552648,417675850,417675850,1630102565,0.203965,finmind,2026-07-22T04:17:31.412074+08:00
2021-01-15,2047778415,,561552648,417675850,417675850,1630102565,0.203965,finmind,2026-07-22T04:17:31.412074+08:00
2021-01-22,2047778415,,561352648,417475850,417475850,1630302565,0.203868,finmind,2026-07-22T04:17:31.412074+08:00
2021-01-29,2047778415,,561187147,417310349,417310349,1630468066,0.203787,finmind,2026-07-22T04:17:31.412074+08:00
2021-02-05,2047778415,,561962391,417311394,417311394,1630467021,0.203787,finmind,2026-07-22T04:17:31.412074+08:00
2021-02-09,2047778415,,561960500,417411503,417411503,1630366912,0.203836,finmind,2026-07-22T04:17:31.412074+08:00
2021-02-20,2047778415,,561960500,417411503,417411503,1630366912,0.203836,finmind,2026-07-22T04:17:31.412074+08:00
2021-02-26,2047778415,,561540501,417411504,417411504,1630366911,0.203836,finmind,2026-07-22T04:17:31.412074+08:00
2021-03-05,2047778415,,561850501,417321504,417321504,1630456911,0.203792,finmind,2026-07-22T04:17:31.412074+08:00
2021-03-12,2047778415,,561858501,417329504,417329504,1630448911,0.203796,finmind,2026-07-22T04:17:31.412074+08:00
2021-03-19,2047778415,,561858501,417329504,417329504,1630448911,0.203796,finmind,2026-07-22T04:17:31.412074+08:00
2021-03-26,2047778415,,561959188,417330191,417330191,1630448224,0.203797,finmind,2026-07-22T04:17:31.412074+08:00
2021-04-01,2047778415,,562110188,417481191,417481191,1630297224,0.20387,finmind,2026-07-22T04:17:31.412074+08:00
2021-04-09,2047778415,,562110188,417481191,417481191,1630297224,0.20387,finmind,2026-07-22T04:17:31.412074+08:00
2021-04-16,2047778415,,562110188,417481191,417481191,1630297224,0.20387,finmind,2026-07-22T04:17:31.412074+08:00
2021-04-23,2047778415,,562110188,417481191,417481191,1630297224,0.20387,finmind,2026-07-22T04:17:31.412074+08:00
2021-04-29,2047778415,,562110188,417481191,417481191,1630297224,0.20387,finmind,2026-07-22T04:17:31.412074+08:00
2021-05-07,2047778415,,562260188,417481191,417481191,1630297224,0.20387,finmind,2026-07-22T04:17:31.412074+08:00
2021-05-14,2047778415,,562262188,417483191,417483191,1630295224,0.203871,finmind,2026-07-22T04:17:31.412074+08:00
2021-05-21,2047778415,,562494188,418582191,418582191,1629196224,0.204408,finmind,2026-07-22T04:17:31.412074+08:00
2021-05-28,2047778415,,562494188,418582191,418582191,1629196224,0.204408,finmind,2026-07-22T04:17:31.412074+08:00
2021-06-04,2047778415,,562494188,418582191,418582191,1629196224,0.204408,finmind,2026-07-22T04:17:31.412074+08:00
2021-06-11,2047778415,,562494188,418582191,418582191,1629196224,0.204408,finmind,2026-07-22T04:17:31.412074+08:00
2021-06-18,2047778415,,562494188,418582191,418582191,1629196224,0.204408,finmind,2026-07-22T04:17:31.412074+08:00
2021-06-25,2047778415,,563059159,418585290,418585290,1629193125,0.204409,finmind,2026-07-22T04:17:31.412074+08:00
2021-07-02,2047778415,,563088386,418586389,418586389,1629192026,0.20441,finmind,2026-07-22T04:17:31.412074+08:00
2021-07-09,2047778415,,562773485,418861488,418861488,1628916927,0.204544,finmind,2026-07-22T04:17:31.412074+08:00
2021-07-16,2047778415,,562773485,418861488,418861488,1628916927,0.204544,finmind,2026-07-22T04:17:31.412074+08:00
2021-07-23,2047778415,,563283485,418861488,418861488,1628916927,0.204544,finmind,2026-07-22T04:17:31.412074+08:00
2021-07-30,2047778415,,563284584,418862587,418862587,1628915828,0.204545,finmind,2026-07-22T04:17:31.412074+08:00
2021-08-06,2047778415,,563285681,418863684,418863684,1628914731,0.204545,finmind,2026-07-22T04:17:31.412074+08:00
2021-08-13,2047778415,,563291681,418869684,418869684,1628908731,0.204548,finmind,2026-07-22T04:17:31.412074+08:00
2021-08-20,2047778415,,563292681,418870684,418870684,1628907731,0.204549,finmind,2026-07-22T04:17:31.412074+08:00
2021-08-27,2047778415,,562892681,418470684,418470684,1629307731,0.204353,finmind,2026-07-22T04:17:31.412074+08:00
2021-09-03,2047778415,,563342681,418470684,418470684,1629307731,0.204353,finmind,2026-07-22T04:17:31.412074+08:00
2021-09-11,2047778415,,563397787,418471684,418471684,1629306731,0.204354,finmind,2026-07-22T04:17:31.412074+08:00
2021-09-17,2047778415,,563436986,418476883,418476883,1629301532,0.204357,finmind,2026-07-22T04:17:31.412074+08:00
2021-10-01,2047778415,,563455484,418478082,418478082,1629300333,0.204357,finmind,2026-07-22T04:17:31.412074+08:00
2021-10-08,2047778415,,563493883,418516481,418516481,1629261934,0.204376,finmind,2026-07-22T04:17:31.412074+08:00
2021-10-15,2047778415,,563493883,418516481,418516481,1629261934,0.204376,finmind,2026-07-22T04:17:31.412074+08:00
2021-10-22,2047778415,,563560082,418082680,418082680,1629695735,0.204164,finmind,2026-07-22T04:17:31.412074+08:00
2021-10-29,2047778415,,563560581,418083179,418083179,1629695236,0.204164,finmind,2026-07-22T04:17:31.412074+08:00
2021-11-05,2047778415,,563560581,418083179,418083179,1629695236,0.204164,finmind,2026-07-22T04:17:31.412074+08:00
2021-11-12,2047778415,,563560581,418083179,418083179,1629695236,0.204164,finmind,2026-07-22T04:17:31.412074+08:00
2021-11-19,2047778415,,563560581,418083179,418083179,1629695236,0.204164,finmind,2026-07-22T04:17:31.412074+08:00
2021-11-26,2047778415,,563580780,418101179,418101179,1629677236,0.204173,finmind,2026-07-22T04:17:31.412074+08:00
2021-12-03,2047778415,,563592288,418112687,418112687,1629665728,0.204179,finmind,2026-07-22T04:17:31.412074+08:00
2021-12-10,2047778415,,563665288,418113687,418113687,1629664728,0.204179,finmind,2026-07-22T04:17:31.412074+08:00
2021-12-17,2047778415,,563671886,419022997,419022997,1628755418,0.204623,finmind,2026-07-22T04:17:31.412074+08:00
2021-12-24,2047778415,,563671886,419022997,419022997,1628755418,0.204623,finmind,2026-07-22T04:17:31.412074+08:00
2021-12-30,2047778415,,563671995,419023106,419023106,1628755309,0.204623,finmind,2026-07-22T04:17:31.412074+08:00
2022-01-07,2047778415,,563673100,419024211,419024211,1628754204,0.204624,finmind,2026-07-22T04:17:31.412074+08:00
2022-01-14,2047778415,,563834198,419065309,419065309,1628713106,0.204644,finmind,2026-07-22T04:17:31.412074+08:00
2022-01-22,2047778415,,563835397,419066508,419066508,1628711907,0.204644,finmind,2026-07-22T04:17:31.412074+08:00
2022-01-28,2047778415,,563965797,419066908,419066908,1628711507,0.204645,finmind,2026-07-22T04:17:31.412074+08:00
2022-02-11,2047778415,,563965797,419066908,419066908,1628711507,0.204645,finmind,2026-07-22T04:17:31.412074+08:00
2022-02-18,2047778415,,563984797,419795711,419795711,1627982704,0.205001,finmind,2026-07-22T04:17:31.412074+08:00
2022-02-25,2047778415,,563884797,419055908,419055908,1628722507,0.204639,finmind,2026-07-22T04:17:31.412074+08:00
2022-03-04,2047778415,,563889839,419060950,419060950,1628717465,0.204642,finmind,2026-07-22T04:17:31.412074+08:00
2022-03-11,2047778415,,563916839,419060950,419060950,1628717465,0.204642,finmind,2026-07-22T04:17:31.412074+08:00
2022-03-18,2047778415,,563916839,419060950,419060950,1628717465,0.204642,finmind,2026-07-22T04:17:31.412074+08:00
2022-03-25,2047778415,,563916839,419060950,419060950,1628717465,0.204642,finmind,2026-07-22T04:17:31.412074+08:00
2022-04-01,2047778415,,563921138,419065249,419065249,1628713166,0.204644,finmind,2026-07-22T04:17:31.412074+08:00
2022-04-08,2047778415,,563921138,419065249,419065249,1628713166,0.204644,finmind,2026-07-22T04:17:31.412074+08:00
2022-04-15,2047778415,,563921138,419065249,419065249,1628713166,0.204644,finmind,2026-07-22T04:17:31.412074+08:00
2022-04-22,2047778415,,563931138,419075249,419075249,1628703166,0.204649,finmind,2026-07-22T04:17:31.412074+08:00
2022-04-29,2047778415,,564031138,419075249,419075249,1628703166,0.204649,finmind,2026-07-22T04:17:31.412074+08:00
2022-05-06,2047778415,,563964138,419075249,419075249,1628703166,0.204649,finmind,2026-07-22T04:17:31.412074+08:00
2022-05-13,2047778415,,563994138,419075249,419075249,1628703166,0.204649,finmind,2026-07-22T04:17:31.412074+08:00
2022-05-20,2047778415,,564005138,419076249,419076249,1628702166,0.204649,finmind,2026-07-22T04:17:31.412074+08:00
2022-05-27,2047778415,,563807636,419078747,419078747,1628699668,0.20465,finmind,2026-07-22T04:17:31.412074+08:00
2022-06-02,2047778415,,563807636,419078747,419078747,1628699668,0.20465,finmind,2026-07-22T04:17:31.412074+08:00
2022-06-10,2047778415,,563809835,419080946,419080946,1628697469,0.204652,finmind,2026-07-22T04:17:31.412074+08:00
2022-06-17,2047778415,,563809835,419080946,419080946,1628697469,0.204652,finmind,2026-07-22T04:17:31.412074+08:00
2022-06-24,2047778415,,563809836,419080947,419080947,1628697468,0.204652,finmind,2026-07-22T04:17:31.412074+08:00
2022-07-01,2047778415,,564359836,419080947,419080947,1628697468,0.204652,finmind,2026-07-22T04:17:31.412074+08:00
2022-07-08,2047778415,,564359836,419080947,419080947,1628697468,0.204652,finmind,2026-07-22T04:17:31.412074+08:00
2022-07-15,2047778415,,564359836,419080947,419080947,1628697468,0.204652,finmind,2026-07-22T04:17:31.412074+08:00
