date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,63543000,20157013,46246797,38588036,38588036,24954964,0.607274,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,59043000,20152013,41454797,33790036,33790036,25252964,0.572295,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,59043000,20157013,41953797,33925036,33925036,25117964,0.574582,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,59043000,20149013,44135797,36167036,36167036,22875964,0.612554,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,59043000,20149013,44555797,36571036,36571036,22471964,0.619397,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,59043000,20149013,44573797,36571036,36571036,22471964,0.619397,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,59043000,20149013,44598797,36579036,36579036,22463964,0.619532,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,59043000,20149013,44664797,36572036,36572036,22470964,0.619414,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,59043000,20149013,40775797,32554036,32554036,26488964,0.551361,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,55043000,16146029,40801797,32538036,32538036,22504964,0.591138,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,55043000,16146029,40796797,32510036,32510036,22532964,0.59063,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,55043000,16146029,40791797,32492036,32492036,22550964,0.590303,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,55043000,16146029,40793797,32478036,32478036,22564964,0.590048,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,55043000,16146029,40696797,32357036,32357036,22685964,0.58785,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,55043000,16146029,40707865,32352104,32352104,22690896,0.587761,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,55043000,16146029,40720865,32352104,32352104,22690896,0.587761,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,55043000,16146029,40738865,32352104,32352104,22690896,0.587761,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,55043000,16146029,41286197,32429104,32429104,22613896,0.589159,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,55043000,16146029,41824197,32796104,32796104,22246896,0.595827,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,55043000,16146029,42445197,33443104,33443104,21599896,0.607581,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,55043000,16121029,42737197,35366104,35366104,19676896,0.642518,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,55043000,16121029,43357197,35980104,35980104,19062896,0.653673,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,55043000,16121029,43366197,35987104,35987104,19055896,0.6538,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,55043000,16121029,43392197,35996104,35996104,19046896,0.653963,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,55043000,16121029,43406197,36002104,36002104,19040896,0.654072,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,55043000,16121029,43416197,36006104,36006104,19036896,0.654145,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,55043000,16107029,43462197,36051104,36051104,18991896,0.654963,finmind,2026-07-22T04:17:31.412074+08:00
