date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,149170418,7183465,113251768,97920755,97920755,51249663,0.656435,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,149170418,7728465,113189714,97946701,97946701,51223717,0.656609,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,95800000,5367506,68597042,58499794,58499794,37300206,0.610645,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,95800000,5367506,68656760,58559512,58559512,37240488,0.611268,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,95800000,5367506,68651829,58554581,58554581,37245419,0.611217,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,95800000,5367506,68630475,58533227,58533227,37266773,0.610994,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,95800000,5737506,68598326,58511078,58511078,37288922,0.610763,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,121800000,5737506,68739326,58652078,58652078,63147922,0.481544,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,121800000,5737506,68803955,58716707,58716707,63083293,0.482075,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,121800000,5737506,94803913,85200210,85200210,36599790,0.699509,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,121800000,5737506,94919913,85316210,85316210,36483790,0.700461,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,121800000,5737506,94977988,85374285,85374285,36425715,0.700938,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,121800000,5737506,94776443,85002740,85002740,36797260,0.697888,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,121800000,5729506,94877961,85100287,85100287,36699713,0.698689,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,121800000,5729506,95000923,85381249,85381249,36418751,0.700995,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,121800000,5729506,95065692,85577018,85577018,36222982,0.702603,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,121800000,5729506,95161765,85887091,85887091,35912909,0.705149,finmind,2026-07-22T04:17:31.412074+08:00
