date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2025-10-09,21855698,,21855698,21855698,21855698,0,1.0,finmind,2026-07-22T04:17:31.412074+08:00
2025-10-17,21855698,,21855698,21855698,21855698,0,1.0,finmind,2026-07-22T04:17:31.412074+08:00
2025-10-23,21855698,,18530313,14302886,14302886,7552812,0.654424,finmind,2026-07-22T04:17:31.412074+08:00
2025-10-31,21855698,,18530313,14302886,14302886,7552812,0.654424,finmind,2026-07-22T04:17:31.412074+08:00
2025-11-07,21855698,,18530313,14302886,14302886,7552812,0.654424,finmind,2026-07-22T04:17:31.412074+08:00
2025-11-14,24777698,4477381,18792567,16315140,16315140,8462558,0.658461,finmind,2026-07-22T04:17:31.412074+08:00
2025-11-21,24777698,4589381,15322359,12844932,12844932,11932766,0.518407,finmind,2026-07-22T04:17:31.412074+08:00
2025-11-28,24777698,4588381,14821959,12344532,12344532,12433166,0.498211,finmind,2026-07-22T04:17:31.412074+08:00
2025-12-05,24777698,4538381,14776959,12299532,12299532,12478166,0.496395,finmind,2026-07-22T04:17:31.412074+08:00
2025-12-12,24777698,4567381,14731959,12254532,12254532,12523166,0.494579,finmind,2026-07-22T04:17:31.412074+08:00
2025-12-19,24777698,4590436,14219959,11742532,11742532,13035166,0.473915,finmind,2026-07-22T04:17:31.412074+08:00
2025-12-26,24777698,4600444,13824959,11347532,11347532,13430166,0.457974,finmind,2026-07-22T04:17:31.412074+08:00
2026-01-02,24777698,4621472,13664959,11187532,11187532,13590166,0.451516,finmind,2026-07-22T04:17:31.412074+08:00
2026-01-09,24777698,4619484,13664959,11187532,11187532,13590166,0.451516,finmind,2026-07-22T04:17:31.412074+08:00
2026-01-16,24777698,4444569,13634959,11157532,11157532,13620166,0.450305,finmind,2026-07-22T04:17:31.412074+08:00
2026-01-23,24777698,4732595,13634959,11157532,11157532,13620166,0.450305,finmind,2026-07-22T04:17:31.412074+08:00
2026-01-30,24777698,4701617,13455279,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-02-06,24777698,4696885,13504109,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-02-13,24777698,4623635,13453859,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-02-26,24777698,4632376,13773859,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-03-06,24777698,4578019,13769859,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-03-13,24777698,4585011,13762859,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-03-20,24777698,4569961,13305984,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-03-27,24777698,4423442,13290984,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-04-02,24777698,4256133,13211984,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-04-10,24777698,4472134,13694984,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-04-17,24777698,4300887,14086984,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-04-24,24777698,4253333,14085984,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-04-30,24777698,4134792,14071984,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-05-08,24777698,4153464,14051984,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-05-15,24777698,4134213,14072054,10035827,10035827,14741871,0.405035,finmind,2026-07-22T04:17:31.412074+08:00
2026-05-22,24777698,4167512,14030054,9999827,9999827,14777871,0.403582,finmind,2026-07-22T04:17:31.412074+08:00
2026-05-29,24777698,4180301,13974054,9954827,9954827,14822871,0.401766,finmind,2026-07-22T04:17:31.412074+08:00
2026-06-05,24777698,4173129,13975554,9909827,9909827,14867871,0.399949,finmind,2026-07-22T04:17:31.412074+08:00
2026-06-12,24777698,4152067,13928554,9864827,9864827,14912871,0.398133,finmind,2026-07-22T04:17:31.412074+08:00
2026-06-18,24777698,4092256,13892554,9828827,9828827,14948871,0.39668,finmind,2026-07-22T04:17:31.412074+08:00
2026-06-26,24777698,4282595,13844554,8785827,8785827,15991871,0.354586,finmind,2026-07-22T04:17:31.412074+08:00
2026-07-03,24777698,4345077,13835554,8785827,8785827,15991871,0.354586,finmind,2026-07-22T04:17:31.412074+08:00
2026-07-09,24777698,4332361,13835554,8785827,8785827,15991871,0.354586,finmind,2026-07-22T04:17:31.412074+08:00
2026-07-17,24777698,4315552,13834554,8785827,8785827,15991871,0.354586,finmind,2026-07-22T04:17:31.412074+08:00
