date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,57817968,15407272,22857479,22857479,22857479,34960489,0.395335,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,57817968,15404272,22721479,22721479,22721479,35096489,0.392983,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,57817968,15421272,23141479,22712479,22712479,35105489,0.392827,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,57817968,15219272,23475479,22846479,22846479,34971489,0.395145,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,57817968,15159272,23470479,22804479,22804479,35013489,0.394419,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,57817968,15160272,23424479,22770479,22770479,35047489,0.39383,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,57817968,15169272,23377479,22772479,22772479,35045489,0.393865,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,57817968,15177272,23383479,22771479,22771479,35046489,0.393848,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,57817968,15168272,23366479,22753479,22753479,35064489,0.393536,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,57817968,15169272,23353479,21643479,21643479,36174489,0.374338,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,57859468,15172272,23347479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,57859468,15177272,23299479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,57859468,15191272,23281479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,57859468,15191272,23265479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,57859468,15191272,23267479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,57859468,15191272,23249479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,57859468,15191272,23258479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,57859468,15196272,22858479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-14,57859468,15173272,22862479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-21,57859468,15173272,22860479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-28,57859468,15173272,23273479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-04,57859468,15173272,23208479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-11,57859468,15173272,23222479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-18,57859468,15173272,23185479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-09-25,57859468,15173272,23198479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-02,57859468,15176272,23173479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-08,57859468,15426272,22665479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-16,57859468,15417272,22719479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-23,57859468,15409272,22719479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-10-30,57859468,15441272,22894479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-06,57859468,15409272,22841479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-13,57859468,15409272,22832479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-20,57859468,15413272,22781479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-11-27,57859468,15409272,22766479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-04,57859468,15173272,22985479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-11,57859468,15178272,23020479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-18,57859468,15179272,22997479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-25,57859468,15173272,23015479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2015-12-31,57859468,15173272,22988479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-08,57859468,15178272,22589479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-15,57859468,15174272,22589479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-22,57859468,15173272,22589479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-01-30,57859468,15173272,22479479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-03,57859468,15183272,22854479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-19,57859468,15183272,22865479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-02-26,57859468,15164272,22891479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-04,57859468,15164272,22925479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-11,57859468,15208272,22913479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-18,57859468,15164272,22938479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-03-25,57859468,15164272,22931479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-01,57859468,15176272,23200479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-08,57859468,15170272,23166479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-15,57859468,15166272,23161479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-22,57859468,15164272,23158479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-04-29,57859468,15164272,23143479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-06,57859468,15166272,23138479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-13,57859468,15164272,22990479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-20,57859468,15167272,23062479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-05-27,57859468,15173272,23166479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-04,57859468,15175272,22637479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-08,57859468,15164272,22796479,22796479,22796479,35062989,0.393997,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-17,57859468,15167272,22343479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-06-24,57859468,15215272,23556479,21643479,21643479,36215989,0.37407,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-01,57859468,15244272,24575479,23348479,23348479,34510989,0.403538,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-07,57859468,15430272,24641479,23382479,23382479,34476989,0.404125,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-15,57859468,15408272,25483479,23362479,23362479,34496989,0.40378,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-22,57859468,15223272,25049710,23043710,23043710,34815758,0.39827,finmind,2026-07-22T04:17:31.412074+08:00
2016-07-29,57859468,15134272,24833710,23279710,23279710,34579758,0.402349,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-05,57859468,15016272,25044710,24369710,24369710,33489758,0.421188,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-12,57859468,14996272,25042710,24367710,24367710,33491758,0.421153,finmind,2026-07-22T04:17:31.412074+08:00
2016-08-19,57859468,15555272,24887710,23447710,23447710,34411758,0.405253,finmind,2026-07-22T04:17:31.412074+08:00
