date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2019-03-29,66799425,,59432944,54670948,54670948,12128477,0.818434,finmind,2026-07-22T04:17:31.412074+08:00
2019-04-03,66799425,,59432944,54670948,54670948,12128477,0.818434,finmind,2026-07-22T04:17:31.412074+08:00
2019-05-24,76000425,27000,58503449,54032948,54032948,21967477,0.710956,finmind,2026-07-22T04:17:31.412074+08:00
2019-05-31,66799425,122000,58551449,54033948,54033948,12765477,0.808898,finmind,2026-07-22T04:17:31.412074+08:00
2019-06-06,66799425,129000,58552449,54034948,54034948,12764477,0.808913,finmind,2026-07-22T04:17:31.412074+08:00
2019-06-14,76000425,100000,58551449,54033948,54033948,21966477,0.710969,finmind,2026-07-22T04:17:31.412074+08:00
2019-06-21,76000425,27000,58542519,54027018,54027018,21973407,0.710878,finmind,2026-07-22T04:17:31.412074+08:00
2019-06-28,76000425,95000,58542519,54027018,54027018,21973407,0.710878,finmind,2026-07-22T04:17:31.412074+08:00
2019-07-05,76000425,184000,58542519,54027018,54027018,21973407,0.710878,finmind,2026-07-22T04:17:31.412074+08:00
2019-07-12,76000425,158000,58532519,54027018,54027018,21973407,0.710878,finmind,2026-07-22T04:17:31.412074+08:00
2019-07-19,76000425,119000,58475319,53979818,53979818,22020607,0.710257,finmind,2026-07-22T04:17:31.412074+08:00
2019-07-26,76000425,89000,58475319,53979818,53979818,22020607,0.710257,finmind,2026-07-22T04:17:31.412074+08:00
2019-08-02,76000425,87000,58368319,53973818,53973818,22026607,0.710178,finmind,2026-07-22T04:17:31.412074+08:00
2019-08-08,76000425,81000,58333854,53939353,53939353,22061072,0.709724,finmind,2026-07-22T04:17:31.412074+08:00
2019-08-16,76000425,59000,58217854,53823353,53823353,22177072,0.708198,finmind,2026-07-22T04:17:31.412074+08:00
2019-08-23,76000425,43000,58137854,53743353,53743353,22257072,0.707145,finmind,2026-07-22T04:17:31.412074+08:00
2019-08-30,76000425,64000,58134854,53740353,53740353,22260072,0.707106,finmind,2026-07-22T04:17:31.412074+08:00
2019-09-06,76000425,48000,58086854,53692353,53692353,22308072,0.706474,finmind,2026-07-22T04:17:31.412074+08:00
2019-09-12,76000425,55000,58075854,53681353,53681353,22319072,0.70633,finmind,2026-07-22T04:17:31.412074+08:00
2019-09-20,76000425,101000,58075854,53681353,53681353,22319072,0.70633,finmind,2026-07-22T04:17:31.412074+08:00
2019-09-27,76000425,84000,58075854,53681353,53681353,22319072,0.70633,finmind,2026-07-22T04:17:31.412074+08:00
2019-10-05,76000425,,58075854,53681353,53681353,22319072,0.70633,finmind,2026-07-22T04:17:31.412074+08:00
2019-10-09,76000425,70000,58075854,53681353,53681353,22319072,0.70633,finmind,2026-07-22T04:17:31.412074+08:00
2019-10-18,76000425,54000,58063854,53669353,53669353,22331072,0.706172,finmind,2026-07-22T04:17:31.412074+08:00
2019-10-25,76000425,93000,58067854,53673353,53673353,22327072,0.706224,finmind,2026-07-22T04:17:31.412074+08:00
2019-11-01,76000425,73000,58052854,53663353,53663353,22337072,0.706093,finmind,2026-07-22T04:17:31.412074+08:00
2019-11-08,76000425,89000,58045854,53656353,53656353,22344072,0.706001,finmind,2026-07-22T04:17:31.412074+08:00
2019-11-15,76000425,89000,57966854,53646353,53646353,22354072,0.705869,finmind,2026-07-22T04:17:31.412074+08:00
2019-11-22,76000425,107000,57965854,53645353,53645353,22355072,0.705856,finmind,2026-07-22T04:17:31.412074+08:00
2019-11-29,76000425,114000,57964854,53644353,53644353,22356072,0.705843,finmind,2026-07-22T04:17:31.412074+08:00
2019-12-06,76000425,134000,57964854,53644353,53644353,22356072,0.705843,finmind,2026-07-22T04:17:31.412074+08:00
2019-12-13,76000425,135000,57964854,53644353,53644353,22356072,0.705843,finmind,2026-07-22T04:17:31.412074+08:00
2019-12-20,76000425,265000,57964854,53644353,53644353,22356072,0.705843,finmind,2026-07-22T04:17:31.412074+08:00
2019-12-27,76000425,1293000,58579854,53644353,53644353,22356072,0.705843,finmind,2026-07-22T04:17:31.412074+08:00
2020-01-03,76000425,1631000,59141854,54821353,54821353,21179072,0.72133,finmind,2026-07-22T04:17:31.412074+08:00
2020-01-10,76000425,848000,57964854,53644353,53644353,22356072,0.705843,finmind,2026-07-22T04:17:31.412074+08:00
2020-01-17,76000425,878000,58892389,53566888,53566888,22433537,0.704824,finmind,2026-07-22T04:17:31.412074+08:00
2020-01-22,76000425,877000,58548389,53542888,53542888,22457537,0.704508,finmind,2026-07-22T04:17:31.412074+08:00
2020-01-31,76000425,984000,59264389,53542888,53542888,22457537,0.704508,finmind,2026-07-22T04:17:31.412074+08:00
2020-02-07,76000425,938000,59513389,54773888,54773888,21226537,0.720705,finmind,2026-07-22T04:17:31.412074+08:00
2020-02-15,76000425,,60085389,54909888,54909888,21090537,0.722494,finmind,2026-07-22T04:17:31.412074+08:00
2020-02-21,76000425,799000,59587389,54814888,54814888,21185537,0.721244,finmind,2026-07-22T04:17:31.412074+08:00
2020-02-27,76000425,648000,59497389,54724888,54724888,21275537,0.72006,finmind,2026-07-22T04:17:31.412074+08:00
2020-03-06,76000425,638000,59522389,54749888,54749888,21250537,0.720389,finmind,2026-07-22T04:17:31.412074+08:00
2020-03-13,76000425,507000,59632389,54859888,54859888,21140537,0.721837,finmind,2026-07-22T04:17:31.412074+08:00
