date,issued_shares,foreign_holding_shares,big_holder_over400_shares,big_holder_over1000_shares,locked_shares,free_float_shares,locked_pct,source,fetched_at
2015-01-30,220654743,2387542,92172038,65557887,65557887,155096856,0.297106,finmind,2026-07-22T04:17:31.412074+08:00
2015-02-26,220654743,2282543,90991672,64196887,64196887,156457856,0.290938,finmind,2026-07-22T04:17:31.412074+08:00
2015-03-31,220654743,831543,91536672,65350887,65350887,155303856,0.296168,finmind,2026-07-22T04:17:31.412074+08:00
2015-04-30,220654743,830543,93279185,68120863,68120863,152533880,0.308721,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-08,220654743,1711543,93127885,67335863,67335863,153318880,0.305164,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-15,220654743,1515432,93322885,66536408,66536408,154118335,0.301541,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-22,220654743,1356432,92651885,66157408,66157408,154497335,0.299823,finmind,2026-07-22T04:17:31.412074+08:00
2015-05-29,220654743,1521432,92331885,64893408,64893408,155761335,0.294095,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-05,220654743,1496432,93017223,64749408,64749408,155905335,0.293442,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-12,220654743,1594432,92209223,65462408,65462408,155192335,0.296673,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-18,220654743,1720432,92374223,67460646,67460646,153194097,0.305729,finmind,2026-07-22T04:17:31.412074+08:00
2015-06-26,220654743,1913432,93150477,66370708,66370708,154284035,0.30079,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-03,220654743,1951432,93223477,66395708,66395708,154259035,0.300903,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-09,220654743,1925432,93385544,66107708,66107708,154547035,0.299598,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-17,220654743,1943432,92917544,66200708,66200708,154454035,0.300019,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-24,220654743,1917432,92944544,66330708,66330708,154324035,0.300609,finmind,2026-07-22T04:17:31.412074+08:00
2015-07-31,220654743,1862432,91906544,66311708,66311708,154343035,0.300522,finmind,2026-07-22T04:17:31.412074+08:00
2015-08-07,220654743,1862432,91871544,66340708,66340708,154314035,0.300654,finmind,2026-07-22T04:17:31.412074+08:00
