date,end_date,reason
2015-04-20,2015-04-23,股東常會
2015-07-10,2015-07-15,除息
2016-04-15,2016-04-20,股東常會
2016-07-01,2016-07-06,除息
2017-04-14,2017-04-19,股東常會
2018-04-03,2018-04-11,股東常會
2018-08-06,2018-08-09,除權息
2019-04-03,2019-04-10,股東常會
2019-07-15,2019-07-18,除息
2020-04-01,2020-04-08,股東常會
2020-08-17,2020-08-20,除息
2021-04-16,2021-04-21,股東常會
2022-04-15,2022-04-20,股東常會
2022-06-17,2022-06-22,現金增資
2023-04-07,2023-04-12,股東常會
2023-08-28,2023-08-31,除息
2024-04-19,2024-04-24,股東常會
2024-10-18,2024-10-23,現金增資
2025-04-11,2025-04-16,股東常會
2025-08-25,2025-08-28,除息
2026-04-10,2026-04-15,股東常會
2026-07-28,2026-07-31,除息
