date,end_date,reason
2015-04-10,2015-04-15,股東常會
2016-04-08,2016-04-13,股東常會
2016-08-12,2016-08-17,除息
2017-04-07,2017-04-12,股東常會
2017-08-08,2017-08-11,除息
2017-10-25,2017-10-30,現金增資
2018-04-02,2018-04-10,股東常會
2018-08-08,2018-08-13,除息
2019-04-08,2019-04-11,股東常會
2019-07-05,2019-07-10,除息
2020-04-06,2020-04-09,股東常會
2020-06-24,2020-07-01,除息
2021-04-16,2021-04-21,股東常會
2021-07-07,2021-07-12,除息
2022-03-25,2022-03-30,股東常會
2022-06-10,2022-06-15,除息
2023-03-24,2023-03-29,股東常會
2023-09-14,2023-09-19,除息
2023-10-06,2023-10-13,現金增資
2024-03-01,2024-03-06,股東常會
2024-06-26,2024-07-01,現金增資
2025-03-21,2025-03-26,股東常會
2026-03-23,2026-03-26,股東常會
