date,end_date,reason
2015-04-17,2015-04-22,股東常會
2015-07-22,2015-07-27,除息
2016-04-21,2016-04-26,股東常會
2016-07-25,2016-07-28,除息
2017-04-14,2017-04-19,股東常會
2017-07-12,2017-07-17,除息
2018-04-23,2018-04-26,股東常會
2018-07-25,2018-07-30,除息
2019-04-19,2019-04-24,股東常會
2019-07-05,2019-07-10,除息
2019-09-20,2019-09-25,減資
2020-04-13,2020-04-16,股東常會
2021-04-16,2021-04-21,股東常會
2021-09-08,2021-09-13,除息
2022-04-11,2022-04-14,股東常會
2022-08-22,2022-08-25,除息
2023-04-10,2023-04-13,股東常會
2023-08-21,2023-08-24,除息
2024-04-03,2024-04-10,股東常會
2024-08-21,2024-08-26,除息
2025-04-02,2025-04-09,股東常會
2025-08-20,2025-08-25,除息
2026-03-23,2026-03-26,股東常會
2026-06-10,2026-06-15,除息
