date,end_date,reason
2015-04-17,2015-04-22,股東常會
2015-07-20,2015-07-23,除息
2016-04-22,2016-04-27,現增除權
2016-07-22,2016-07-27,除息
2017-02-21,2017-02-24,現增除權
2017-04-17,2017-04-20,股東常會
2018-03-26,2018-03-29,股東常會
2019-03-22,2019-03-27,股東常會
2020-03-20,2020-03-25,股東常會
2020-07-14,2020-07-17,除權、息
2021-03-22,2021-03-25,股東常會
2021-06-30,2021-07-05,現增除權
2022-03-18,2022-03-23,股東常會
2022-06-14,2022-06-17,除息
2022-08-05,2022-08-10,現增除權
2023-03-24,2023-03-29,除息
2023-08-04,2023-08-09,現增除權
2024-03-22,2024-03-27,股東常會
2024-06-19,2024-06-24,除息
2025-03-26,2025-03-31,股東常會
2025-06-23,2025-06-26,除息
2026-03-20,2026-03-25,股東常會
2026-06-16,2026-06-22,除息
