date,end_date,reason
2015-03-26,2015-03-31,股東常會
2015-06-30,2015-07-03,除息
2016-04-08,2016-04-13,股東常會
2016-07-01,2016-07-06,除息
2017-04-07,2017-04-12,股東常會
2017-06-27,2017-06-30,除息
2018-04-09,2018-04-12,股東常會
2018-07-06,2018-07-11,除息
2019-04-08,2019-04-11,股東常會
2019-07-05,2019-07-10,除息
2020-04-10,2020-04-15,股東常會
2021-03-31,2021-04-07,股東常會
2021-06-18,2021-06-23,除息
2022-04-11,2022-04-14,股東常會
2022-06-28,2022-07-01,除息
2022-09-23,2022-09-28,減資
2023-03-20,2023-03-23,股東常會
2023-08-04,2023-08-09,除息
2024-03-22,2024-03-27,股東常會
2024-07-30,2024-08-02,除息
2025-03-21,2025-03-26,股東常會
2025-07-30,2025-08-04,除息
2026-03-20,2026-03-25,股東常會
2026-07-24,2026-07-29,除息
