date,end_date,reason
2015-04-01,2015-04-08,股東常會
2015-07-21,2015-07-24,除權息
2016-04-08,2016-04-13,股東常會
2016-07-19,2016-07-22,除權息
2017-03-29,2017-04-05,股東常會
2017-06-23,2017-06-28,除息
2018-03-28,2018-03-31,股東常會
2018-06-29,2018-07-04,除息
2019-03-22,2019-03-27,股東常會
2019-06-18,2019-06-21,除息
2020-03-20,2020-03-25,股東常會
2020-06-11,2020-06-16,除息
2021-03-19,2021-03-24,股東常會
2021-06-09,2021-06-15,除息
2022-03-18,2022-03-23,股東常會
2022-06-10,2022-06-15,除息
2023-03-17,2023-03-22,股東常會
2023-06-09,2023-06-14,除息
2024-03-22,2024-03-27,股東常會
2024-06-14,2024-06-19,除息
2025-03-21,2025-03-26,股東常會
2025-06-13,2025-06-18,除息
2026-03-20,2026-03-25,股東常會
