date,end_date,reason
2017-06-08,2017-06-13,除息
2018-03-26,2018-03-29,股東常會
2018-06-22,2018-06-27,除息
2018-09-17,2018-09-20,現金增資
2019-03-22,2019-03-27,股東常會
2019-07-25,2019-07-30,除權息
2019-11-28,2019-12-03,現金增資
2020-03-20,2020-03-25,股東常會
2020-07-07,2020-07-10,除息
2021-03-22,2021-03-25,股東常會
2021-06-21,2021-06-24,除息
2022-03-21,2022-03-24,股東常會
2022-06-21,2022-06-24,除息
2023-03-20,2023-03-23,股東常會
2023-05-22,2023-05-25,除息
2024-03-21,2024-03-26,股東常會
2024-07-12,2024-07-17,除權
2025-02-27,2025-03-05,現金增資
2025-03-21,2025-03-26,股東常會
2025-05-26,2025-05-29,除息
2026-03-19,2026-03-24,股東常會
2026-06-24,2026-06-29,除息
