date,end_date,reason
2016-04-14,2016-04-19,股東常會
2016-07-14,2016-07-19,除息
2017-04-20,2017-04-25,股東常會
2017-07-21,2017-07-26,除息
2018-04-20,2018-04-25,股東常會
2018-07-17,2018-07-20,除息
2019-04-19,2019-04-24,股東常會
2019-07-12,2019-07-17,除息
2020-04-16,2020-04-21,股東常會
2020-07-07,2020-07-10,除息
2021-04-22,2021-04-27,股東常會
2022-04-21,2022-04-26,股東常會
2023-04-21,2023-04-26,股東常會
2024-04-19,2024-04-24,股東常會
2024-07-08,2024-07-11,除息
2025-04-10,2025-04-15,股東常會
2025-07-04,2025-07-09,除息
2026-04-17,2026-04-22,股東常會
2026-07-10,2026-07-15,除息
