date,end_date,reason
2015-04-10,2015-04-15,股東常會
2015-07-17,2015-07-22,除息
2015-10-19,2015-10-22,減資
2016-04-08,2016-04-13,股東常會
2016-07-04,2016-07-07,除息
2017-04-10,2017-04-13,股東常會
2017-07-06,2017-07-11,除息
2018-04-03,2018-04-11,股東常會
2018-07-06,2018-07-11,除息
2019-04-03,2019-04-10,股東常會
2019-07-10,2019-07-15,除息
2019-10-02,2019-10-07,減資
2020-04-06,2020-04-09,股東常會
2020-07-09,2020-07-14,除息
2021-04-01,2021-04-08,股東常會
2021-08-23,2021-08-26,除息
2022-04-08,2022-04-13,股東常會
2022-07-06,2022-07-11,除息
2022-10-06,2022-10-12,減資
2023-04-07,2023-04-12,股東常會
2023-07-06,2023-07-11,除息
2024-04-03,2024-04-10,股東常會
2024-07-11,2024-07-16,除息
2025-04-07,2025-04-10,股東常會
2025-07-11,2025-07-16,除息
2026-04-02,2026-04-09,股東常會
2026-07-13,2026-07-16,除息
