date,end_date,reason
2016-04-15,2016-04-20,股東常會
2016-07-15,2016-07-20,除息
2017-04-14,2017-04-19,股東常會
2017-07-07,2017-07-12,除息
2018-03-23,2018-03-28,股東常會
2018-06-21,2018-06-26,除息
2019-04-02,2019-04-09,股東常會
2019-07-16,2019-07-19,除權息
2020-04-17,2020-04-22,股東常會
2020-07-29,2020-08-03,除息
2021-04-22,2021-04-27,股東常會
2021-08-13,2021-08-18,除息
2022-04-21,2022-04-26,股東常會
2022-07-21,2022-07-26,除息
2023-03-28,2023-03-31,股東常會
2023-07-13,2023-07-18,除息
2024-01-04,2024-01-09,現金增資
2024-04-12,2024-04-17,股東常會
2024-07-19,2024-07-24,除息
2025-03-21,2025-03-26,股東常會
2025-07-11,2025-07-16,除息
2026-03-20,2026-03-25,股東常會
2026-07-09,2026-07-14,除息
