date,end_date,reason
2015-03-06,2015-03-12,股東常會
2015-07-16,2015-07-21,除息
2016-04-08,2016-04-13,股東常會
2016-07-14,2016-07-19,除息
2017-04-14,2017-04-19,股東常會
2017-07-10,2017-07-13,除息
2018-03-23,2018-03-28,股東常會
2018-07-06,2018-07-11,除息
2019-04-03,2019-04-10,股東常會
2019-07-08,2019-07-11,除息
2020-03-20,2020-03-25,股東常會
2020-07-06,2020-07-09,除息
2021-03-22,2021-03-25,股東常會
2021-08-03,2021-08-06,除息
2022-04-08,2022-04-13,股東常會
2022-07-06,2022-07-11,除息
2023-03-24,2023-03-29,股東常會
2023-07-06,2023-07-11,除息
2024-03-15,2024-03-20,股東常會
2024-07-05,2024-07-10,除權、息
2025-03-17,2025-03-20,股東常會
2025-07-16,2025-07-21,除息
2026-03-20,2026-03-25,股東常會
2026-07-16,2026-07-21,除息
