date,end_date,reason
2015-04-23,2015-04-28,股東常會
2015-08-26,2015-08-31,除息
2016-03-30,2016-04-06,股東常會
2016-06-23,2016-06-28,除息
2017-03-13,2017-03-16,股東常會
2017-06-28,2017-07-03,除息
2018-03-02,2018-03-07,股東常會
2018-07-27,2018-08-01,除息
2019-02-21,2019-02-26,股東常會
2019-07-02,2019-07-05,除息
2020-03-06,2020-03-11,股東常會
2020-09-11,2020-09-16,除息
2021-03-31,2021-04-07,股東常會
2021-08-20,2021-08-25,除息
2022-04-08,2022-04-13,股東常會
2022-09-23,2022-09-28,除息
2023-03-06,2023-03-09,股東常會
2023-07-03,2023-07-06,除息
2024-04-03,2024-04-10,股東常會
2024-07-02,2024-07-05,除息
2025-03-10,2025-03-13,股東常會
2025-08-08,2025-08-13,減資
2026-03-13,2026-03-18,股東常會
2026-07-01,2026-07-06,除息
