date,end_date,reason
2015-03-26,2015-03-31,股東常會
2015-06-26,2015-07-01,除息
2016-03-25,2016-03-30,股東常會
2016-07-08,2016-07-13,除息
2017-03-20,2017-03-23,股東常會
2017-06-30,2017-07-05,除息
2018-03-26,2018-03-29,股東常會
2018-06-29,2018-07-04,除息
2019-03-22,2019-03-27,股東常會
2019-07-01,2019-07-04,除息
2019-08-21,2019-08-26,現增除權
2020-03-20,2020-03-25,股東常會
2020-07-02,2020-07-07,除息
2021-03-22,2021-03-25,股東常會
2021-06-30,2021-07-05,除息
2021-08-11,2021-08-16,除息
2022-03-21,2022-03-24,股東常會
2022-06-30,2022-07-05,除息
2023-03-20,2023-03-23,股東常會
2023-06-30,2023-07-05,除息
2023-08-02,2023-08-07,現增除權
2024-03-18,2024-03-21,股東常會
2024-07-03,2024-07-08,除息
2025-03-17,2025-03-20,股東常會
2025-07-10,2025-07-15,除息
2026-03-20,2026-03-25,股東常會
2026-06-29,2026-07-02,除息
