date,end_date,reason
2015-04-20,2015-04-23,股東常會
2015-09-01,2015-09-04,除權
2016-04-14,2016-04-19,股東常會
2016-09-01,2016-09-06,除權
2017-04-21,2017-04-26,股東常會
2017-09-01,2017-09-06,除權
2018-04-20,2018-04-25,股東常會
2018-08-03,2018-08-08,除權、息
2019-04-18,2019-04-23,股東常會
2019-08-12,2019-08-15,除權、息
2020-04-17,2020-04-22,股東常會
2020-07-31,2020-08-05,除權、息
2021-03-22,2021-03-25,股東常會
2021-09-07,2021-09-10,除權、息
2022-03-14,2022-03-17,股東常會
2022-09-02,2022-09-07,除權、息
2023-04-14,2023-04-19,股東常會
2023-09-04,2023-09-07,除權、息
2024-04-19,2024-04-24,股東常會
2024-07-29,2024-08-01,除息
2025-04-18,2025-04-23,股東常會
2025-09-26,2025-10-02,除權、息
2026-04-02,2026-04-09,股東常會
