date,end_date,reason
2015-03-12,2015-03-18,股東常會
2015-06-29,2015-07-02,除權息
2016-03-11,2016-03-16,股東常會
2016-06-16,2016-06-21,除權息
2017-03-10,2017-03-15,股東常會
2017-06-16,2017-06-21,除息
2018-03-26,2018-03-29,股東常會
2018-06-28,2018-07-03,除息
2019-03-22,2019-03-27,股東常會
2019-06-13,2019-06-18,除息
2020-03-20,2020-03-25,股東常會
2020-07-07,2020-07-10,除息
2021-03-22,2021-03-25,股東常會
2021-08-13,2021-08-18,除息
2022-03-18,2022-03-23,股東常會
2022-06-17,2022-06-22,除息
2023-03-24,2023-03-29,股東常會
2023-08-03,2023-08-08,除息
2024-03-22,2024-03-27,股東常會
2024-06-27,2024-07-02,除息
2025-03-21,2025-03-26,股東常會
2025-07-11,2025-07-16,除息
2026-03-23,2026-03-26,股東常會
2026-06-30,2026-07-03,除息
