date,end_date,reason
2015-04-17,2015-04-22,股東常會
2015-07-02,2015-07-07,除息
2016-04-15,2016-04-20,股東常會
2016-07-04,2016-07-07,除息
2017-04-14,2017-04-19,股東常會
2017-07-18,2017-07-21,除息
2018-04-16,2018-04-19,股東常會
2018-07-03,2018-07-06,除息
2019-04-12,2019-04-17,股東常會
2019-06-28,2019-07-03,除息
2020-04-17,2020-04-22,除息
2021-01-07,2021-01-12,現金增資
2021-03-31,2021-04-07,除息
2021-04-22,2021-04-27,股東常會
2022-04-15,2022-04-20,除息
2023-04-14,2023-04-19,股東常會
2024-04-03,2024-04-10,股東常會
2025-04-02,2025-04-09,除息
2026-04-10,2026-04-15,除息
